Model,DSO-X 2002A
Serial Number,MY58106371
Start Time,5/15/2024 3:31:57 PM

Setup Text Information:

Analog

Channel 1
Scale,1.240000V/
Pos,1.240000V/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,1
Probe,1.0
Skew,0.000000s

Channel 2
Scale,500.000000mV/
Pos,500.000000mV/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,2
Probe,1.0
Skew,0.000000s

Function

WaveformMemory

Trigger
Sweep Mode,AUTO
Coup,DC
Noise Rej,Off
HF Rej,Off
HoldOff,40.000000ns
TriggerControl,GLIT
Source,CHAN2
Slope,319.000000mV
Adress,USB0::0x0957::0x179B::MY58106371::0::INSTR

Sample Count,Time(s),Channel1,Channel2,
95,-0.036432291745,-0.012228012085,0.00304782390594,
96,-0.0363802084125,-0.012228012085,0.00179147720337,
97,-0.03632812508,-0.012228012085,0.00179147720337,
98,-0.0362760417475,-0.0153436660767,0.00179147720337,
99,-0.036223958415,-0.0153436660767,0.00179147720337,
100,-0.0361718750825,-0.0153436660767,0.00179147720337,
101,-0.03611979175,-0.0153436660767,0.00304782390594,
102,-0.0360677084175,-0.012228012085,0.00179147720337,
103,-0.036015625085,-0.012228012085,0.00430405139923,
104,-0.0359635417525,-0.012228012085,0.00430405139923,
105,-0.03591145842,-0.0153436660767,0.00179147720337,
106,-0.0358593750875,-0.012228012085,0.00304782390594,
107,-0.035807291755,-0.012228012085,0.00430405139923,
108,-0.0357552084225,-0.012228012085,0.00179147720337,
109,-0.03570312509,-0.012228012085,0.000535249710083,
110,-0.0356510417575,-0.00911235809326,0.00430405139923,
111,-0.035598958425,-0.012228012085,0.00304782390594,
112,-0.0355468750925,-0.012228012085,0.00304782390594,
113,-0.03549479176,-0.012228012085,0.00304782390594,
114,-0.0354427084275,-0.012228012085,0.00179147720337,
115,-0.035390625095,-0.012228012085,0.00179147720337,
116,-0.0353385417625,-0.012228012085,0.00179147720337,
117,-0.03528645843,-0.0153436660767,0.00304782390594,
118,-0.0352343750975,-0.012228012085,0.00304782390594,
119,-0.035182291765,-0.012228012085,0.00179147720337,
120,-0.0351302084325,-0.012228012085,0.000535249710083,
121,-0.0350781251,-0.012228012085,0.00304782390594,
122,-0.0350260417675,-0.012228012085,0.00304782390594,
123,-0.034973958435,-0.012228012085,0.00430405139923,
124,-0.0349218751025,-0.0153436660767,0.00179147720337,
125,-0.03486979177,-0.012228012085,0.00179147720337,
126,-0.0348177084375,-0.012228012085,0.00304782390594,
127,-0.034765625105,-0.00911235809326,0.00304782390594,
128,-0.0347135417725,-0.012228012085,0.00179147720337,
129,-0.03466145844,-0.012228012085,0.00430405139923,
130,-0.0346093751075,-0.012228012085,0.00430405139923,
131,-0.034557291775,-0.00911235809326,0.00179147720337,
132,-0.0345052084425,-0.012228012085,0.00430405139923,
133,-0.03445312511,-0.012228012085,0.00304782390594,
134,-0.0344010417775,-0.0153436660767,0.00304782390594,
135,-0.034348958445,-0.012228012085,0.00304782390594,
136,-0.0342968751125,-0.0153436660767,0.00430405139923,
137,-0.03424479178,-0.012228012085,0.00304782390594,
138,-0.0341927084475,-0.012228012085,0.00430405139923,
139,-0.034140625115,-0.012228012085,0.00430405139923,
140,-0.0340885417825,-0.012228012085,0.00430405139923,
141,-0.03403645845,-0.012228012085,0.00304782390594,
142,-0.0339843751175,-0.012228012085,0.00304782390594,
143,-0.033932291785,-0.012228012085,0.00304782390594,
144,-0.0338802084525,-0.012228012085,0.00304782390594,
145,-0.03382812512,-0.012228012085,0.00430405139923,
146,-0.0337760417875,-0.012228012085,0.00430405139923,
147,-0.033723958455,-0.012228012085,0.00304782390594,
148,-0.0336718751225,-0.0153436660767,0.00304782390594,
149,-0.03361979179,-0.012228012085,0.00430405139923,
150,-0.0335677084575,-0.0153436660767,0.00304782390594,
151,-0.033515625125,-0.0153436660767,0.00430405139923,
152,-0.0334635417925,-0.012228012085,0.000535249710083,
153,-0.03341145846,-0.0153436660767,0.00179147720337,
154,-0.0333593751275,-0.012228012085,0.00430405139923,
155,-0.033307291795,-0.0153436660767,0.00304782390594,
156,-0.0332552084625,-0.012228012085,0.00304782390594,
157,-0.03320312513,-0.012228012085,0.00179147720337,
158,-0.0331510417975,-0.00911235809326,0.00304782390594,
159,-0.033098958465,-0.0153436660767,0.00179147720337,
160,-0.0330468751325,-0.012228012085,0.00304782390594,
161,-0.0329947918,-0.0153436660767,0.00304782390594,
162,-0.0329427084675,-0.0153436660767,0.00304782390594,
163,-0.032890625135,-0.0153436660767,0.00179147720337,
164,-0.0328385418025,-0.0153436660767,0.00304782390594,
165,-0.03278645847,-0.012228012085,0.00179147720337,
166,-0.0327343751375,-0.012228012085,0.00304782390594,
167,-0.032682291805,-0.0153436660767,0.00179147720337,
168,-0.0326302084725,-0.012228012085,0.00304782390594,
169,-0.03257812514,-0.012228012085,0.00430405139923,
170,-0.0325260418075,-0.012228012085,0.00304782390594,
171,-0.032473958475,-0.012228012085,0.00430405139923,
172,-0.0324218751425,-0.012228012085,0.00430405139923,
173,-0.03236979181,-0.012228012085,0.00304782390594,
174,-0.0323177084775,-0.012228012085,0.00430405139923,
175,-0.032265625145,-0.012228012085,0.00179147720337,
176,-0.0322135418125,-0.00911235809326,0.00304782390594,
177,-0.03216145848,-0.012228012085,0.00430405139923,
178,-0.0321093751475,-0.0153436660767,0.00179147720337,
179,-0.032057291815,-0.012228012085,0.00179147720337,
180,-0.0320052084825,-0.012228012085,0.00304782390594,
181,-0.03195312515,-0.012228012085,0.00179147720337,
182,-0.0319010418175,-0.012228012085,0.00179147720337,
183,-0.031848958485,-0.012228012085,0.00179147720337,
184,-0.0317968751525,-0.012228012085,0.00304782390594,
185,-0.03174479182,-0.012228012085,0.00304782390594,
186,-0.0316927084875,-0.012228012085,0.00179147720337,
187,-0.031640625155,-0.012228012085,0.00304782390594,
188,-0.0315885418225,-0.012228012085,0.00179147720337,
189,-0.03153645849,-0.0153436660767,0.00179147720337,
190,-0.0314843751575,-0.012228012085,0.00304782390594,
191,-0.031432291825,-0.012228012085,0.00304782390594,
192,-0.0313802084925,-0.012228012085,0.00179147720337,
193,-0.03132812516,-0.012228012085,0.00179147720337,
194,-0.0312760418275,-0.0153436660767,0.00304782390594,
195,-0.031223958495,-0.0153436660767,0.00179147720337,
196,-0.0311718751625,-0.0153436660767,0.00304782390594,
197,-0.03111979183,-0.012228012085,0.00304782390594,
198,-0.0310677084975,-0.012228012085,0.00304782390594,
199,-0.031015625165,-0.0153436660767,0.00304782390594,
200,-0.0309635418325,-0.0153436660767,0.00304782390594,
201,-0.0309114585,-0.012228012085,0.00304782390594,
202,-0.0308593751675,-0.0153436660767,0.00304782390594,
203,-0.030807291835,-0.0153436660767,0.00179147720337,
204,-0.0307552085025,-0.0153436660767,0.00304782390594,
205,-0.03070312517,-0.0153436660767,0.00304782390594,
206,-0.0306510418375,-0.012228012085,0.00304782390594,
207,-0.030598958505,-0.0153436660767,0.00304782390594,
208,-0.0305468751725,-0.0153436660767,0.00304782390594,
209,-0.03049479184,-0.0153436660767,0.00304782390594,
210,-0.0304427085075,-0.0153436660767,0.00430405139923,
211,-0.030390625175,-0.0153436660767,0.00304782390594,
212,-0.0303385418425,-0.012228012085,0.00179147720337,
213,-0.03028645851,-0.0153436660767,0.00179147720337,
214,-0.0302343751775,-0.0153436660767,0.00304782390594,
215,-0.030182291845,-0.012228012085,0.000535249710083,
216,-0.0301302085125,-0.012228012085,0.00430405139923,
217,-0.03007812518,-0.012228012085,0.00304782390594,
218,-0.0300260418475,-0.0153436660767,0.00179147720337,
219,-0.029973958515,-0.012228012085,0.000535249710083,
220,-0.0299218751825,1.57048559189,0.240484952927,
221,-0.02986979185,5.32475662231,0.913851797581,
222,-0.0298177085175,5.33721876144,0.916364371777,
223,-0.029765625185,5.34656524658,0.916364371777,
224,-0.0297135418525,5.35279655457,0.917620658875,
225,-0.02966145852,5.35902786255,0.916364371777,
226,-0.0296093751875,5.36214351654,0.917620658875,
227,-0.029557291855,5.36837434769,0.917620658875,
228,-0.0295052085225,5.37149000168,0.917620658875,
229,-0.02945312519,5.38395214081,0.917620658875,
230,-0.0294010418575,5.3870677948,0.918876886368,
231,-0.029348958525,5.39018344879,0.918876886368,
232,-0.0292968751925,5.39329910278,0.918876886368,
233,-0.02924479186,5.39641475677,0.918876886368,
234,-0.0291927085275,5.39953041077,0.921389460564,
235,-0.029140625195,5.40264606476,0.920133173466,
236,-0.0290885418625,5.40576171875,0.920133173466,
237,-0.02903645853,5.40576171875,0.918876886368,
238,-0.0289843751975,5.4088768959,0.921389460564,
239,-0.028932291865,5.41510820389,0.920133173466,
240,-0.0288802085325,5.41510820389,0.920133173466,
241,-0.0288281252,5.42133951187,0.921389460564,
242,-0.0287760418675,5.42445468903,0.920133173466,
243,-0.028723958535,5.42757034302,0.920133173466,
244,-0.0286718752025,5.43068599701,0.922645747662,
245,-0.02861979187,5.433801651,0.921389460564,
246,-0.0285677085375,5.43691730499,0.921389460564,
247,-0.028515625205,5.44003295898,0.922645747662,
248,-0.0284635418725,5.44314861298,0.922645747662,
249,-0.02841145854,5.44937944412,0.922645747662,
250,-0.0283593752075,5.44937944412,0.922645747662,
251,-0.028307291875,5.45249509811,0.92390203476,
252,-0.0282552085425,5.45249509811,0.922645747662,
253,-0.02820312521,5.45249509811,0.922645747662,
254,-0.0281510418775,5.45561075211,0.92390203476,
255,-0.028098958545,5.45561075211,0.92390203476,
256,-0.0280468752125,5.46184158325,0.92390203476,
257,-0.02799479188,5.46184158325,0.922645747662,
258,-0.0279427085475,5.46495723724,0.92390203476,
259,-0.027890625215,5.46495723724,0.92390203476,
260,-0.0278385418825,5.46807289124,0.92390203476,
261,-0.02778645855,5.47118854523,0.922645747662,
262,-0.0277343752175,5.47430419922,0.92390203476,
263,-0.027682291885,5.47741985321,0.92390203476,
264,-0.0276302085525,5.48365068436,0.92390203476,
265,-0.02757812522,5.48365068436,0.925158321857,
266,-0.0275260418875,5.48988199234,0.925158321857,
267,-0.027473958555,5.48676633835,0.925158321857,
268,-0.0274218752225,5.48988199234,0.925158321857,
269,-0.02736979189,5.49299764633,0.926414608955,
270,-0.0273177085575,5.49611330032,0.926414608955,
271,-0.027265625225,5.49611330032,0.926414608955,
272,-0.0272135418925,5.50234413147,0.926414608955,
273,-0.02716145856,5.49922895432,0.925158321857,
274,-0.0271093752275,5.50234413147,0.925158321857,
275,-0.027057291895,5.50234413147,0.925158321857,
276,-0.0270052085625,5.50857543945,0.925158321857,
277,-0.02695312523,5.50857543945,0.926414608955,
278,-0.0269010418975,5.50857543945,0.925158321857,
279,-0.026848958565,5.51169109344,0.925158321857,
280,-0.0267968752325,5.51169109344,0.927670896053,
281,-0.0267447919,5.51169109344,0.926414608955,
282,-0.0266927085675,5.51480674744,0.926414608955,
283,-0.026640625235,5.52103805542,0.926414608955,
284,-0.0265885419025,5.52103805542,0.926414608955,
285,-0.02653645857,5.52415323257,0.926414608955,
286,-0.0264843752375,5.52726888657,0.927670896053,
287,-0.026432291905,5.53038454056,0.926414608955,
288,-0.0263802085725,5.53661584854,0.927670896053,
289,-0.02632812524,5.53661584854,0.925158321857,
290,-0.0262760419075,5.5397310257,0.926414608955,
291,-0.026223958575,5.54284667969,0.926414608955,
292,-0.0261718752425,5.54284667969,0.928927183151,
293,-0.02611979191,5.54596233368,0.927670896053,
294,-0.0260677085775,5.54907798767,0.928927183151,
295,-0.026015625245,5.55219364166,0.927670896053,
296,-0.0259635419125,5.55219364166,0.927670896053,
297,-0.02591145858,5.55219364166,0.927670896053,
298,-0.0258593752475,5.55530929565,0.927670896053,
299,-0.025807291915,5.55530929565,0.928927183151,
300,-0.0257552085825,5.55842494965,0.927670896053,
301,-0.02570312525,5.55842494965,0.928927183151,
302,-0.0256510419175,5.55842494965,0.928927183151,
303,-0.025598958585,5.5615401268,0.927670896053,
304,-0.0255468752525,5.56465578079,0.928927183151,
305,-0.02549479192,5.56777143478,0.927670896053,
306,-0.0254427085875,5.56777143478,0.928927183151,
307,-0.025390625255,5.57088708878,0.928927183151,
308,-0.0253385419225,5.57400274277,0.927670896053,
309,-0.02528645859,5.57400274277,0.928927183151,
310,-0.0252343752575,5.57711839676,0.928927183151,
311,-0.025182291925,5.58334922791,0.930183470249,
312,-0.0251302085925,5.58334922791,0.928927183151,
313,-0.02507812526,5.5864648819,0.928927183151,
314,-0.0250260419275,5.5864648819,0.928927183151,
315,-0.024973958595,5.58958053589,0.926414608955,
316,-0.0249218752625,5.59269618988,0.928927183151,
317,-0.02486979193,5.59581184387,0.930183470249,
318,-0.0248177085975,5.59581184387,0.928927183151,
319,-0.024765625265,5.59892749786,0.931439697742,
320,-0.0247135419325,5.59892749786,0.931439697742,
321,-0.0246614586,5.60204267502,0.930183470249,
322,-0.0246093752675,5.60515832901,0.928927183151,
323,-0.024557291935,5.60515832901,0.928927183151,
324,-0.0245052086025,5.60515832901,0.927670896053,
325,-0.02445312527,5.60515832901,0.928927183151,
326,-0.0244010419375,5.608273983,0.928927183151,
327,-0.024348958605,5.608273983,0.928927183151,
328,-0.0242968752725,5.61138963699,0.927670896053,
329,-0.02424479194,5.61450529099,0.928927183151,
330,-0.0241927086075,5.61450529099,0.928927183151,
331,-0.024140625275,5.62073612213,0.928927183151,
332,-0.0240885419425,5.62073612213,0.930183470249,
333,-0.02403645861,5.62696743011,0.928927183151,
334,-0.0239843752775,5.62696743011,0.928927183151,
335,-0.023932291945,5.63008308411,0.928927183151,
336,-0.0238802086125,5.6331987381,0.930183470249,
337,-0.02382812528,5.6331987381,0.928927183151,
338,-0.0237760419475,5.63631439209,0.928927183151,
339,-0.023723958615,5.63942956924,0.930183470249,
340,-0.0236718752825,5.64254522324,0.927670896053,
341,-0.02361979195,5.64254522324,0.930183470249,
342,-0.0235677086175,5.64254522324,0.928927183151,
343,-0.023515625285,5.64566087723,0.930183470249,
344,-0.0234635419525,5.64877653122,0.930183470249,
345,-0.02341145862,5.65189218521,0.930183470249,
346,-0.0233593752875,5.6550078392,0.930183470249,
347,-0.023307291955,5.65189218521,0.928927183151,
348,-0.0232552086225,5.6550078392,0.930183470249,
349,-0.02320312529,5.65812301636,0.930183470249,
350,-0.0231510419575,5.65812301636,0.930183470249,
351,-0.023098958625,5.65812301636,0.930183470249,
352,-0.0230468752925,5.66435432434,0.931439697742,
353,-0.02299479196,5.66123867035,0.930183470249,
354,-0.0229427086275,5.66435432434,0.930183470249,
355,-0.022890625295,5.66746997833,0.93269598484,
356,-0.0228385419625,5.66746997833,0.931439697742,
357,-0.02278645863,5.67370128632,0.931439697742,
358,-0.0227343752975,5.67370128632,0.930183470249,
359,-0.022682291965,5.67993211746,0.931439697742,
360,-0.0226302086325,5.67993211746,0.931439697742,
361,-0.0225781253,5.68304777145,0.93269598484,
362,-0.0225260419675,5.68304777145,0.93269598484,
363,-0.022473958635,5.68927907944,0.931439697742,
364,-0.0224218753025,5.68927907944,0.931439697742,
365,-0.02236979197,5.69239473343,0.931439697742,
366,-0.0223177086375,5.69551038742,0.931439697742,
367,-0.022265625305,5.69551038742,0.931439697742,
368,-0.0222135419725,5.69862556458,0.93269598484,
369,-0.02216145864,5.69862556458,0.930183470249,
370,-0.0221093753075,5.69862556458,0.931439697742,
371,-0.022057291975,5.69862556458,0.931439697742,
372,-0.0220052086425,5.70485687256,0.930183470249,
373,-0.02195312531,5.70485687256,0.931439697742,
374,-0.0219010419775,5.70485687256,0.931439697742,
375,-0.021848958645,5.70797252655,0.931439697742,
376,-0.0217968753125,5.70797252655,0.930183470249,
377,-0.02174479198,5.71108818054,0.931439697742,
378,-0.0216927086475,5.71108818054,0.931439697742,
379,-0.021640625315,5.71420383453,0.931439697742,
380,-0.0215885419825,5.71420383453,0.930183470249,
381,-0.02153645865,5.71420383453,0.931439697742,
382,-0.0214843753175,5.72043466568,0.931439697742,
383,-0.021432291985,5.72355031967,0.93269598484,
384,-0.0213802086525,5.72355031967,0.931439697742,
385,-0.02132812532,5.72978162766,0.931439697742,
386,-0.0212760419875,5.72666597366,0.931439697742,
387,-0.021223958655,5.72978162766,0.930183470249,
388,-0.0211718753225,5.7360124588,0.931439697742,
389,-0.02111979199,5.7360124588,0.93269598484,
390,-0.0210677086575,5.73912811279,0.93269598484,
391,-0.021015625325,5.7360124588,0.93269598484,
392,-0.0209635419925,5.74224376678,0.931439697742,
393,-0.02091145866,5.74224376678,0.931439697742,
394,-0.0208593753275,5.74535942078,0.93269598484,
395,-0.020807291995,5.74847507477,0.93269598484,
396,-0.0207552086625,5.74847507477,0.93269598484,
397,-0.02070312533,5.75159072876,0.93269598484,
398,-0.0206510419975,5.75159072876,0.93269598484,
399,-0.020598958665,5.75159072876,0.93269598484,
400,-0.0205468753325,5.75470638275,0.931439697742,
401,-0.020494792,5.75470638275,0.93269598484,
402,-0.0204427086675,5.75782155991,0.93269598484,
403,-0.020390625335,5.7609372139,0.931439697742,
404,-0.0203385420025,5.75782155991,0.93269598484,
405,-0.02028645867,5.76405286789,0.933952271938,
406,-0.0202343753375,5.7609372139,0.93269598484,
407,-0.020182292005,5.76716852188,0.933952271938,
408,-0.0201302086725,5.76716852188,0.931439697742,
409,-0.02007812534,5.77028417587,0.93269598484,
410,-0.0200260420075,5.77028417587,0.93269598484,
411,-0.019973958675,5.77651500702,0.93269598484,
412,-0.0199218753425,5.77651500702,0.93269598484,
413,-0.01986979201,5.77963066101,0.93269598484,
414,-0.0198177086775,5.782746315,0.931439697742,
415,-0.019765625345,5.78586196899,0.93269598484,
416,-0.0197135420125,5.78586196899,0.93269598484,
417,-0.01966145868,5.78586196899,0.931439697742,
418,-0.0196093753475,5.79209327698,0.931439697742,
419,-0.019557292015,5.79520845413,0.93269598484,
420,-0.0195052086825,5.79520845413,0.93269598484,
421,-0.01945312535,5.79832410812,0.93269598484,
422,-0.0194010420175,5.79832410812,0.931439697742,
423,-0.019348958685,5.79832410812,0.931439697742,
424,-0.0192968753525,5.80143976212,0.931439697742,
425,-0.01924479202,5.80143976212,0.930183470249,
426,-0.0191927086875,5.80143976212,0.931439697742,
427,-0.019140625355,5.8076710701,0.93269598484,
428,-0.0190885420225,5.8076710701,0.931439697742,
429,-0.01903645869,5.8076710701,0.93269598484,
430,-0.0189843753575,5.8076710701,0.933952271938,
431,-0.018932292025,5.81078672409,0.933952271938,
432,-0.0188802086925,5.81078672409,0.933952271938,
433,-0.01882812536,5.81078672409,0.933952271938,
434,-0.0187760420275,5.81701755524,0.93269598484,
435,-0.018723958695,5.81701755524,0.931439697742,
436,-0.0186718753625,5.82013320923,0.931439697742,
437,-0.01861979203,5.82013320923,0.931439697742,
438,-0.0185677086975,5.82324886322,0.931439697742,
439,-0.018515625365,5.82324886322,0.93269598484,
440,-0.0184635420325,5.8294801712,0.93269598484,
441,-0.0184114587,5.8294801712,0.93269598484,
442,-0.0183593753675,5.8325958252,0.931439697742,
443,-0.018307292035,5.83571100235,0.931439697742,
444,-0.0182552087025,5.83571100235,0.931439697742,
445,-0.01820312537,5.83882665634,0.931439697742,
446,-0.0181510420375,5.84194231033,0.93269598484,
447,-0.018098958705,5.84505796432,0.931439697742,
448,-0.0180468753725,5.84505796432,0.930183470249,
449,-0.01799479204,5.84817361832,0.93269598484,
450,-0.0179427087075,5.84817361832,0.93269598484,
451,-0.017890625375,5.84817361832,0.93269598484,
452,-0.0178385420425,5.84817361832,0.933952271938,
453,-0.01778645871,5.85128927231,0.93269598484,
454,-0.0177343753775,5.85128927231,0.93269598484,
455,-0.017682292045,5.85440444946,0.931439697742,
456,-0.0176302087125,5.85440444946,0.93269598484,
457,-0.01757812538,5.85752010345,0.93269598484,
458,-0.0175260420475,5.85440444946,0.93269598484,
459,-0.017473958715,5.85752010345,0.93269598484,
460,-0.0174218753825,5.86063575745,0.931439697742,
461,-0.01736979205,5.86063575745,0.93269598484,
462,-0.0173177087175,5.86375141144,0.93269598484,
463,-0.017265625385,5.86375141144,0.931439697742,
464,-0.0172135420525,5.86998271942,0.930183470249,
465,-0.01716145872,5.86998271942,0.930183470249,
466,-0.0171093753875,5.86998271942,0.93269598484,
467,-0.017057292055,5.87309789658,0.93269598484,
468,-0.0170052087225,5.87621355057,0.931439697742,
469,-0.01695312539,5.88244485855,0.930183470249,
470,-0.0169010420575,5.87932920456,0.93269598484,
471,-0.016848958725,5.88244485855,0.93269598484,
472,-0.0167968753925,5.88556051254,0.93269598484,
473,-0.01674479206,5.88867616653,0.93269598484,
474,-0.0166927087275,5.89179134369,0.93269598484,
475,-0.016640625395,5.89179134369,0.93269598484,
476,-0.0165885420625,5.89179134369,0.93269598484,
477,-0.01653645873,5.89490699768,0.93269598484,
478,-0.0164843753975,5.89490699768,0.93269598484,
479,-0.016432292065,5.89490699768,0.93269598484,
480,-0.0163802087325,5.89802265167,0.93269598484,
481,-0.0163281254,5.89802265167,0.933952271938,
482,-0.0162760420675,5.90113830566,0.93269598484,
483,-0.016223958735,5.90425395966,0.93269598484,
484,-0.0161718754025,5.90425395966,0.931439697742,
485,-0.01611979207,5.90425395966,0.930183470249,
486,-0.0160677087375,5.90736961365,0.931439697742,
487,-0.016015625405,5.90736961365,0.93269598484,
488,-0.0159635420725,5.90736961365,0.93269598484,
489,-0.01591145874,5.91048526764,0.93269598484,
490,-0.0158593754075,5.91048526764,0.931439697742,
491,-0.015807292075,5.91048526764,0.93269598484,
492,-0.0157552087425,5.91671609879,0.93269598484,
493,-0.01570312541,5.91671609879,0.931439697742,
494,-0.0156510420775,5.91983175278,0.931439697742,
495,-0.015598958745,5.91983175278,0.931439697742,
496,-0.0155468754125,5.92294740677,0.931439697742,
497,-0.01549479208,5.92606306076,0.931439697742,
498,-0.0154427087475,5.92917871475,0.931439697742,
