Time (s),RMS CH2 (V),Heater Voltage (V),Heater Current (A),Temp Raw (C),Delta T Raw (C/s),DVM CH2 (V)
0.000487804,1.184,50,0.591,38.76600534,0,1.14
0.335918903,1.184,50,0.591,38.9672137,0.299925023,1.19
0.841132879,1.184,50,0.591,39.15133903,0.187860671,1.18
1.338809013,1.184,50,0.591,39.34566102,0.38824156,1.18
1.838784218,1.184,50,0.591,39.53654142,0.379570633,1.18
2.336367607,1.184,50,0.591,39.7307975,0.388181814,1.18
2.842150688,1.184,50,0.591,39.93183475,0.386314315,1.19
3.337731838,1.184,50,0.591,40.12261711,0.394200958,1.19
3.84055829,1.184,50,0.591,40.32358567,0.392970685,1.18
4.337406874,1.184,50,0.591,40.51430306,0.390775195,1.18
4.841854334,1.184,50,0.591,40.71520342,0.391574517,1.18
5.340772152,1.184,50,0.591,41.0113829,0.459526072,1.18
5.836778879,1.184,50,0.591,41.20879409,0.466721511,1.19
6.335640192,1.184,50,0.591,41.4027692,0.459423463,1.18
6.841482878,1.184,50,0.591,41.61032113,0.394680166,1.18
7.342774868,1.184,50,0.591,41.80082845,0.393672336,1.18
7.842485905,1.184,50,0.591,42.00831049,0.403927634,1.18
8.336628437,1.184,50,0.591,42.2055549,0.401526373,1.18
8.841575861,1.184,50,0.591,42.40616665,0.399604769,1.18
9.341880083,1.185,50,0.591,42.61014416,0.400978476,1.18
9.841506004,1.184,50,0.591,42.81748586,0.408259415,1.19
10.33753395,1.184,50,0.591,43.01459745,0.408868632,1.19
10.84196138,1.184,50,0.591,43.22526756,0.406482918,1.19
11.33844161,1.184,50,0.591,43.53101432,0.479057992,1.19
11.8423214,1.184,50,0.591,43.73819937,0.478686876,1.18
12.33650136,1.184,50,0.591,43.94195401,0.483417986,1.18
12.84210992,1.184,50,0.591,44.14228009,0.402990121,1.18
13.33935094,1.184,50,0.591,44.349363,0.409703145,1.18
13.83567381,1.184,50,0.591,44.56998743,0.421790906,1.18
14.33621836,1.184,50,0.591,44.76681965,0.415906746,1.19
14.84298921,1.184,50,0.591,44.97719263,0.412960891,1.19
15.34229231,1.184,50,0.591,45.12557415,0.370908114,1.18
15.84290147,1.184,50,0.591,45.39783435,0.42016457,1.19
16.33652878,1.184,50,0.591,45.60132114,0.421457309,1.19
16.8388598,1.184,50,0.591,45.81494778,0.457449774,1.18
17.34249067,1.184,50,0.591,46.12684745,0.482504907,1.18
17.84048271,1.184,50,0.591,46.33699879,0.492429326,1.18
18.33785105,1.184,50,0.591,46.55389406,0.495237448,1.18
18.84264922,1.184,50,0.591,46.7639775,0.42071603,1.19
19.34193134,1.184,50,0.591,46.91554361,0.386251107,1.18
19.84203959,1.185,50,0.591,47.12895747,0.383292632,1.18
20.33852148,1.185,50,0.591,47.33895081,0.38603174,1.19
20.83613586,1.184,50,0.591,47.62091268,0.472500456,1.18
21.33586788,1.184,50,0.591,47.83421567,0.470424265,1.19
21.84165001,1.184,50,0.591,48.03733064,0.460263941,1.19
22.33668852,1.184,50,0.591,48.25733825,0.428536069,1.18
22.83928823,1.185,50,0.591,48.47392721,0.424268406,1.18
23.33818913,1.185,50,0.591,48.6837159,0.431872861,1.18
23.83716822,1.185,50,0.591,49.00510599,0.499531783,1.18
24.33615541,1.185,50,0.591,49.22496277,0.50170663,1.18
24.84160948,1.185,50,0.591,49.4414043,0.49967508,1.2
25.34232855,1.185,50,0.591,49.65443237,0.432262596,1.2
25.84118652,1.185,50,0.591,49.87757129,0.436068353,1.19
26.3365221,1.185,50,0.591,50.02880095,0.395285317,1.19
26.84204364,1.185,50,0.591,50.24850345,0.39172158,1.18
27.33993554,1.185,50,0.591,50.52313209,0.432196087,1.18
27.83810139,1.185,50,0.591,50.74276209,0.477726545,1.19
28.33797574,1.185,50,0.591,50.9623603,0.476024187,1.18
28.84159184,1.185,50,0.591,51.17517156,0.431571769,1.18
29.3427217,1.185,50,0.591,51.4444755,0.466754198,1.18
29.84207678,1.185,50,0.591,51.66059722,0.466092467,1.18
30.33674836,1.185,50,0.591,51.94510188,0.518815817,1.19
30.83991671,1.185,50,0.591,52.1577795,0.47254165,1.19
31.33756351,1.185,50,0.591,52.38055434,0.48224102,1.19
31.84046698,1.185,50,0.591,52.60329846,0.436264369,1.19
32.33703709,1.185,50,0.591,52.75763683,0.402667094,1.18
32.83831,1.185,50,0.591,52.97695571,0.396591261,1.18
33.34162784,1.185,50,0.591,53.26460281,0.437963388,1.19
33.84182,1.185,50,0.591,53.42562568,0.445154816,1.2
34.33601403,1.185,50,0.591,53.69970628,0.487494472,1.22
34.8425312,1.185,50,0.591,53.86743218,0.396715319,1.2
35.34188271,1.185,50,0.591,54.14481377,0.480081392,1.19
35.84045053,1.185,50,0.591,54.48194061,0.522987578,1.2
36.33710837,1.185,50,0.591,54.69766803,0.55721516,1.19
36.83804131,1.185,50,0.591,54.85855804,0.47494333,1.19
37.3419528,1.185,50,0.591,55.14252389,0.436970435,1.19
37.84128952,1.185,50,0.591,55.31011324,0.408839158,1.19
38.33658147,1.185,50,0.591,55.52574215,0.449017404,1.18
38.83974314,1.185,50,0.591,55.74808329,0.401169535,1.19
39.3386054,1.185,50,0.591,55.97376634,0.443444444,1.18
39.84260774,1.185,50,0.591,56.18931917,0.438871656,1.18
40.33697867,1.185,50,0.591,56.48318527,0.495648059,1.19
40.83841228,1.185,50,0.591,56.63718792,0.441016559,1.18
41.34161997,1.185,50,0.591,56.85940059,0.443873337,1.19
41.83568954,1.185,50,0.591,57.1926732,0.478669376,1.18
42.33650184,1.185,50,0.591,57.47965985,0.560736992,1.18
42.83866167,1.185,50,0.591,57.64368241,0.520605707,1.18
43.34173107,1.185,50,0.591,57.86578517,0.446003385,1.18
43.84028316,1.185,50,0.591,58.15604363,0.452232106,1.18
44.33689189,1.186,50,0.591,58.37809279,0.492950365,1.19
44.84199166,1.185,50,0.591,58.54204595,0.446288581,1.19
45.33666825,1.185,50,0.591,58.76405579,0.409703479,1.19
45.83550715,1.185,50,0.591,58.98604342,0.406243802,1.19
46.33724451,1.186,50,0.591,59.20800916,0.442438125,1.18
46.84128881,1.185,50,0.591,59.49809129,0.485430557,1.18
47.33657551,1.186,50,0.591,59.66196304,0.454901252,1.19
47.84225321,1.186,50,0.591,60.05956662,0.56133084,1.18
48.33695722,1.186,50,0.591,60.28479214,0.530081849,1.19
48.84189487,1.186,50,0.591,60.4486101,0.519303101,1.2
49.33839417,1.186,50,0.591,60.66707822,0.407863349,1.2
49.83805633,1.186,50,0.591,60.95362456,0.446189763,1.18
50.33798385,1.186,50,0.591,61.18212989,0.489084088,1.2
50.84203482,1.185,50,0.591,61.34588994,0.448904154,1.2
51.34191084,1.186,50,0.591,61.57100134,0.4116866,1.19
51.83902693,1.186,50,0.591,61.79945329,0.413936442,1.19
52.33839178,1.186,50,0.591,62.07579955,0.48722532,1.18
52.84194589,1.186,50,0.591,62.2495823,0.449194335,1.19
53.34171081,1.186,50,0.591,62.53595991,0.491235375,1.18
53.84164906,1.186,50,0.591,62.80710558,0.487597573,1.18
54.33656526,1.186,50,0.591,63.09007058,0.566081208,1.19
54.84200311,1.186,50,0.591,63.25707748,0.475572858,1.18
55.34183288,1.186,50,0.591,63.48539601,0.45234763,1.19
55.84269643,1.186,50,0.591,63.71705513,0.417269033,1.19
56.33725452,1.186,50,0.591,63.93526935,0.457102933,1.19
56.83818984,1.186,50,0.591,64.16353933,0.451251423,1.19
57.34172106,1.186,50,0.591,64.45309615,0.487252819,1.19
57.84218335,1.186,50,0.591,64.61331991,0.451616148,1.19
58.3376832,1.186,50,0.591,64.84490042,0.458366159,1.2
58.84236789,1.186,50,0.591,65.12768881,0.445553883,1.2
59.33827448,1.186,50,0.591,65.28788218,0.453420248,1.19
59.83543611,1.186,50,0.591,65.68807605,0.565326301,1.2
60.33644986,1.186,50,0.591,65.91623415,0.524633192,1.2
60.84198284,1.186,50,0.591,66.08645965,0.526558111,1.19
61.34262109,1.186,50,0.591,66.3658017,0.451241094,1.19
61.84248018,1.186,50,0.591,66.59056715,0.449682061,1.18
62.33739781,1.186,50,0.591,66.81196636,0.488638019,1.18
62.83845067,1.186,50,0.591,67.04006299,0.448562977,1.19
63.33567619,1.186,50,0.591,67.20688952,0.413174265,1.18
63.8434124,1.187,50,0.591,67.42825846,0.404601238,1.19
64.33685851,1.186,50,0.591,67.72093137,0.459941061,1.19
64.84188151,1.186,50,0.591,67.94898411,0.4898091,1.18
65.34165168,1.186,50,0.591,68.17031967,0.494934984,1.18
65.83705544,1.186,50,0.591,68.50565895,0.528005389,1.19
66.33687544,1.186,50,0.591,68.73032483,0.521081406,1.19
66.84232569,1.186,50,0.591,68.96168795,0.521889992,1.19
67.34162641,1.187,50,0.591,69.17963047,0.449943626,1.19
67.84145832,1.186,50,0.591,69.35309507,0.415319781,1.19
68.3365972,1.187,50,0.591,69.63225602,0.451434332,1.19
68.84160852,1.186,50,0.591,69.86358595,0.45144564,1.19
69.34235597,1.186,50,0.591,70.02362279,0.446351236,1.19
69.84141898,1.186,50,0.591,70.31616605,0.456796041,1.19
70.33695269,1.186,50,0.591,70.53741748,0.453269897,1.19
70.83992124,1.186,50,0.591,70.76536708,0.491577649,1.19
71.33556747,1.186,50,0.591,70.92538527,0.409713737,1.19
71.84150219,1.186,50,0.591,71.32515884,0.519000662,1.19
72.33647633,1.187,50,0.591,71.49187098,0.489253777,1.19
72.84180284,1.186,50,0.591,71.7810128,0.564405731,1.19
73.34010291,1.186,50,0.591,71.99887727,0.450677856,1.19
73.84008265,1.186,50,0.591,72.22679264,0.489967632,1.19
74.33753371,1.187,50,0.591,72.45135224,0.44918283,1.19
74.84203696,1.187,50,0.591,72.67255653,0.445110621,1.19
75.34225941,1.186,50,0.591,72.903812,0.451145528,1.19
75.84173846,1.186,50,0.591,73.12500975,0.449573414,1.19
76.33729815,1.186,50,0.591,73.34955616,0.45537711,1.18
76.84056115,1.186,50,0.591,73.57410001,0.443961387,1.19
77.34180641,1.187,50,0.591,73.79864161,0.447972221,1.19
77.8451283,1.187,50,0.591,74.13712607,0.521581342,1.19
78.33703303,1.187,50,0.591,74.3616633,0.533682802,1.19
78.8383162,1.186,50,0.591,74.57949676,0.519237562,1.19
79.33686018,1.187,50,0.591,74.74617689,0.40721972,1.19
79.84009004,1.186,50,0.591,75.03191756,0.443968261,1.19
80.33589029,1.187,50,0.591,75.25980289,0.457379172,1.19
80.84224606,1.186,50,0.591,75.4843369,0.48592977,1.19
81.34197307,1.187,50,0.591,75.70551988,0.449313534,1.19
81.84166431,1.187,50,0.591,75.93340589,0.449346143,1.19
82.33706355,1.187,50,0.591,76.15794144,0.453240195,1.19
82.83649874,1.187,50,0.591,76.38247808,0.451815847,1.19
83.34229589,1.187,50,0.591,76.60031343,0.439509224,1.19
83.84228396,1.187,50,0.591,76.83155573,0.449086899,1.19
84.33807755,1.187,50,0.591,77.16334183,0.524992509,1.19
84.84199643,1.187,50,0.591,77.38453535,0.518748778,1.19
85.33725953,1.187,50,0.591,77.60908289,0.523309168,1.19
85.84176826,1.186,50,0.591,77.83363334,0.442867468,1.19
86.33749175,1.187,50,0.591,78.0548354,0.450721737,1.19
86.84252238,1.187,50,0.591,78.27939243,0.442421705,1.19
87.34149098,1.187,50,0.591,78.50060151,0.445564556,1.19
87.83539343,1.187,50,0.591,78.72851796,0.454666413,1.19
88.33677363,1.187,50,0.591,78.94638338,0.443436565,1.19
88.84207678,1.187,50,0.591,79.17095683,0.442213302,1.19
89.3390913,1.187,50,0.591,79.39218314,0.445101132,1.2
89.84124422,1.187,50,0.591,79.6167664,0.445005889,1.2
90.33773637,1.187,50,0.591,79.94862317,0.522107179,1.19
90.84269118,1.187,50,0.591,80.17657241,0.517795023,1.18
91.33652377,1.187,50,0.591,80.39782317,0.527207526,1.19
91.84208035,1.187,50,0.591,80.62243245,0.444268946,1.19
92.33610892,1.187,50,0.591,80.83363817,0.443338571,1.18
92.84215307,1.187,50,0.591,81.06496561,0.439449426,1.19
93.33996749,1.187,50,0.591,81.28288959,0.442237859,1.19
93.84110045,1.187,50,0.591,81.50417329,0.446012781,1.19
94.33650589,1.187,50,0.59,81.72881727,0.446672307,1.19
94.84079695,1.187,50,0.59,81.94340986,0.436599896,1.19
95.34070683,1.187,50,0.59,82.17812894,0.449384764,1.19
95.83998322,1.187,50,0.591,82.39609049,0.445493533,1.21
96.33568859,1.187,50,0.591,82.72472478,0.525389323,1.2
96.8419795,1.187,50,0.59,82.94941429,0.507801169,1.19
97.34247112,1.187,50,0.59,83.16740543,0.513704861,1.19
97.84006929,1.187,50,0.59,83.38875936,0.444826514,1.19
98.33715773,1.188,50,0.59,83.61347675,0.445301358,1.19
98.83652425,1.187,50,0.59,83.82478723,0.438810486,1.19
99.34211397,1.187,50,0.59,84.05287846,0.437851129,1.19
99.84180069,1.187,50,0.59,84.27427137,0.440805938,1.19
100.3366299,1.187,50,0.59,84.49231993,0.449672155,1.19
100.8388488,1.187,50,0.59,84.71373357,0.438623499,1.19
101.337018,1.187,50,0.591,84.93851299,0.444455182,1.19
101.8411109,1.187,50,0.591,85.15323826,0.437034713,1.19
102.3364086,1.187,50,0.59,85.48205688,0.51707849,1.19
102.841713,1.187,50,0.59,85.70352049,0.50465132,1.19
103.3428054,1.187,50,0.59,85.9249959,0.513383416,1.19
103.8380356,1.187,50,0.59,86.13977141,0.442699527,1.2
104.3365335,1.187,50,0.59,86.3612707,0.439821395,1.2
104.8423791,1.187,50,0.59,86.58278245,0.433456784,1.19
105.3418138,1.188,50,0.59,86.79759383,0.439044655,1.19
105.8411469,1.187,50,0.59,87.01913075,0.439159077,1.19
106.3371589,1.187,50,0.59,87.24068077,0.442125298,1.19
106.8426719,1.187,50,0.59,87.46224412,0.438267893,1.19
107.3423641,1.187,50,0.59,87.68046366,0.441160187,1.19
107.842591,1.187,50,0.59,87.89533901,0.436240791,1.19
108.3366904,1.187,50,0.59,88.22103451,0.511901334,1.2
108.8421874,1.188,50,0.59,88.44601738,0.504819186,1.2
109.3424039,1.187,50,0.59,88.65422376,0.505704218,1.2
109.8406649,1.187,50,0.59,88.88931104,0.447072628,1.2
110.3377459,1.187,50,0.59,89.09754517,0.436902456,1.2
110.8400812,1.187,50,0.59,89.31586942,0.439046484,1.2
111.3399885,1.187,50,0.59,89.53756766,0.432251257,1.19
111.8371825,1.187,50,0.59,89.74920313,0.436890428,1.19
112.3366535,1.188,50,0.59,89.96757215,0.434928688,1.19
112.8420331,1.188,50,0.59,90.18259667,0.425441863,1.19
113.342515,1.187,50,0.59,90.40771664,0.438586342,1.19
113.8389699,1.187,50,0.59,90.62277223,0.439919122,1.19
114.3372369,1.187,50,0.59,90.94538466,0.510294071,1.19
114.8428245,1.187,50,0.59,91.1638402,0.498511434,1.19
115.335134,1.187,50,0.59,91.37895091,0.511994022,1.19
115.8429978,1.188,50,0.59,91.60416214,0.432384648,1.19
116.3372502,1.188,50,0.59,91.81594417,0.439791431,1.19
116.8427982,1.187,50,0.59,92.03110411,0.429997548,1.19
117.3384051,1.187,50,0.59,92.24291837,0.429612143,1.19
117.8399272,1.188,50,0.59,92.45811138,0.426812202,1.19
118.3376939,1.188,50,0.59,92.6766841,0.432317623,1.19
118.8414824,1.188,50,0.59,92.89191138,0.429408406,1.19
119.3404307,1.188,50,0.59,93.10715591,0.433608376,1.19
119.8371785,1.188,50,0.59,93.32578146,0.435564723,1.2
120.3371565,1.188,50,0.59,93.54442515,0.435028262,1.2
120.8400805,1.188,50,0.59,93.86401426,0.501638686,1.19
121.3377481,1.188,50,0.59,94.0793387,0.504725989,1.19
121.8405452,1.188,50,0.59,94.29468128,0.497388239,1.19
122.3365941,1.188,50,0.59,94.51004215,0.4341157,1.19
122.8408706,1.188,50,0.59,94.72542146,0.427069101,1.19
123.3363843,1.188,50,0.59,94.94081937,0.434658765,1.19
123.8420568,1.188,50,0.59,95.15960207,0.428182259,1.19
124.336834,1.188,50,0.59,95.36830527,0.433113336,1.19
124.8387053,1.188,50,0.59,95.59049285,0.431500678,1.19
125.3354883,1.188,50,0.59,95.80260004,0.431441192,1.19
125.8424416,1.188,50,0.59,96.01135876,0.422822352,1.19
126.3371267,1.188,50,0.59,96.22350328,0.426540938,1.2
126.8399212,1.188,50,0.59,96.55017575,0.495613819,1.2
127.3353236,1.188,50,0.59,96.76236887,0.505319989,1.19
127.8416274,1.188,50,0.59,96.97794996,0.496702238,1.19
128.336314,1.189,50,0.59,97.19018225,0.431253845,1.19
128.8395765,1.188,50,0.59,97.40243419,0.423943964,1.19
129.3366847,1.188,50,0.59,97.61470589,0.426973384,1.2
129.8418269,1.188,50,0.59,97.8269975,0.42022176,1.2
130.3372889,1.188,50,0.59,98.04267933,0.430739535,1.19
130.8421328,1.188,50,0.59,98.26175248,0.42722547,1.19
131.3420501,1.188,50,0.59,98.46736384,0.426981545,1.19
131.8403876,1.188,50,0.59,98.68310782,0.428376676,1.19
132.3361118,1.188,50,0.59,98.8955015,0.426143557,1.19
132.8491385,1.188,50,0.59,99.21581679,0.486298875,1.19
133.3421545,1.189,50,0.59,99.42489019,0.501526905,1.2
133.8431199,1.188,50,0.59,99.64410186,0.498105207,1.2
134.3367417,1.188,50,0.59,99.91145084,0.469748307,1.19
134.8419013,1.188,50,0.59,100.0623526,0.420634329,1.19
135.3414247,1.188,50,0.59,100.2748826,0.4209217,1.19
135.8417051,1.189,50,0.59,100.487434,0.383773541,1.19
136.3373649,1.189,50,0.59,100.7000069,0.428825191,1.19
136.8360105,1.189,50,0.59,100.9092268,0.424044839,1.19
137.3417158,1.189,50,0.59,101.1150927,0.413718367,1.19
137.8410809,1.189,50,0.59,101.3277299,0.419014101,1.19
138.337666,1.189,50,0.59,101.6054217,0.467321651,1.19
138.8405402,1.188,50,0.59,101.8577312,0.492262643,1.19
139.3368104,1.189,50,0.59,102.0704456,0.498865147,1.19
139.843287,1.189,50,0.59,102.2798054,0.443839961,1.19
140.3363345,1.189,50,0.59,102.4858097,0.424623436,1.19
140.8421547,1.189,50,0.59,102.6985905,0.413944683,1.19
141.3425124,1.189,50,0.59,102.9147719,0.423008378,1.19
141.841815,1.189,50,0.59,103.1859253,0.467395635,1.2
142.336565,1.189,50,0.59,103.3303115,0.425616323,1.2
142.841733,1.189,50,0.59,103.5398036,0.41242507,1.19
143.3421142,1.189,50,0.59,103.7459387,0.373057774,1.19
143.842011,1.189,50,0.59,104.0205865,0.460278386,1.19
144.3375099,1.189,50,0.59,104.2301526,0.464413353,1.19
144.8416228,1.189,50,0.59,104.4827958,0.487230167,1.19
145.3402638,1.189,50,0.59,104.7541667,0.490386321,1.19
145.838202,1.189,50,0.59,104.9020506,0.449786818,1.19
146.3363702,1.189,50,0.59,105.1734808,0.462149758,1.19
146.8424637,1.189,50,0.59,105.3764076,0.409832633,1.19
147.3427544,1.189,50,0.59,105.5895041,0.458036093,1.19
147.8403997,1.189,50,0.59,105.7992415,0.419147665,1.2
148.3369424,1.189,50,0.59,106.0022352,0.420123376,1.2
148.8364224,1.189,50,0.59,106.1502161,0.37419715,1.19
149.3419104,1.189,50,0.59,106.3600158,0.369790766,1.19
149.8423901,1.189,50,0.59,106.6316549,0.419210963,1.19
150.3373501,1.189,50,0.59,106.8381236,0.463274736,1.19
150.8429482,1.189,50,0.59,107.0911143,0.482002475,1.19
151.3418598,1.189,50,0.59,107.3594742,0.486271337,1.19
151.8402197,1.189,50,0.59,107.5626375,0.484598841,1.19
152.3375456,1.189,50,0.59,107.7692098,0.454494376,1.19
152.8365774,1.189,50,0.59,107.9791922,0.41394694,1.19
153.3352635,1.189,50,0.59,108.1858113,0.416543814,1.19
153.8419514,1.189,50,0.59,108.327191,0.367077561,1.19
154.3380075,1.189,50,0.59,108.6058957,0.42112409,1.19
154.8425868,1.189,50,0.59,108.747308,0.370933884,1.19
155.3419707,1.189,50,0.59,109.0091323,0.455188371,1.19
155.8392746,1.189,50,0.59,109.2226467,0.4133964,1.19
156.3374345,1.189,50,0.59,109.4260172,0.454144179,1.19
156.8418679,1.189,50,0.59,109.7345062,0.479332448,1.19
157.3425596,1.189,50,0.59,109.9379344,0.476199709,1.19
157.837683,1.189,50,0.59,110.1447767,0.483892485,1.19
158.3380353,1.189,50,0.59,110.3482514,0.408875311,1.19
158.8424587,1.189,50,0.59,110.5551411,0.407862843,1.19
159.3423114,1.189,50,0.59,110.7620547,0.41163997,1.19
159.8427215,1.189,50,0.59,110.9655997,0.411228272,1.19
160.3371644,1.189,50,0.59,111.172561,0.416239442,1.19
160.8353467,1.189,50,0.59,111.3829398,0.415433708,1.19
161.341773,1.189,50,0.59,111.5797684,0.404250121,1.19
161.8426292,1.189,50,0.59,111.7901956,0.411052538,1.19
162.3370442,1.189,50,0.59,111.9904641,0.409591261,1.19
162.8363745,1.189,50,0.59,112.2993973,0.48039606,1.19
163.3422012,1.189,50,0.59,112.4997237,0.46756992,1.19
163.841594,1.19,50,0.59,112.7034688,0.475914467,1.19
164.3369608,1.189,50,0.59,112.8553947,0.374131787,1.2
164.8421147,1.189,50,0.59,113.11103,0.403379597,1.2
165.338223,1.189,50,0.59,113.3182433,0.413064733,1.19
165.841059,1.19,50,0.59,113.5220836,0.441952515,1.19
166.3360479,1.19,50,0.59,113.7259478,0.414095308,1.19
166.8389058,1.19,50,0.59,113.9298357,0.405411009,1.19
167.34165,1.19,50,0.59,114.1303488,0.403296671,1.19
167.8405483,1.19,50,0.59,114.3342841,0.406453194,1.19
168.3365192,1.19,50,0.59,114.5382434,0.408900067,1.19
168.8424966,1.19,50,0.59,114.837427,0.465816714,1.19
169.338757,1.19,50,0.59,115.0448459,0.477277503,1.19
169.8353848,1.189,50,0.59,115.242087,0.47241519,1.19
170.3367231,1.19,50,0.59,115.4461531,0.40473412,1.19
170.842603,1.19,50,0.59,115.6502433,0.398907184,1.19
171.3418903,1.19,50,0.59,115.8475534,0.404220413,1.19
171.8416786,1.19,50,0.59,116.0516911,0.403862993,1.19
172.3382924,1.19,50,0.59,116.25245,0.404208642,1.19
172.8419473,1.189,50,0.59,116.4566356,0.403108103,1.19
173.3418679,1.19,50,0.59,116.6574417,0.403897897,1.19
173.8422568,1.19,50,0.59,116.8582712,0.403566984,1.19
174.3365316,1.19,50,0.59,117.0557198,0.40401555,1.19
174.8421874,1.19,50,0.59,117.3655554,0.466795619,1.19
175.3397408,1.19,50,0.59,117.5630622,0.472171112,1.19
175.837733,1.19,50,0.59,117.7639976,0.474088915,1.19
176.3373973,1.19,50,0.59,117.958144,0.395324497,1.19
176.8427372,1.19,50,0.59,118.1693457,0.399918011,1.19
177.3426013,1.19,50,0.59,118.363538,0.399802267,1.19
177.8402686,1.19,50,0.59,118.5611598,0.403894826,1.2
178.3368084,1.19,50,0.59,118.7622122,0.397998574,1.2
178.8421106,1.19,50,0.59,118.9598799,0.393389603,1.19
179.3431108,1.19,50,0.59,119.1575705,0.396813365,1.19
179.8368146,1.19,50,0.59,119.3621019,0.405026732,1.19
180.3373663,1.19,50,0.59,119.5564295,0.397261371,1.19
180.8425465,1.19,50,0.59,119.8564872,0.461166722,1.19
181.342258,1.19,50,0.59,120.0576918,0.463994277,1.19
181.8393016,1.19,50,0.59,120.2520983,0.466537753,1.19
182.3370428,1.19,50,0.59,120.4533493,0.399713808,1.19
182.8424356,1.19,50,0.59,120.6512124,0.391458332,1.19
183.3413317,1.19,50,0.59,120.8490984,0.398880695,1.19
183.8382497,1.19,50,0.59,121.0470072,0.398226612,1.19
184.3355105,1.19,50,0.59,121.2415261,0.395710309,1.19
184.8412902,1.19,50,0.59,121.4463067,0.393589201,1.19
185.3413651,1.19,50,0.59,121.640871,0.395849905,1.19
185.8424416,1.19,50,0.59,121.8422853,0.399645734,1.19
186.3372235,1.19,50,0.59,122.0403089,0.40017776,1.19
186.8365588,1.19,50,0.59,122.2383554,0.398853222,1.19
187.3423424,1.19,50,0.59,122.5320527,0.454586664,1.21
187.8403897,1.19,50,0.59,122.730156,0.461701114,1.21
188.3369915,1.19,50,0.59,122.9214498,0.458512479,1.19
188.8385251,1.19,50,0.59,123.1264312,0.395040719,1.19
189.3423171,1.19,50,0.59,123.3143522,0.386532656,1.19
189.8416808,1.19,50,0.59,123.5193805,0.39912837,1.19
190.3362312,1.19,50,0.59,123.7107622,0.393846562,1.19
190.8422253,1.191,50,0.59,123.9090014,0.391736591,1.19
191.3377829,1.19,50,0.59,124.097008,0.388537146,1.19
191.8411236,1.19,50,0.59,124.3021295,0.391628226,1.19
192.3365872,1.19,50,0.59,124.4970175,0.395599917,1.19
192.8386033,1.19,50,0.59,124.6919276,0.395020268,1.21
193.3421223,1.191,50,0.59,124.986044,0.452756478,1.21
193.8422658,1.19,50,0.59,125.1775887,0.453583891,1.19
194.3367078,1.191,50,0.59,125.3794176,0.463478702,1.19
194.8421705,1.19,50,0.59,125.5641629,0.381247364,1.19
195.3423645,1.191,50,0.59,125.7591933,0.387586015,1.19
195.8420162,1.191,50,0.59,125.9576678,0.385768947,1.19
196.3377929,1.19,50,0.59,126.14932,0.393427844,1.19
196.8366692,1.191,50,0.59,126.3444161,0.391027309,1.19
197.3425083,1.19,50,0.59,126.5361109,0.381177247,1.19
197.8430188,1.191,50,0.59,126.7278268,0.385277912,1.19
198.3362901,1.19,50,0.59,126.9298361,0.395603693,1.19
198.8395116,1.19,50,0.59,127.1250197,0.390092502,1.19
199.3359568,1.191,50,0.59,127.4092736,0.457550885,1.21
199.8362799,1.19,50,0.59,127.5976601,0.444928551,1.21
200.3367791,1.191,50,0.59,127.7929184,0.444821608,1.19
200.842968,1.19,50,0.59,127.9847723,0.378974924,1.19
201.3386693,1.191,50,0.59,128.1766472,0.389338676,1.19
201.8420384,1.191,50,0.59,128.3788237,0.387989234,1.19
202.3371584,1.19,50,0.59,128.5604598,0.387574379,1.19
202.8420639,1.191,50,0.59,128.7489699,0.377841509,1.19
203.3424778,1.191,50,0.59,128.9477842,0.378993227,1.19
203.8349149,1.191,50,0.59,129.1431925,0.394454847,1.19
204.3364942,1.191,50,0.59,129.3317648,0.387306583,1.19
204.8419621,1.191,50,0.59,129.5272155,0.382108867,1.19
205.3401675,1.191,50,0.59,129.808428,0.445087828,1.19
205.8378234,1.191,50,0.59,130.0005011,0.447924211,1.19
206.3370991,1.19,50,0.59,130.1299409,0.40239986,1.19
206.8426325,1.191,50,0.59,130.3881404,0.382244697,1.19
207.3429422,1.191,50,0.59,130.5734137,0.381705314,1.19
207.8404045,1.191,50,0.59,130.7690009,0.428213367,1.19
208.3367782,1.191,50,0.59,130.9543136,0.380206337,1.19
208.8349223,1.191,50,0.59,131.1465101,0.383487633,1.2
209.3426254,1.191,50,0.59,131.3352945,0.37180108,1.2
209.8414221,1.191,50,0.59,131.5309647,0.385361455,1.19
210.3380365,1.191,50,0.59,131.7197894,0.384791689,1.19
210.8436437,1.191,50,0.59,131.9052002,0.375723688,1.19
211.3406324,1.191,50,0.59,132.1936548,0.444470193,1.19
211.8399143,1.191,50,0.589,132.3756795,0.437888967,1.19
212.337482,1.191,50,0.59,132.5680274,0.444044908,1.19
212.8382089,1.191,50,0.59,132.7603956,0.377278664,1.19
213.3426809,1.191,50,0.59,132.9493484,0.379055617,1.19
213.8408098,1.191,50,0.59,133.1417568,0.383923006,1.19
214.3359654,1.191,50,0.59,133.3238763,0.379329064,1.19
214.8400619,1.191,50,0.59,133.516324,0.374912119,1.19
215.3391092,1.191,50,0.589,133.708792,0.378745151,1.19
215.8365059,1.191,50,0.59,133.8909677,0.380039686,1.19
216.3374991,1.191,50,0.59,134.0834748,0.377350925,1.19
216.8429382,1.192,50,0.59,134.2725639,0.371803403,1.19
217.3425956,1.191,50,0.589,134.5510756,0.440373668,1.19
217.8402519,1.191,50,0.59,134.7402123,0.439886877,1.19
