Time (s),RMS CH2 (V),Heater Voltage (V),Heater Current (A),Temp Raw (C),Delta T Raw (C/s),DVM CH2 (V)
396.9992604,1.066,35,0.412,126.4569557,0.17864797,1.06
397.5020444,1.066,35,0.412,126.5288435,0.213933524,1.09
398.000819,1.066,35,0.412,126.6007341,0.171579742,1.09
398.5020056,1.066,35,0.412,126.6726278,0.143440958,1.06
398.9986024,1.066,35,0.412,126.7479481,0.147070815,1.06
399.5013165,1.066,35,0.412,126.7641395,0.10834875,1.07
399.9988208,1.066,35,0.412,126.8985986,0.151402944,1.07
400.5011244,1.066,35,0.412,126.9807771,0.154507447,1.06
400.9992838,1.067,35,0.412,127.0458378,0.188492742,1.07
401.5011082,1.066,35,0.412,127.1177498,0.145569649,1.08
402.0011165,1.066,35,0.412,127.1896648,0.139256148,1.08
402.500613,1.066,35,0.412,127.2684322,0.148545888,1.07
402.999522,1.066,35,0.412,127.3780276,0.173897973,1.07
403.500391,1.066,35,0.412,127.4568035,0.177783484,1.07
404.0012043,1.066,35,0.412,127.5287325,0.1732517,1.07
404.5003951,1.066,35,0.412,127.6040898,0.150952408,1.07
404.9991024,1.066,35,0.412,127.6657482,0.139657491,1.08
405.5011418,1.066,35,0.412,127.744537,0.143285269,1.08
406.0011239,1.066,35,0.412,127.8199036,0.143881049,1.07
406.5012248,1.066,35,0.412,127.8918475,0.150702488,1.07
406.9989998,1.067,35,0.412,127.9672204,0.14911914,1.07
407.5012236,1.066,35,0.412,127.9799969,0.106256286,1.07
408.0014853,1.066,35,0.412,128.117976,0.15067344,1.07
408.5023386,1.066,35,0.412,128.1239007,0.104275582,1.07
409.000937,1.066,35,0.412,128.2961583,0.211366814,1.08
409.5007937,1.066,35,0.412,128.3646948,0.164526382,1.08
410.0014997,1.066,35,0.412,128.4435151,0.212775826,1.09
410.498759,1.066,35,0.412,128.5189117,0.149320699,1.08
410.9981449,1.066,35,0.412,128.5840295,0.146402972,1.07
411.5008509,1.066,35,0.412,128.6594321,0.14316986,1.07
412.000283,1.066,35,0.412,128.7279828,0.139539226,1.08
412.5008163,1.066,35,0.412,128.8068193,0.14836826,1.08
413.0012865,1.066,35,0.412,128.8753757,0.14382711,1.07
413.5008845,1.066,35,0.412,128.9473627,0.146370973,1.08
414.0019367,1.066,35,0.412,128.9567183,0.099722817,1.08
414.5008903,1.066,35,0.412,129.0389933,0.109307145,1.06
415.0009909,1.066,35,0.412,129.1384139,0.12734184,1.07
415.5008469,1.066,35,0.412,129.2764838,0.213238391,1.06
416.0006337,1.066,35,0.412,129.3484872,0.206417268,1.06
416.5013688,1.066,35,0.412,129.3578449,0.146072548,1.07
416.998189,1.066,35,0.412,129.4332805,0.1052002,1.07
417.5007863,1.066,35,0.412,129.5645149,0.143274238,1.07
418.0014355,1.066,35,0.412,129.63653,0.185549181,1.07
418.5012329,1.066,35,0.412,129.708548,0.183586085,1.07
418.9992335,1.066,35,0.412,129.780569,0.144614327,1.07
419.5019021,1.066,35,0.412,129.789929,0.101723047,1.08
420.0009968,1.066,35,0.412,129.9280496,0.146599776,1.1
420.4994485,1.066,35,0.412,129.9339804,0.102591946,1.08
421.0010171,1.066,35,0.412,130.1064145,0.210330535,1.06
421.5015783,1.066,35,0.412,130.1784516,0.166747506,1.06
422.0009542,1.066,35,0.412,130.1878137,0.169433693,1.07
422.498358,1.066,35,0.412,130.3225344,0.144831965,1.07
422.9988229,1.066,35,0.412,130.3318973,0.102202101,1.07
423.5007763,1.066,35,0.412,130.4005126,0.141247498,1.07
424.0019488,1.067,35,0.412,130.5352495,0.141478245,1.07
424.5012162,1.067,35,0.412,130.6073039,0.18387383,1.07
424.9988508,1.066,35,0.412,130.6793612,0.18678264,1.07
425.5014293,1.066,35,0.412,130.7479899,0.141099264,1.07
426.0019355,1.066,35,0.412,130.8200528,0.141689191,1.07
426.5008767,1.066,35,0.412,130.8294182,0.10025035,1.08
426.9985442,1.066,35,0.412,130.9607555,0.142508563,1.08
427.5021272,1.066,35,0.412,131.0705799,0.165829762,1.07
428.001266,1.066,35,0.412,131.1460881,0.211477487,1.07
428.5010822,1.066,35,0.412,131.2113023,0.167092618,1.07
429.0006461,1.066,35,0.412,131.2833839,0.14199313,1.07
429.5014277,1.066,35,0.412,131.3520357,0.1370841,1.06
430.0011952,1.066,35,0.412,131.4241229,0.141946396,1.06
430.5019264,1.066,35,0.412,131.4334915,0.099925606,1.07
431.0002456,1.066,35,0.412,131.5614399,0.140073682,1.07
431.5016897,1.066,35,0.412,131.5742423,0.099791351,1.06
432.0006411,1.066,35,0.412,131.6429052,0.139902505,1.07
432.5013881,1.066,35,0.412,131.7081373,0.097652418,1.07
432.9990902,1.066,35,0.412,131.8498396,0.184579831,1.07
433.5005784,1.066,35,0.412,131.9494168,0.203734721,1.08
434.001344,1.066,35,0.412,132.0215279,0.208607661,1.08
434.5011125,1.066,35,0.412,132.0240317,0.116181901,1.08
434.9994636,1.066,35,0.412,132.1588903,0.140111066,1.08
435.5013745,1.066,35,0.412,132.1682627,0.097450768,1.07
436.0012794,1.066,35,0.412,132.2369482,0.14197133,1.07
436.501869,1.066,35,0.412,132.3090708,0.100002351,1.07
436.9982944,1.066,35,0.412,132.4405158,0.182809008,1.07
437.5016866,1.066,35,0.412,132.5057768,0.178011329,1.07
438.000304,1.066,35,0.412,132.574475,0.177426784,1.07
438.5010998,1.066,35,0.412,132.5838496,0.095403954,1.07
438.9987154,1.066,35,0.412,132.7153145,0.140361191,1.07
439.5013936,1.066,35,0.412,132.8218101,0.164011596,1.07
440.0006166,1.066,35,0.412,132.8939559,0.207059329,1.07
440.5012519,1.066,35,0.412,132.8998965,0.122898473,1.07
441.0011113,1.066,35,0.412,132.9720453,0.100184962,1.07
441.4991834,1.066,35,0.412,133.0373253,0.095949547,1.07
442.0005219,1.066,35,0.412,133.1094795,0.139349002,1.07
442.5009542,1.066,35,0.412,133.2409824,0.179136505,1.07
442.9994514,1.066,35,0.412,133.3097083,0.182136085,1.08
443.498337,1.066,35,0.412,133.3122139,0.135458123,1.08
443.9999557,1.066,35,0.412,133.3809425,0.093005651,1.06
444.5022628,1.066,35,0.412,133.5124648,0.134550132,1.07
444.9984291,1.066,35,0.412,133.5218441,0.14083336,1.07
445.5015531,1.066,35,0.412,133.6283867,0.163938557,1.07
446.002073,1.066,35,0.412,133.690253,0.118402348,1.07
446.5012541,1.066,35,0.412,133.762433,0.160655689,1.07
446.9995904,1.066,35,0.412,133.8277411,0.133346583,1.06
447.4989974,1.066,35,0.412,133.8964889,0.137653868,1.06
448.0010407,1.066,35,0.412,133.9652394,0.134654024,1.07
448.5011759,1.066,35,0.412,134.1002413,0.181617722,1.07
448.9992461,1.066,35,0.412,134.1689993,0.182377483,1.06
449.4985354,1.066,35,0.412,134.1749441,0.140002119,1.07
450.0014839,1.066,35,0.412,134.2368287,0.090524418,1.07
450.5020299,1.066,35,0.412,134.3752888,0.137376279,1.07
450.9984686,1.066,35,0.412,134.3743574,0.133895934,1.07
451.5021002,1.066,35,0.412,134.5437755,0.203155668,1.07
452.0009227,1.066,35,0.412,134.5497214,0.116562962,1.07
452.5010512,1.066,35,0.412,134.6184962,0.162717316,1.08
452.9985099,1.066,35,0.412,134.6872734,0.096153981,1.09
453.5017231,1.066,35,0.412,134.7491751,0.132120078,1.07
454.0006106,1.066,35,0.412,134.8179572,0.133270561,1.07
454.5013025,1.066,35,0.412,134.8833026,0.130505507,1.07
454.9991088,1.066,35,0.412,134.9486502,0.1335694,1.08
455.5011537,1.065,35,0.412,135.0837237,0.176455954,1.08
456.0023398,1.065,35,0.412,135.0862316,0.134965881,1.07
456.5013893,1.066,35,0.412,135.1550262,0.13784605,1.07
456.9989574,1.065,35,0.412,135.2866745,0.135961857,1.06
457.5012505,1.065,35,0.412,135.3235835,0.157512156,1.06
458.0008469,1.065,35,0.412,135.3923867,0.158368208,1.07
458.5015264,1.065,35,0.412,135.4646328,0.118477872,1.07
459.0000062,1.065,35,0.412,135.5265603,0.13573057,1.06
459.5002894,1.064,35,0.412,135.6616755,0.179424204,1.07
460.0012016,1.064,35,0.412,135.6641842,0.132791997,1.06
460.5004213,1.064,35,0.412,135.7295591,0.13554408,1.06
460.9989023,1.064,35,0.412,135.7914953,0.086810289,1.06
461.5011101,1.063,35,0.412,135.9231883,0.171910311,1.08
462.0018649,1.063,35,0.412,135.9325798,0.135143116,1.08
462.5008757,1.062,35,0.412,136.0539583,0.175322192,1.06
462.9989195,1.062,35,0.412,136.0633505,0.093808481,1.06
463.5010586,1.062,35,0.412,136.1631553,0.153062125,1.06
464.0012305,1.061,35,0.412,136.2319892,0.118646454,1.06
464.5030453,1.061,35,0.412,136.2905,0.150885339,1.06
464.9988558,1.06,35,0.412,136.429112,0.178802664,1.06
465.5007691,1.059,35,0.412,136.4281796,0.130295037,1.06
466.0014451,1.057,35,0.412,136.5599169,0.17936881,1.06
466.4999244,1.055,35,0.412,136.5624269,0.089147728,1.06
467.0014663,1.053,35,0.412,136.6278328,0.132692943,1.05
467.5011456,1.05,35,0.412,136.693241,0.088939762,1.07
468.0003541,1.047,35,0.412,136.7586515,0.131023803,1.07
468.5013986,1.044,35,0.412,136.827507,0.132838592,1.05
469.0013642,1.041,35,0.412,136.892922,0.133129804,1.05
469.5009146,1.039,35,0.412,136.9893272,0.153922263,1.05
470.001009,1.036,35,0.412,137.0547478,0.151465282,1.04
470.5016367,1.034,35,0.412,137.123614,0.153601798,1.04
470.9996109,1.031,35,0.412,137.2519557,0.175797938,1.03
471.5006695,1.029,35,0.412,137.2579102,0.135155438,1.03
472.0024416,1.027,35,0.412,137.3267837,0.134968078,1.03
472.501514,1.024,35,0.412,137.3853281,0.089080185,1.03
472.9985495,1.022,35,0.412,137.4507622,0.129334818,1.03
473.5018988,1.019,35,0.412,137.5127544,0.123155529,1.03
474.0009453,1.017,35,0.412,137.581637,0.131122674,1.02
474.498564,1.015,35,0.412,137.6505221,0.13381059,1.04
475.0006926,1.013,35,0.412,137.7090764,0.130326474,1.04
475.5015085,1.011,35,0.412,137.7745214,0.128380133,1.01
476.0020444,1.009,35,0.412,137.8709709,0.146808485,1.01
476.5007761,1.007,35,0.412,138.0096972,0.200923624,1.01
476.9993517,1.005,35,0.412,138.0053192,0.154304715,1.01
477.501688,1.003,35,0.412,138.0742194,0.134868808,1
477.9986084,1.001,35,0.412,138.1327864,0.082568023,1
478.5020983,0.998,35,0.412,138.2016911,0.130007197,1
478.9991529,0.996,35,0.412,138.2637075,0.127073976,0.997
479.5012374,0.994,35,0.412,138.3360623,0.134954645,0.995
479.9997909,0.992,35,0.412,138.4049743,0.13591527,0.994
480.5008428,0.989,35,0.412,138.4601055,0.130657164,0.991
481.0007329,0.987,35,0.412,138.5290218,0.128667936,0.991
481.5011103,0.985,35,0.412,138.5876026,0.121660388,0.992
482.0014691,0.983,35,0.412,138.6909847,0.153809053,0.986
482.5015912,0.981,35,0.412,138.7564628,0.151590332,0.98
482.999187,0.979,35,0.412,138.8219432,0.156981899,0.981
483.4993811,0.976,35,0.412,138.8874257,0.130909873,0.979
483.9980695,0.974,35,0.412,138.9529104,0.131309496,0.975
484.500093,0.971,35,0.412,139.0149506,0.128152984,0.976
485.0003457,0.968,35,0.412,139.0769927,0.126314159,0.973
485.5011265,0.965,35,0.412,139.1424837,0.126185159,0.966
486.001147,0.961,35,0.412,139.207977,0.128678967,0.964
486.5013788,0.958,35,0.412,139.2734723,0.130925735,0.965
486.9989219,0.956,35,0.412,139.3320753,0.127018526,0.96
487.50089,0.954,35,0.412,139.4010222,0.128192243,0.957
488.0018518,0.951,35,0.412,139.4975519,0.149099591,0.956
488.5006568,0.949,35,0.412,139.5630569,0.154356627,0.951
488.999079,0.947,35,0.412,139.6251163,0.149868968,0.948
489.5018351,0.945,35,0.412,139.6975213,0.132582082,0.951
490.0018139,0.943,35,0.412,139.7561368,0.128725399,0.95
490.4988544,0.941,35,0.412,139.8216503,0.131802854,0.942
490.9981787,0.94,35,0.412,139.8837178,0.124298954,0.938
491.5009253,0.939,35,0.412,139.9492355,0.128029157,0.94
492.0012164,0.937,35,0.412,140.0147553,0.128661768,0.958
492.5006917,0.936,35,0.412,140.083726,0.133478887,0.955
492.9992533,0.935,35,0.412,140.1492502,0.13372788,0.935
493.5011158,0.934,35,0.412,140.2147767,0.132852668,0.935
494.0012066,0.932,35,0.412,140.3078969,0.149420132,0.935
494.5012226,0.931,35,0.412,140.3734285,0.149447395,0.932
494.9983284,0.931,35,0.412,140.4389623,0.1503272,0.93
495.5025418,0.93,35,0.412,140.5044982,0.129972292,0.931
496.0010984,0.929,35,0.412,140.5665868,0.129144998,0.948
496.4994247,0.928,35,0.412,140.6321268,0.129208897,0.948
496.9994736,0.927,35,0.412,140.7011187,0.131067531,0.951
497.5014558,0.927,35,0.412,140.7563138,0.125985255,0.949
498.001106,0.926,35,0.412,140.8253099,0.128878886,0.925
498.501756,0.926,35,0.412,140.9504433,0.166000655,0.926
498.9988852,0.925,35,0.412,140.956409,0.134167093,0.924
499.501626,0.925,35,0.412,141.0185115,0.128098844,0.923
500.0009079,0.924,35,0.412,141.1151192,0.109941817,0.924
500.5009501,0.924,35,0.412,141.1737761,0.144899186,0.924
500.9992564,0.923,35,0.412,141.2427864,0.150024809,0.923
501.5012934,0.923,35,0.412,141.3117991,0.130587879,0.923
502.000412,0.922,35,0.412,141.3704616,0.131355249,0.924
502.5009921,0.922,35,0.412,141.4360277,0.128678243,0.922
502.9982917,0.922,35,0.412,141.4981449,0.12490511,0.922
503.5002625,0.921,35,0.412,141.563715,0.128329776,0.924
504.0016899,0.921,35,0.412,141.6189336,0.121590172,0.921
504.5018106,0.92,35,0.412,141.6914103,0.128812561,0.92
504.999079,0.921,35,0.412,141.7569867,0.129555546,0.92
505.5015028,0.92,35,0.412,141.8191136,0.132809497,0.918
505.9988182,0.92,35,0.412,141.9123075,0.148059712,0.918
506.5011921,0.919,35,0.412,141.9813427,0.148863878,0.922
507.0007007,0.919,35,0.412,142.0434764,0.149722323,0.92
507.4986124,0.919,35,0.412,142.1090639,0.131721135,0.919
508.001436,0.919,35,0.412,142.1712015,0.125861758,0.92
508.5010879,0.918,35,0.412,142.2402453,0.131270716,0.917
509.0010331,0.918,35,0.412,142.2989345,0.126594235,0.918
509.5012352,0.918,35,0.412,142.3610777,0.126532989,0.921
510.0016234,0.918,35,0.412,142.4266753,0.124190257,0.917
510.5014658,0.918,35,0.412,142.4853697,0.124329371,0.936
511.0023518,0.917,35,0.412,142.5544241,0.128669605,0.938
511.5011396,0.917,35,0.412,142.6131221,0.124599891,0.92
512.0009429,0.917,35,0.412,142.7098048,0.14968223,0.917
512.498971,0.917,35,0.412,142.7719603,0.145598348,0.917
512.998729,0.917,35,0.412,142.8410241,0.152008256,0.918
513.5021315,0.917,35,0.412,142.9031835,0.128047825,0.916
514.0004747,0.917,35,0.412,142.9653448,0.129351629,0.915
514.501085,0.916,35,0.412,143.0275079,0.124170946,0.939
515.0012596,0.916,35,0.412,143.0931265,0.126584469,0.938
515.5013552,0.916,35,0.412,143.1518396,0.124306128,0.914
516.0010774,0.916,35,0.412,143.220916,0.129010404,0.917
516.5013468,0.916,35,0.412,143.2830867,0.126571909,0.916
516.9986989,0.916,35,0.412,143.3418051,0.127317887,0.916
517.501157,0.916,35,0.412,143.4108877,0.126028216,0.92
518.0010159,0.915,35,0.412,143.473064,0.126687291,0.918
518.4992151,0.915,35,0.412,143.5663318,0.150225509,0.915
519.0007946,0.915,35,0.412,143.6319672,0.146922187,0.916
519.5016792,0.915,35,0.412,143.6941499,0.147130367,0.918
520.0019596,0.915,35,0.412,143.7563345,0.126597494,0.916
520.4995499,0.915,35,0.412,143.8219758,0.127285842,0.916
520.9979217,0.915,35,0.412,143.8807092,0.124779126,0.917
521.5015008,0.915,35,0.412,143.9394441,0.121205452,0.915
522.0026035,0.915,35,0.412,144.005091,0.121808205,0.913
522.5016706,0.914,35,0.412,144.0672847,0.124616217,0.914
522.9994042,0.914,35,0.412,144.1294802,0.12726757,0.933
523.5014086,0.914,35,0.412,144.2548125,0.16581627,0.933
524.0010943,0.914,35,0.412,144.2538765,0.124472787,0.915
524.5000837,0.914,35,0.412,144.3471786,0.145426203,0.937
524.9991548,0.914,35,0.412,144.412838,0.105546364,0.935
525.5009847,0.914,35,0.412,144.4750434,0.146906961,0.913
526.0009086,0.914,35,0.412,144.5372507,0.126734062,0.918
526.5018716,0.914,35,0.412,144.5994598,0.124175418,0.937
526.9979079,0.914,35,0.412,144.6651269,0.127734912,0.932
527.5008893,0.914,35,0.412,144.7238834,0.123684237,0.913
528.0007877,0.914,35,0.412,144.7826414,0.12214587,0.913
528.5009656,0.914,35,0.412,144.848314,0.122081337,0.914
528.9989595,0.913,35,0.412,144.9139887,0.127247415,0.916
529.5019016,0.914,35,0.412,144.9727519,0.125998919,0.914
530.000025,0.913,35,0.412,145.0315167,0.1225952,0.911
530.4996622,0.913,35,0.412,145.1283092,0.142984103,0.913
530.9993494,0.913,35,0.412,145.1905352,0.145279776,0.915
531.5007825,0.913,35,0.412,145.252763,0.147076006,0.914
532.0013273,0.913,35,0.412,145.3080781,0.119715508,0.914
532.5016246,0.913,35,0.412,145.3737666,0.122081658,0.915
532.9994664,0.913,35,0.412,145.4290847,0.118057386,0.912
533.5014591,0.913,35,0.412,145.4982344,0.12626762,0.911
534.0010748,0.913,35,0.412,145.5535556,0.119951581,0.914
534.5015512,0.913,35,0.412,145.6227092,0.128960124,0.913
534.9991136,0.913,35,0.412,145.6849493,0.125086417,0.911
535.5009775,0.913,35,0.412,145.8103713,0.170574548,0.913
536.0001285,0.913,35,0.412,145.8059766,0.122386095,0.915
536.5007422,0.913,35,0.412,145.8993451,0.142755356,0.912
536.9985881,0.913,35,0.412,145.9581347,0.098935175,0.913
537.5021832,0.912,35,0.412,146.0203842,0.141917967,0.914
538.0010009,0.913,35,0.412,146.0826355,0.122483185,0.91
538.5005147,0.912,35,0.412,146.148347,0.126931601,0.91
538.9995787,0.912,35,0.412,146.2106018,0.127049585,0.914
539.5009995,0.912,35,0.412,146.2590234,0.117258804,0.936
540.0018249,0.912,35,0.412,146.3948547,0.164067616,0.93
540.5009222,0.912,35,0.412,146.3904589,0.120121546,0.911
541.0006609,0.912,35,0.412,146.4527204,0.129198847,0.915
541.5008478,0.912,35,0.412,146.5115246,0.077750891,0.915
542.000972,0.912,35,0.412,146.6369932,0.164315424,0.912
542.5011933,0.912,35,0.412,146.6637309,0.140611392,0.912
542.9989536,0.912,35,0.412,146.726,0.143626954,0.915
543.5016363,0.912,35,0.412,146.7848113,0.098019503,0.934
544.0013099,0.912,35,0.412,146.8436242,0.120007249,0.932
544.4990249,0.912,35,0.412,146.9058983,0.120482827,0.913
544.9994884,0.912,35,0.412,146.9647144,0.119824269,0.912
545.5015202,0.912,35,0.412,147.0235319,0.119453052,0.91
546.0012929,0.912,35,0.412,147.085811,0.11999629,0.913
546.5018747,0.912,35,0.412,147.1480918,0.122109525,0.914
547.000984,0.912,35,0.412,147.2069141,0.122472946,0.911
547.4981005,0.912,35,0.412,147.2622776,0.118326797,0.911
548.0010774,0.912,35,0.412,147.3211029,0.114658087,0.932
548.5018632,0.912,35,0.412,147.4076133,0.133589564,0.932
549.0005524,0.911,35,0.412,147.5365922,0.183357103,0.909
549.4983902,0.912,35,0.412,147.5321942,0.141338751,0.931
550.0010645,0.911,35,0.412,147.5979479,0.126214626,0.934
550.5010321,0.911,35,0.412,147.6533209,0.077824182,0.91
550.9986014,0.911,35,0.412,147.7156172,0.122879354,0.91
551.5004871,0.911,35,0.412,147.7813761,0.121826049,0.912
552.0009117,0.911,35,0.412,147.8332924,0.119879209,0.911
552.5012491,0.911,35,0.412,147.8921323,0.117597436,0.909
552.9991517,0.911,35,0.412,147.9509737,0.113541335,0.91
553.5019708,0.911,35,0.412,148.013278,0.119317647,0.912
553.999198,0.911,35,0.412,148.0790455,0.125303631,0.912
554.5012598,0.911,35,0.412,148.1655844,0.142486219,0.91
554.9995885,0.911,35,0.412,148.2244327,0.14124194,0.911
555.5014429,0.911,35,0.412,148.2867444,0.137954284,0.932
556.0014184,0.911,35,0.412,148.3421339,0.117705415,0.929
556.4993029,0.911,35,0.412,148.4079106,0.122838302,0.908
556.9994705,0.911,35,0.412,148.466765,0.119973576,0.912
557.4990842,0.911,35,0.412,148.525621,0.122419307,0.912
558.0012274,0.911,35,0.412,148.5810161,0.114911144,0.91
558.5009558,0.911,35,0.412,148.6433373,0.117778771,0.913
558.9988878,0.911,35,0.412,148.7021976,0.118206669,0.914
559.5009832,0.911,35,0.412,148.7575969,0.117229233,0.91
560.0001175,0.911,35,0.412,148.8199227,0.11792783,0.908
560.5009356,0.911,35,0.412,148.9099518,0.138276562,0.909
560.9993639,0.911,35,0.412,148.9618932,0.136626965,0.91
561.501075,0.911,35,0.412,149.0276873,0.138037292,0.909
562.0009468,0.911,35,0.412,149.0865572,0.117767153,0.91
562.5006886,0.911,35,0.412,149.1419655,0.120110254,0.911
562.9991543,0.91,35,0.412,149.2008383,0.115789312,0.911
563.5010927,0.911,35,0.412,149.2631757,0.117291001,0.912
564.0011265,0.91,35,0.412,149.3185882,0.11774047,0.912
564.5005326,0.91,35,0.412,149.3809287,0.120203065,0.91
564.9990981,0.911,35,0.412,149.4363439,0.115777613,0.911
565.5007524,0.91,35,0.412,149.5550436,0.157117059,0.913
566.0005629,0.911,35,0.412,149.5541054,0.115494898,0.911
566.5004563,0.91,35,0.412,149.6129883,0.117788052,0.909
566.9994395,0.91,35,0.412,149.7030473,0.098870245,0.912
567.5005059,0.91,35,0.412,149.7619339,0.138257445,0.925
568.0011613,0.911,35,0.412,149.8173579,0.136068,0.922
568.5012684,0.911,35,0.412,149.8797113,0.11775079,0.909
568.9981079,0.91,35,0.412,149.935138,0.116203919,0.911
569.5016501,0.91,35,0.412,149.9974945,0.119246315,0.912
570.0011425,0.91,35,0.412,150.1162218,0.157833871,0.93
570.5005336,0.91,35,0.412,150.1187479,0.122555833,0.932
570.9988019,0.91,35,0.412,150.2340164,0.158229276,0.911
571.5008807,0.91,35,0.412,150.2261487,0.07298121,0.909
572.0011961,0.91,35,0.412,150.285048,0.110796865,0.909
572.5017405,0.91,35,0.412,150.3439487,0.073208475,0.91
572.9981401,0.91,35,0.412,150.427105,0.13494253,0.91
573.5015879,0.91,35,0.412,150.4894741,0.135350749,0.909
574.0017419,0.91,35,0.412,150.5483797,0.136245373,0.91
574.5015397,0.91,35,0.412,150.6072867,0.120169725,0.91
574.9985659,0.91,35,0.412,150.6592647,0.113870958,0.908
575.5013385,0.91,35,0.412,150.7181743,0.112572181,0.91
576.0014398,0.91,35,0.412,150.7770854,0.113176178,0.913
576.5008893,0.91,35,0.412,150.8325324,0.115639133,0.91
576.9984956,0.91,35,0.412,150.8983773,0.120713223,0.928
577.5014575,0.91,35,0.412,150.953827,0.11713387,0.93
578.0004613,0.91,35,0.412,151.0092779,0.118065589,0.908
578.5017419,0.91,35,0.412,151.0647301,0.110618581,0.911
579.0010309,0.91,35,0.412,151.1513766,0.131887284,0.913
579.498606,0.91,35,0.412,151.21723,0.139310332,0.911
580.0010085,0.91,35,0.412,151.2726868,0.137974789,0.928
580.5014572,0.91,35,0.412,151.3281448,0.117739795,0.948
580.9993,0.91,35,0.412,151.3836041,0.111396669,0.93
581.5018613,0.91,35,0.412,151.5058644,0.154659464,0.909
582.0015166,0.91,35,0.412,151.4979926,0.113310019,0.908
582.5018559,0.91,35,0.412,151.5534556,0.113157607,0.911
582.9993088,0.91,35,0.412,151.6123864,0.071378302,0.91
583.4989185,0.91,35,0.412,151.6747852,0.117953785,0.926
584.0016325,0.91,35,0.412,151.7233187,0.112630674,0.926
584.5008395,0.91,35,0.412,151.7857202,0.115739406,0.909
584.9992015,0.91,35,0.412,151.8689246,0.129851645,0.91
585.5016751,0.91,35,0.412,151.9313297,0.137991363,0.912
586.0013826,0.91,35,0.412,151.9868022,0.134133151,0.912
586.5001874,0.91,35,0.412,152.0422759,0.115844433,0.909
587.0009508,0.91,35,0.412,152.0977508,0.110778243,0.929
587.5012567,0.91,35,0.412,152.1566942,0.113192075,0.93
588.0014088,0.91,35,0.412,152.2121716,0.113229333,0.909
588.5014482,0.91,35,0.412,152.2641827,0.110945872,0.907
588.9986989,0.91,35,0.412,152.3265974,0.113895076,0.908
589.5003743,0.91,35,0.412,152.3786109,0.110588992,0.911
590.0002506,0.91,35,0.412,152.4375607,0.115613964,0.93
590.4994926,0.91,35,0.412,152.4965119,0.113448284,0.931
590.9987257,0.91,35,0.412,152.5728037,0.129660756,0.91
591.5002508,0.91,35,0.412,152.6317579,0.129071101,0.908
592.0001757,0.91,35,0.412,152.7575461,0.174048915,0.907
592.5015917,0.91,35,0.412,152.7462024,0.115272702,0.908
592.9979091,0.91,35,0.412,152.8016924,0.114130254,0.911
593.4987926,0.91,35,0.412,152.8641201,0.070924038,0.909
593.9994974,0.909,35,0.412,152.9161443,0.113135169,0.909
594.5013456,0.91,35,0.412,152.9681696,0.110576048,0.913
594.9986575,0.909,35,0.412,153.0236643,0.106937752,0.911
595.4985087,0.91,35,0.412,153.0860973,0.113335722,0.908
596.0013001,0.909,35,0.412,153.138126,0.112675202,0.927
596.5015621,0.91,35,0.412,153.197093,0.115558539,0.927
596.9990683,0.909,35,0.412,153.2699364,0.123173748,0.907
597.5003829,0.91,35,0.412,153.3323753,0.12915993,0.912
598.0004363,0.909,35,0.412,153.3809398,0.122551459,0.913
598.5000868,0.91,35,0.412,153.4433813,0.115710778,0.909
598.9982855,0.91,35,0.412,153.498886,0.111408516,0.908
599.5008647,0.909,35,0.412,153.6212464,0.159382208,0.911
600.0018246,0.909,35,0.412,153.609899,0.110799101,0.909
600.5002728,0.909,35,0.412,153.6619379,0.109039687,0.909
600.9996424,0.909,35,0.411,153.7209166,0.066530676,0.909
601.5004625,0.909,35,0.412,153.7729576,0.10852776,0.908
602.0004148,0.909,35,0.412,153.8319388,0.11334472,0.907
602.5020378,0.909,35,0.412,153.8874516,0.110664149,0.91
603.0004795,0.909,35,0.412,153.9672533,0.129935377,0.913
603.500958,0.909,35,0.412,154.0192991,0.12478749,0.91
604.0013433,0.909,35,0.412,154.0782856,0.127124751,0.908
604.5014694,0.909,35,0.412,154.1338035,0.111005513,0.909
604.9999406,0.909,35,0.412,154.1823826,0.109055776,0.909
605.5017011,0.909,35,0.412,154.2448428,0.110648484,0.911
606.0005946,0.909,35,0.412,154.3003641,0.111286625,0.911
606.5013764,0.909,35,0.412,154.3558865,0.115488675,0.928
606.9991875,0.909,35,0.412,154.4079398,0.109209484,0.947
607.5011799,0.909,35,0.412,154.4669348,0.110606392,0.93
608.0004804,0.909,35,0.412,154.5120494,0.10425448,0.91
608.5010262,0.909,35,0.412,154.5745171,0.110930448,0.909
608.9992232,0.91,35,0.412,154.6300451,0.109133747,0.909
609.5009639,0.909,35,0.412,154.7133393,0.133727653,0.909
610.0009806,0.909,35,0.411,154.758458,0.12262314,0.91
610.5004473,0.909,35,0.411,154.8174605,0.125076973,0.908
611.0003517,0.909,35,0.411,154.8764642,0.108770775,0.908
611.5008373,0.909,35,0.412,154.9285274,0.11326961,0.91
612.0017481,0.909,35,0.411,154.9840626,0.110866116,0.909
612.5009172,0.909,35,0.411,155.0361278,0.106619537,0.907
613.0000818,0.909,35,0.412,155.0951362,0.111258406,0.91
613.5008023,0.909,35,0.412,155.214097,0.153135625,0.909
613.9983912,0.909,35,0.412,155.2062142,0.113940429,0.906
614.5012097,0.909,35,0.412,155.2548123,0.105854012,0.91
615.0005252,0.909,35,0.412,155.3138253,0.066576686,0.929
615.5015514,0.909,35,0.411,155.4006115,0.129332714,0.927
