Time(s),CH1(V),CH2(V)
0.005121,0.321548,-0.002840
0.005121,0.321548,-0.003724
0.005121,0.321548,-0.004609
0.005122,0.321548,-0.005493
0.005122,0.321548,-0.005493
0.005122,0.321548,-0.005493
0.005122,0.321548,-0.004609
0.005122,0.321548,-0.004166
0.005122,0.281347,-0.004609
0.005122,0.281347,-0.005493
0.005123,0.281347,-0.006820
0.005123,0.281347,-0.006378
0.005123,0.281347,-0.005935
0.005123,0.281347,-0.004609
0.005123,0.281347,-0.003724
0.005123,0.281347,-0.003724
0.005124,0.281347,-0.003724
0.005124,0.281347,-0.003724
0.005124,0.281347,-0.005051
0.005124,0.281347,-0.005493
0.005124,0.281347,-0.005493
0.005124,0.281347,-0.005493
0.005125,0.281347,-0.005935
0.005125,0.281347,-0.005493
0.005125,0.281347,-0.004609
0.005125,0.281347,-0.004166
0.005125,0.281347,-0.004609
0.005125,0.281347,-0.004609
0.005125,0.281347,-0.004609
0.005126,0.281347,-0.004609
0.005126,0.281347,-0.005051
0.005126,0.281347,-0.005493
0.005126,0.281347,-0.005935
0.005126,0.281347,-0.005935
0.005126,0.281347,-0.004609
0.005127,0.281347,-0.003724
0.005127,0.281347,-0.003724
0.005127,0.281347,-0.004609
0.005127,0.281347,-0.004609
0.005127,0.281347,-0.005051
0.005127,0.281347,-0.005051
0.005128,0.281347,-0.005935
0.005128,0.241146,-0.006378
0.005128,0.241146,-0.005051
0.005128,0.241146,-0.003724
0.005128,0.281347,-0.003282
0.005128,0.281347,-0.003282
0.005128,0.281347,-0.003724
0.005129,0.241146,-0.004166
0.005129,0.241146,-0.005051
0.005129,0.241146,-0.005935
0.005129,0.241146,-0.005935
0.005129,0.241146,-0.005493
0.005129,0.241146,-0.004166
0.005130,0.241146,-0.002840
0.005130,0.241146,-0.002398
0.005130,0.241146,-0.003724
0.005130,0.241146,-0.005935
0.005130,0.241146,-0.006820
0.005130,0.241146,-0.006378
0.005130,0.241146,-0.005935
0.005131,0.241146,-0.005051
0.005131,0.241146,-0.003282
0.005131,0.241146,-0.002398
0.005131,0.241146,-0.002840
0.005131,0.241146,-0.004166
0.005131,0.241146,-0.005493
0.005132,0.241146,-0.005935
0.005132,0.241146,-0.005935
0.005132,0.241146,-0.004609
0.005132,0.241146,-0.003282
0.005132,0.241146,-0.002840
0.005132,0.241146,-0.003282
0.005132,0.241146,-0.004166
0.005133,0.241146,-0.005051
0.005133,0.241146,-0.005493
0.005133,0.241146,-0.005051
0.005133,0.241146,-0.004609
0.005133,0.241146,-0.002840
0.005133,0.241146,-0.001955
0.005134,0.241146,-0.002398
0.005134,0.241146,-0.004609
0.005134,0.241146,-0.005935
0.005134,0.241146,-0.006378
0.005134,0.241146,-0.005935
0.005134,0.241146,-0.005493
0.005135,0.241146,-0.004166
0.005135,0.241146,-0.001955
0.005135,0.241146,-0.001071
0.005135,0.241146,-0.001513
0.005135,0.241146,-0.003282
0.005135,0.200945,-0.005493
0.005135,0.200945,-0.006378
0.005136,0.200945,-0.006820
0.005136,0.200945,-0.005935
0.005136,0.200945,-0.004166
0.005136,0.200945,-0.001955
0.005136,0.200945,-0.001513
0.005136,0.200945,-0.002398
0.005137,0.200945,-0.004166
0.005137,0.200945,-0.005493
0.005137,0.200945,-0.006378
0.005137,0.200945,-0.005935
0.005137,0.200945,-0.004609
0.005137,0.200945,-0.003282
0.005137,0.200945,-0.002398
0.005138,0.200945,-0.002398
0.005138,0.200945,-0.002840
0.005138,0.200945,-0.004166
0.005138,0.200945,-0.004609
0.005138,0.200945,-0.004609
0.005138,0.200945,-0.003282
0.005139,0.200945,-0.002840
0.005139,0.200945,-0.003282
0.005139,0.200945,-0.005051
0.005139,0.200945,-0.006378
0.005139,0.200945,-0.005935
0.005139,0.200945,-0.004609
0.005140,0.200945,-0.003724
0.005140,0.200945,-0.003282
0.005140,0.200945,-0.002398
0.005140,0.200945,-0.002398
0.005140,0.200945,-0.003282
0.005140,0.200945,-0.004609
0.005140,0.200945,-0.004609
0.005141,0.200945,-0.005051
0.005141,0.200945,-0.004166
0.005141,0.200945,-0.003282
0.005141,0.200945,-0.002398
0.005141,0.200945,-0.002840
0.005141,0.200945,-0.004609
0.005142,0.200945,-0.005935
0.005142,0.160744,-0.006378
0.005142,0.200945,-0.005493
0.005142,0.200945,-0.003724
0.005142,0.200945,-0.001955
0.005142,0.200945,-0.001071
0.005142,0.200945,-0.000629
0.005143,0.200945,-0.001513
0.005143,0.160744,-0.003282
0.005143,0.160744,-0.005493
0.005143,0.160744,-0.006820
0.005143,0.160744,-0.006820
0.005143,0.160744,-0.005935
0.005144,0.160744,-0.004609
0.005144,0.160744,-0.002840
0.005144,0.200945,-0.001955
0.005144,0.160744,-0.001955
0.005144,0.160744,-0.002398
0.005144,0.160744,-0.002840
0.005145,0.160744,-0.002840
0.005145,0.160744,-0.003282
0.005145,0.160744,-0.003724
0.005145,0.160744,-0.004166
0.005145,0.160744,-0.004166
0.005145,0.160744,-0.003724
0.005145,0.160744,-0.003724
0.005146,0.160744,-0.003282
0.005146,0.160744,-0.003282
0.005146,0.160744,-0.003282
0.005146,0.160744,-0.004166
0.005146,0.160744,-0.004609
0.005146,0.160744,-0.004609
0.005147,0.160744,-0.003724
0.005147,0.160744,-0.002398
0.005147,0.160744,-0.001513
0.005147,0.160744,-0.001071
0.005147,0.160744,-0.001955
0.005147,0.160744,-0.003724
0.005148,0.160744,-0.005051
0.005148,0.160744,-0.005935
0.005148,0.160744,-0.005935
0.005148,0.160744,-0.004166
0.005148,0.160744,-0.002398
0.005148,0.160744,-0.001071
0.005148,0.160744,-0.001071
0.005149,0.160744,-0.001513
0.005149,0.160744,-0.003724
0.005149,0.160744,-0.005493
0.005149,0.160744,-0.005935
0.005149,0.160744,-0.005051
0.005149,0.160744,-0.002840
0.005150,0.160744,-0.000629
0.005150,0.160744,0.000256
0.005150,0.160744,-0.001071
0.005150,0.160744,-0.004166
0.005150,0.160744,-0.006820
0.005150,0.160744,-0.007704
0.005150,0.160744,-0.006820
0.005151,0.120543,-0.004166
0.005151,0.160744,-0.001071
0.005151,0.120543,0.000698
0.005151,0.160744,0.000698
0.005151,0.160744,-0.000629
0.005151,0.160744,-0.002398
0.005152,0.160744,-0.005051
0.005152,0.120543,-0.007262
0.005152,0.120543,-0.006820
0.005152,0.120543,-0.004609
0.005152,0.120543,-0.002840
0.005152,0.120543,-0.001955
0.005152,0.160744,-0.001955
0.005153,0.120543,-0.002398
0.005153,0.120543,-0.001955
0.005153,0.120543,-0.003282
0.005153,0.120543,-0.004609
0.005153,0.120543,-0.004609
0.005153,0.120543,-0.004166
0.005154,0.120543,-0.004166
0.005154,0.120543,-0.004166
0.005154,0.120543,-0.003282
0.005154,0.120543,-0.001955
0.005154,0.120543,-0.000187
0.005154,0.120543,-0.000187
0.005155,0.120543,-0.001955
0.005155,0.120543,-0.004609
0.005155,0.120543,-0.006378
0.005155,0.120543,-0.005935
0.005155,0.120543,-0.004166
0.005155,0.120543,-0.002840
0.005155,0.120543,-0.001955
0.005156,0.120543,-0.000629
0.005156,0.120543,-0.000187
0.005156,0.120543,-0.001513
0.005156,0.120543,-0.004609
0.005156,0.120543,-0.007262
0.005156,0.120543,-0.007262
0.005157,0.120543,-0.004609
0.005157,0.120543,-0.001513
0.005157,0.120543,0.000698
0.005157,0.120543,0.001582
0.005157,0.120543,0.000256
0.005157,0.120543,-0.002398
0.005157,0.120543,-0.005493
0.005158,0.120543,-0.007704
0.005158,0.120543,-0.007704
0.005158,0.120543,-0.005493
0.005158,0.120543,-0.001955
0.005158,0.120543,0.001582
0.005158,0.120543,0.002467
0.005159,0.120543,0.001140
0.005159,0.120543,-0.002840
0.005159,0.120543,-0.006820
0.005159,0.120543,-0.008146
0.005159,0.120543,-0.007262
0.005159,0.120543,-0.005051
0.005160,0.120543,-0.002398
0.005160,0.120543,-0.000187
0.005160,0.120543,0.000698
0.005160,0.120543,-0.000187
0.005160,0.120543,-0.001955
0.005160,0.120543,-0.003724
0.005160,0.120543,-0.005051
0.005161,0.120543,-0.005493
0.005161,0.120543,-0.003282
0.005161,0.120543,-0.000187
0.005161,0.120543,0.001140
0.005161,0.120543,0.000256
0.005161,0.120543,-0.002398
0.005162,0.120543,-0.004166
0.005162,0.120543,-0.006378
0.005162,0.120543,-0.007262
0.005162,0.120543,-0.006378
0.005162,0.120543,-0.003724
0.005162,0.080342,0.000256
0.005162,0.080342,0.002467
0.005163,0.080342,0.002467
0.005163,0.080342,-0.000187
0.005163,0.080342,-0.004166
0.005163,0.080342,-0.007704
0.005163,0.120543,-0.008146
0.005163,0.120543,-0.005935
0.005164,0.120543,-0.002840
0.005164,0.120543,-0.000187
0.005164,0.080342,0.002024
0.005164,0.080342,0.001582
0.005164,0.080342,-0.000187
0.005164,0.080342,-0.003724
0.005165,0.080342,-0.006820
0.005165,0.080342,-0.007704
0.005165,0.080342,-0.005493
0.005165,0.080342,-0.002398
0.005165,0.080342,-0.000187
0.005165,0.080342,0.000256
0.005165,0.080342,-0.000187
0.005166,0.080342,-0.001955
0.005166,0.080342,-0.004609
0.005166,0.080342,-0.006820
0.005166,0.080342,-0.006820
0.005166,0.080342,-0.004609
0.005166,0.080342,-0.001955
0.005167,0.080342,0.000256
0.005167,0.080342,0.000698
0.005167,0.080342,-0.000187
0.005167,0.080342,-0.001513
0.005167,0.080342,-0.002840
0.005167,0.080342,-0.004609
0.005168,0.080342,-0.005493
0.005168,0.080342,-0.004609
0.005168,0.080342,-0.002840
0.005168,0.080342,-0.001513
0.005168,0.080342,-0.001513
0.005168,0.080342,-0.002398
0.005168,0.080342,-0.002398
0.005169,0.080342,-0.001955
0.005169,0.080342,-0.002840
0.005169,0.080342,-0.003724
0.005169,0.080342,-0.003724
0.005169,0.080342,-0.002398
0.005169,0.080342,-0.000629
0.005170,0.080342,-0.000629
0.005170,0.080342,-0.001513
0.005170,0.080342,-0.002398
0.005170,0.080342,-0.002840
0.005170,0.080342,-0.003282
0.005170,0.080342,-0.003724
0.005170,0.080342,-0.004166
0.005171,0.080342,-0.002398
0.005171,0.080342,-0.000629
0.005171,0.080342,0.000256
0.005171,0.080342,-0.000187
0.005171,0.080342,-0.001513
0.005171,0.080342,-0.003282
0.005172,0.080342,-0.004609
0.005172,0.080342,-0.005493
0.005172,0.080342,-0.004609
0.005172,0.080342,-0.002840
0.005172,0.080342,-0.001071
0.005172,0.080342,-0.000187
0.005173,0.080342,-0.000629
0.005173,0.080342,-0.001513
0.005173,0.080342,-0.002398
0.005173,0.080342,-0.003282
0.005173,0.080342,-0.004166
0.005173,0.080342,-0.004166
0.005173,0.080342,-0.002840
0.005174,0.080342,-0.000629
0.005174,0.080342,0.000698
0.005174,0.080342,-0.000187
0.005174,0.080342,-0.002398
0.005174,0.080342,-0.004609
0.005174,0.080342,-0.005051
0.005175,0.080342,-0.004609
0.005175,0.080342,-0.003724
0.005175,0.080342,-0.002398
0.005175,0.080342,-0.000629
0.005175,0.080342,-0.000187
0.005175,0.080342,-0.001071
0.005175,0.080342,-0.003282
0.005176,0.080342,-0.004609
0.005176,0.080342,-0.005051
0.005176,0.080342,-0.003282
0.005176,0.040141,-0.001955
0.005176,0.040141,-0.000629
0.005176,0.040141,-0.000187
0.005177,0.080342,-0.000629
0.005177,0.080342,-0.001513
0.005177,0.080342,-0.002840
0.005177,0.080342,-0.004609
0.005177,0.080342,-0.005493
0.005177,0.080342,-0.005051
0.005177,0.040141,-0.003282
0.005178,0.040141,-0.000629
0.005178,0.040141,0.000256
0.005178,0.040141,0.000256
0.005178,0.080342,-0.001071
0.005178,0.080342,-0.002398
0.005178,0.080342,-0.004166
0.005179,0.080342,-0.005051
0.005179,0.040141,-0.004609
0.005179,0.040141,-0.002840
0.005179,0.040141,-0.001071
0.005179,0.080342,-0.000187
0.005179,0.080342,0.000256
0.005180,0.080342,-0.000629
0.005180,0.080342,-0.002398
0.005180,0.040141,-0.004166
0.005180,0.040141,-0.004609
0.005180,0.040141,-0.003724
0.005180,0.040141,-0.002398
0.005180,0.040141,-0.001513
0.005181,0.040141,-0.000629
0.005181,0.040141,-0.000187
0.005181,0.040141,-0.001071
0.005181,0.040141,-0.001955
0.005181,0.040141,-0.003724
0.005181,0.040141,-0.005051
0.005182,0.040141,-0.004609
0.005182,0.040141,-0.001955
0.005182,0.040141,0.000256
0.005182,0.040141,0.001140
0.005182,0.040141,0.000256
0.005182,0.040141,-0.000629
0.005182,0.040141,-0.002398
0.005183,0.040141,-0.004166
0.005183,0.040141,-0.005935
0.005183,0.040141,-0.005493
0.005183,0.040141,-0.003282
0.005183,0.040141,0.000256
0.005183,0.040141,0.002467
0.005184,0.040141,0.002467
0.005184,0.040141,0.000698
0.005184,0.040141,-0.001955
0.005184,0.040141,-0.004609
0.005184,0.040141,-0.006820
0.005184,0.040141,-0.006820
0.005185,0.040141,-0.004609
0.005185,0.040141,-0.001071
0.005185,0.040141,0.001582
0.005185,0.040141,0.002024
0.005185,0.040141,0.000698
0.005185,0.040141,-0.002398
0.005185,0.040141,-0.005493
0.005186,0.040141,-0.005935
0.005186,0.040141,-0.005051
0.005186,0.040141,-0.002398
0.005186,0.040141,-0.000187
0.005186,0.040141,0.001140
0.005186,0.040141,0.000698
0.005187,0.040141,-0.001071
0.005187,0.040141,-0.003282
0.005187,0.040141,-0.004609
0.005187,0.040141,-0.004609
0.005187,0.040141,-0.003724
0.005187,0.040141,-0.001955
0.005187,0.040141,-0.000629
0.005188,0.040141,0.000256
0.005188,0.040141,-0.000629
0.005188,0.040141,-0.002398
0.005188,0.040141,-0.003724
0.005188,0.040141,-0.004609
0.005188,0.040141,-0.004609
0.005189,0.040141,-0.002840
0.005189,0.040141,-0.000187
0.005189,0.040141,0.001582
0.005189,0.040141,0.001140
0.005189,0.040141,-0.001513
0.005189,0.040141,-0.003724
0.005190,0.040141,-0.005493
0.005190,0.040141,-0.005935
0.005190,0.040141,-0.004166
0.005190,0.040141,-0.001955
0.005190,0.040141,0.000698
0.005190,0.040141,0.001582
0.005190,0.040141,0.001140
0.005191,0.040141,-0.000629
0.005191,0.040141,-0.002840
0.005191,0.040141,-0.004609
0.005191,0.040141,-0.005051
0.005191,0.040141,-0.003724
0.005191,0.040141,-0.001955
0.005192,0.040141,-0.000187
0.005192,0.040141,0.000256
0.005192,0.040141,-0.000187
0.005192,0.040141,-0.001071
0.005192,0.040141,-0.002398
0.005192,0.040141,-0.003282
0.005193,0.040141,-0.003724
0.005193,0.040141,-0.003282
0.005193,0.040141,-0.002398
0.005193,0.040141,-0.001071
0.005193,0.040141,-0.000629
0.005193,0.040141,0.000256
0.005193,0.040141,0.000256
0.005194,0.040141,-0.001071
0.005194,0.040141,-0.002840
0.005194,0.040141,-0.004609
0.005194,0.040141,-0.005051
0.005194,0.040141,-0.004166
0.005194,0.040141,-0.002398
0.005195,0.040141,-0.000629
0.005195,0.040141,0.000256
0.005195,0.040141,-0.001071
0.005195,0.040141,-0.001955
0.005195,0.040141,-0.002840
0.005195,0.040141,-0.003282
0.005195,0.040141,-0.003282
0.005196,0.040141,-0.001513
0.005196,0.040141,-0.000187
0.005196,0.040141,-0.000187
0.005196,0.040141,-0.000629
0.005196,0.040141,-0.002398
0.005196,0.040141,-0.003724
0.005197,0.040141,-0.004166
0.005197,0.040141,-0.003282
0.005197,0.040141,-0.001513
0.005197,0.040141,-0.000187
0.005197,0.040141,-0.000187
0.005197,0.040141,-0.000187
0.005197,0.040141,-0.000629
0.005198,0.040141,-0.001071
0.005198,0.040141,-0.002398
0.005198,-0.000060,-0.003282
0.005198,-0.000060,-0.003724
0.005198,-0.000060,-0.003282
0.005198,0.040141,-0.003282
0.005199,0.040141,-0.002840
0.005199,0.040141,-0.001955
0.005199,0.040141,-0.001071
0.005199,0.040141,-0.001071
0.005199,0.040141,-0.000629
0.005199,-0.000060,-0.000629
0.005200,-0.000060,-0.001071
0.005200,-0.000060,-0.001955
0.005200,-0.000060,-0.003282
0.005200,0.040141,-0.003282
0.005200,0.040141,-0.002398
0.005200,0.040141,-0.001513
0.005200,0.040141,-0.001513
0.005201,0.040141,-0.001071
0.005201,0.040141,-0.001513
0.005201,-0.000060,-0.001513
0.005201,-0.000060,-0.001955
0.005201,-0.000060,-0.002398
0.005201,-0.000060,-0.003282
0.005202,0.040141,-0.002840
0.005202,0.040141,-0.001513
0.005202,0.040141,-0.000187
0.005202,0.040141,-0.000187
0.005202,0.040141,-0.001071
0.005202,-0.000060,-0.002398
0.005202,-0.000060,-0.003724
0.005203,-0.000060,-0.002840
0.005203,-0.000060,-0.002398
0.005203,-0.000060,-0.001955
0.005203,-0.000060,-0.001513
0.005203,0.040141,-0.001071
0.005203,0.040141,-0.001513
0.005204,-0.000060,-0.001513
0.005204,-0.000060,-0.001513
0.005204,-0.000060,-0.001513
0.005204,-0.000060,-0.001955
0.005204,-0.000060,-0.001955
0.005204,-0.000060,-0.002398
0.005205,-0.000060,-0.002398
0.005205,-0.000060,-0.002840
0.005205,-0.000060,-0.003282
0.005205,-0.000060,-0.002398
0.005205,-0.000060,-0.001071
0.005205,-0.000060,-0.000187
0.005205,-0.000060,-0.001071
0.005206,-0.000060,-0.001513
0.005206,-0.000060,-0.001955
0.005206,-0.000060,-0.002398
0.005206,-0.000060,-0.002398
0.005206,-0.000060,-0.001955
0.005206,-0.000060,-0.001513
0.005207,-0.000060,-0.001513
0.005207,-0.000060,-0.001513
0.005207,-0.000060,-0.001071
0.005207,-0.000060,-0.001071
0.005207,-0.000060,-0.001513
0.005207,-0.000060,-0.001955
0.005207,-0.000060,-0.002398
0.005208,-0.000060,-0.002840
0.005208,-0.000060,-0.002840
0.005208,-0.000060,-0.002840
0.005208,-0.000060,-0.002398
0.005208,-0.000060,-0.001955
0.005208,-0.000060,-0.001513
0.005209,-0.000060,-0.001071
0.005209,-0.000060,-0.000629
0.005209,-0.000060,-0.001071
0.005209,-0.000060,-0.001955
0.005209,-0.000060,-0.002398
0.005209,-0.000060,-0.001955
0.005210,-0.000060,-0.001955
0.005210,-0.000060,-0.000629
0.005210,-0.000060,0.000256
0.005210,-0.000060,-0.001071
0.005210,-0.000060,-0.002398
0.005210,-0.000060,-0.003724
0.005210,-0.000060,-0.003724
0.005211,-0.000060,-0.003282
0.005211,-0.000060,-0.002398
0.005211,-0.000060,-0.001071
0.005211,-0.000060,0.000256
0.005211,-0.000060,0.000698
0.005211,-0.000060,-0.000187
0.005212,-0.000060,-0.001513
0.005212,-0.000060,-0.003724
0.005212,-0.000060,-0.004609
0.005212,-0.000060,-0.003724
0.005212,-0.000060,-0.001955
0.005212,-0.000060,-0.000187
0.005213,-0.000060,-0.000187
0.005213,-0.000060,-0.000629
0.005213,-0.000060,-0.001071
0.005213,-0.000060,-0.001513
0.005213,-0.000060,-0.001955
0.005213,-0.000060,-0.002398
0.005213,-0.000060,-0.001955
0.005214,-0.000060,-0.001955
0.005214,-0.000060,-0.001513
0.005214,-0.000060,-0.001071
0.005214,-0.000060,-0.001513
0.005214,-0.000060,-0.002840
0.005214,-0.000060,-0.003282
0.005215,-0.000060,-0.003282
0.005215,-0.000060,-0.001955
0.005215,-0.000060,-0.001071
0.005215,-0.000060,-0.001071
0.005215,-0.000060,-0.000629
0.005215,-0.000060,-0.000629
0.005215,-0.000060,-0.001071
0.005216,-0.000060,-0.001955
0.005216,-0.000060,-0.001955
0.005216,-0.000060,-0.001955
0.005216,-0.000060,-0.001071
0.005216,-0.000060,-0.000629
0.005216,-0.000060,-0.001071
0.005217,-0.000060,-0.002398
0.005217,-0.000060,-0.003282
0.005217,-0.000060,-0.003724
0.005217,-0.000060,-0.002840
0.005217,-0.000060,-0.001071
0.005217,-0.000060,-0.000187
0.005217,-0.000060,-0.000187
0.005218,-0.000060,-0.001513
0.005218,-0.000060,-0.002398
0.005218,-0.000060,-0.002398
0.005218,-0.000060,-0.002398
0.005218,-0.000060,-0.002398
0.005218,-0.000060,-0.001513
0.005219,-0.000060,-0.000629
0.005219,-0.000060,-0.000187
0.005219,-0.000060,-0.000187
0.005219,-0.000060,-0.001071
0.005219,-0.000060,-0.001955
0.005219,-0.000060,-0.002398
0.005220,-0.000060,-0.001955
0.005220,-0.000060,-0.001955
0.005220,-0.000060,-0.001513
0.005220,-0.000060,-0.001071
0.005220,-0.000060,-0.000629
0.005220,-0.000060,-0.000629
0.005220,-0.000060,-0.001955
0.005221,-0.000060,-0.002840
0.005221,-0.000060,-0.002840
0.005221,-0.000060,-0.001955
0.005221,-0.000060,-0.001071
0.005221,-0.000060,-0.000629
0.005221,-0.000060,-0.001071
0.005222,-0.000060,-0.001955
0.005222,-0.000060,-0.001513
0.005222,-0.000060,-0.000629
0.005222,-0.000060,-0.000629
0.005222,-0.000060,-0.001513
0.005222,-0.000060,-0.002840
0.005222,-0.000060,-0.002840
0.005223,-0.000060,-0.002398
0.005223,-0.000060,-0.001955
0.005223,-0.000060,-0.001071
0.005223,-0.000060,-0.000187
0.005223,-0.000060,0.000698
0.005223,-0.000060,0.000256
0.005224,-0.000060,-0.001513
0.005224,-0.000060,-0.003724
0.005224,-0.000060,-0.005493
0.005224,-0.000060,-0.004609
0.005224,-0.000060,-0.001955
0.005224,-0.000060,0.000698
0.005225,-0.000060,0.001140
0.005225,-0.000060,-0.000187
0.005225,-0.000060,-0.000629
0.005225,-0.000060,-0.001513
0.005225,-0.000060,-0.002840
0.005225,-0.000060,-0.003724
0.005225,-0.000060,-0.003724
0.005226,-0.000060,-0.002840
0.005226,-0.000060,-0.000629
0.005226,-0.000060,0.000698
0.005226,-0.000060,0.000256
0.005226,-0.000060,-0.001955
0.005226,-0.000060,-0.003282
0.005227,-0.000060,-0.003724
0.005227,-0.000060,-0.002840
0.005227,-0.000060,-0.001513
0.005227,-0.000060,-0.000629
0.005227,-0.000060,-0.000187
0.005227,-0.000060,0.000256
0.005227,-0.000060,0.000256
0.005228,-0.000060,-0.001071
0.005228,-0.000060,-0.002840
0.005228,-0.000060,-0.004166
0.005228,-0.000060,-0.002398
0.005228,-0.000060,-0.001071
0.005228,-0.000060,-0.000629
0.005229,-0.000060,-0.001071
0.005229,-0.000060,-0.002398
0.005229,-0.000060,-0.002398
0.005229,-0.000060,-0.001513
0.005229,-0.000060,-0.000187
0.005229,-0.000060,0.000256
0.005230,-0.000060,0.000256
0.005230,-0.000060,-0.000629
0.005230,-0.000060,-0.002398
0.005230,-0.000060,-0.003724
0.005230,-0.000060,-0.004166
0.005230,-0.000060,-0.003724
0.005230,-0.000060,-0.002398
0.005231,-0.000060,-0.000629
0.005231,-0.000060,0.001140
0.005231,-0.000060,0.002024
0.005231,-0.000060,0.000698
0.005231,-0.000060,-0.001513
0.005231,-0.000060,-0.003282
0.005232,-0.000060,-0.004166
0.005232,-0.000060,-0.003282
0.005232,-0.000060,-0.001513
0.005232,-0.000060,0.000256
0.005232,-0.000060,0.000698
0.005232,-0.000060,0.001140
0.005233,-0.000060,0.000256
0.005233,-0.000060,-0.001955
0.005233,-0.000060,-0.004166
0.005233,-0.000060,-0.004609
0.005233,-0.000060,-0.003282
0.005233,-0.000060,-0.001071
0.005233,-0.000060,0.001140
0.005234,-0.000060,0.001140
0.005234,-0.000060,0.000698
0.005234,-0.000060,0.000256
0.005234,-0.000060,-0.001513
0.005234,-0.000060,-0.003724
0.005234,-0.000060,-0.005051
0.005235,-0.000060,-0.003724
0.005235,-0.000060,-0.001955
0.005235,-0.000060,-0.000629
0.005235,-0.000060,0.000256
0.005235,-0.000060,-0.000629
0.005235,-0.000060,-0.002398
0.005235,-0.000060,-0.003724
0.005236,-0.000060,-0.003282
0.005236,-0.000060,-0.001513
0.005236,-0.000060,0.000256
0.005236,-0.000060,0.001140
0.005236,-0.000060,0.000698
0.005236,-0.000060,-0.000629
0.005237,-0.000060,-0.001955
0.005237,-0.000060,-0.003724
0.005237,-0.000060,-0.004609
0.005237,-0.000060,-0.004166
0.005237,-0.000060,-0.002840
0.005237,-0.000060,-0.000629
0.005237,-0.000060,0.000256
0.005238,-0.000060,0.000256
0.005238,-0.000060,-0.001513
0.005238,-0.000060,-0.002398
0.005238,-0.000060,-0.002840
0.005238,-0.000060,-0.002398
0.005238,-0.000060,-0.001071
0.005239,-0.000060,0.000256
0.005239,-0.000060,0.000256
0.005239,-0.000060,-0.000187
0.005239,-0.000060,-0.001071
0.005239,-0.040261,-0.003282
0.005239,-0.040261,-0.004609
0.005240,-0.000060,-0.004609
0.005240,-0.000060,-0.002840
0.005240,-0.000060,-0.000187
0.005240,-0.000060,0.001140
0.005240,-0.000060,0.001582
0.005240,-0.000060,0.000698
0.005240,-0.000060,-0.000629
0.005241,-0.000060,-0.001955
0.005241,-0.040261,-0.002398
0.005241,-0.040261,-0.002840
0.005241,-0.040261,-0.002398
0.005241,-0.040261,-0.001071
0.005241,-0.000060,-0.001071
0.005242,-0.000060,-0.000629
0.005242,-0.000060,-0.001071
0.005242,-0.000060,-0.001955
0.005242,-0.000060,-0.002398
0.005242,-0.040261,-0.001513
0.005242,-0.040261,-0.000187
0.005242,-0.040261,0.000698
0.005243,-0.000060,0.000256
0.005243,-0.000060,-0.000187
0.005243,-0.000060,-0.000187
0.005243,-0.000060,-0.001513
0.005243,-0.000060,-0.002840
0.005243,-0.040261,-0.003282
0.005244,-0.040261,-0.003282
0.005244,-0.040261,-0.003282
0.005244,-0.040261,-0.002398
0.005244,-0.000060,-0.000629
0.005244,-0.000060,0.000256
0.005244,-0.000060,0.000256
0.005245,-0.000060,-0.000629
0.005245,-0.000060,-0.001955
0.005245,-0.040261,-0.002398
0.005245,-0.040261,-0.001955
0.005245,-0.040261,-0.001513
0.005245,-0.040261,-0.001071
0.005245,-0.000060,-0.000629
0.005246,-0.000060,-0.001071
0.005246,-0.000060,-0.001513
0.005246,-0.000060,-0.002840
0.005246,-0.000060,-0.003282
0.005246,-0.000060,-0.002398
0.005246,-0.040261,-0.000629
0.005247,-0.040261,0.000698
0.005247,-0.040261,0.000256
0.005247,-0.040261,-0.000629
0.005247,-0.040261,-0.001955
0.005247,-0.040261,-0.002840
0.005247,-0.000060,-0.003282
0.005247,-0.040261,-0.002398
0.005248,-0.040261,-0.002398
0.005248,-0.040261,-0.001071
0.005248,-0.040261,-0.000629
0.005248,-0.040261,-0.000629
0.005248,-0.000060,-0.001513
0.005248,-0.000060,-0.002398
0.005249,-0.000060,-0.001955
0.005249,-0.040261,-0.001071
0.005249,-0.040261,-0.000187
0.005249,-0.040261,-0.000187
0.005249,-0.040261,-0.000629
0.005249,-0.040261,-0.001955
0.005250,-0.040261,-0.002398
0.005250,-0.040261,-0.002840
0.005250,-0.040261,-0.002398
0.005250,-0.040261,-0.001071
0.005250,-0.000060,-0.001071
0.005250,-0.040261,-0.001071
0.005250,-0.040261,-0.001955
0.005251,-0.040261,-0.002398
0.005251,-0.040261,-0.002398
0.005251,-0.040261,-0.001955
0.005251,-0.040261,-0.001513
0.005251,-0.040261,-0.000187
0.005251,-0.040261,0.000698
0.005252,-0.040261,-0.000187
0.005252,-0.040261,-0.001071
0.005252,-0.040261,-0.002840
0.005252,-0.040261,-0.003282
0.005252,-0.040261,-0.002840
0.005252,-0.040261,-0.001513
0.005253,-0.040261,-0.000629
0.005253,-0.040261,0.000256
0.005253,-0.040261,-0.000187
0.005253,-0.040261,-0.000629
0.005253,-0.040261,-0.002398
0.005253,-0.040261,-0.004166
0.005253,-0.040261,-0.004166
0.005254,-0.040261,-0.002840
0.005254,-0.040261,-0.000187
0.005254,-0.040261,0.002024
0.005254,-0.040261,0.002909
0.005254,-0.040261,0.001140
0.005254,-0.040261,-0.001955
0.005255,-0.040261,-0.004166
0.005255,-0.040261,-0.005051
0.005255,-0.040261,-0.005051
0.005255,-0.040261,-0.004166
