Time(s),CH1(V),CH2(V)
0.004995,4.743658,-0.003487
0.004995,4.743658,-0.001557
0.004995,4.743658,-0.000592
0.004995,4.743658,0.000372
0.004996,4.743658,-0.000592
0.004996,4.743658,-0.001557
0.004996,4.743658,-0.001557
0.004996,4.743658,-0.002522
0.004996,4.743658,-0.003487
0.004996,4.743658,-0.003487
0.004996,4.743658,-0.002522
0.004997,4.743658,-0.002522
0.004997,4.743658,-0.001557
0.004997,4.743658,-0.001557
0.004997,4.743658,-0.001557
0.004997,4.743658,-0.001557
0.004997,4.743658,-0.000592
0.004998,4.743658,-0.000592
0.004998,4.743658,-0.000592
0.004998,4.743658,-0.002522
0.004998,4.743658,-0.002522
0.004998,4.743658,-0.003487
0.004998,4.743658,-0.003487
0.004998,4.743658,-0.003487
0.004999,4.743658,-0.002522
0.004999,4.743658,-0.001557
0.004999,4.743658,-0.000592
0.004999,4.743658,-0.000592
0.004999,4.743658,-0.000592
0.004999,4.743658,-0.001557
0.004999,4.743658,-0.002522
0.005000,4.743658,-0.002522
0.005000,4.743658,-0.002522
0.005000,4.743658,-0.002522
0.005000,4.743658,-0.010241
0.005000,4.703457,-0.020854
0.005000,4.663256,-0.031467
0.005001,4.623055,-0.040150
0.005001,4.582854,-0.048834
0.005001,4.542653,-0.055587
0.005001,4.502452,-0.062341
0.005001,4.462251,-0.068130
0.005001,4.422050,-0.071989
0.005001,4.422050,-0.074884
0.005002,4.381849,-0.076814
0.005002,4.341648,-0.079708
0.005002,4.301447,-0.081638
0.005002,4.301447,-0.083567
0.005002,4.261246,-0.084532
0.005002,4.221045,-0.086462
0.005002,4.221045,-0.087427
0.005003,4.180844,-0.088391
0.005003,4.140643,-0.089356
0.005003,4.140643,-0.089356
0.005003,4.100442,-0.089356
0.005003,4.060241,-0.089356
0.005003,4.060241,-0.088391
0.005004,4.020040,-0.089356
0.005004,3.979839,-0.089356
0.005004,3.979839,-0.089356
0.005004,3.939638,-0.090321
0.005004,3.939638,-0.090321
0.005004,3.899437,-0.091286
0.005004,3.859236,-0.091286
0.005005,3.859236,-0.089356
0.005005,3.819035,-0.087427
0.005005,3.819035,-0.086462
0.005005,3.778834,-0.085497
0.005005,3.738633,-0.085497
0.005005,3.738633,-0.086462
0.005006,3.698432,-0.088391
0.005006,3.698432,-0.088391
0.005006,3.658231,-0.087427
0.005006,3.658231,-0.086462
0.005006,3.618030,-0.084532
0.005006,3.577829,-0.082603
0.005006,3.577829,-0.081638
0.005007,3.537628,-0.081638
0.005007,3.537628,-0.083567
0.005007,3.497427,-0.084532
0.005007,3.497427,-0.084532
0.005007,3.457226,-0.083567
0.005007,3.457226,-0.080673
0.005007,3.417025,-0.078743
0.005008,3.376824,-0.076814
0.005008,3.376824,-0.076814
0.005008,3.336623,-0.077778
0.005008,3.336623,-0.078743
0.005008,3.296422,-0.080673
0.005008,3.296422,-0.081638
0.005009,3.256221,-0.080673
0.005009,3.256221,-0.078743
0.005009,3.216020,-0.075849
0.005009,3.216020,-0.073919
0.005009,3.175819,-0.072954
0.005009,3.175819,-0.072954
0.005009,3.135618,-0.074884
0.005010,3.135618,-0.075849
0.005010,3.095417,-0.075849
0.005010,3.095417,-0.074884
0.005010,3.055216,-0.072954
0.005010,3.055216,-0.071989
0.005010,3.015015,-0.071025
0.005011,3.015015,-0.071025
0.005011,2.974814,-0.071025
0.005011,2.974814,-0.071025
0.005011,2.934613,-0.071025
0.005011,2.934613,-0.071025
0.005011,2.894412,-0.071025
0.005011,2.894412,-0.069095
0.005012,2.894412,-0.068130
0.005012,2.854211,-0.067165
0.005012,2.854211,-0.068130
0.005012,2.814010,-0.067165
0.005012,2.814010,-0.067165
0.005012,2.773809,-0.066201
0.005012,2.773809,-0.065236
0.005013,2.733608,-0.065236
0.005013,2.733608,-0.066201
0.005013,2.733608,-0.066201
0.005013,2.693407,-0.065236
0.005013,2.693407,-0.064271
0.005013,2.653206,-0.063306
0.005014,2.653206,-0.063306
0.005014,2.653206,-0.062341
0.005014,2.613005,-0.061376
0.005014,2.613005,-0.061376
0.005014,2.572804,-0.061376
0.005014,2.572804,-0.061376
0.005014,2.572804,-0.061376
0.005015,2.532603,-0.062341
0.005015,2.532603,-0.061376
0.005015,2.492402,-0.059447
0.005015,2.492402,-0.058482
0.005015,2.492402,-0.058482
0.005015,2.452201,-0.058482
0.005015,2.452201,-0.058482
0.005016,2.412000,-0.058482
0.005016,2.412000,-0.058482
0.005016,2.412000,-0.058482
0.005016,2.412000,-0.057517
0.005016,2.412000,-0.056552
0.005016,2.371799,-0.056552
0.005017,2.371799,-0.055587
0.005017,2.371799,-0.055587
0.005017,2.331598,-0.054623
0.005017,2.331598,-0.054623
0.005017,2.331598,-0.054623
0.005017,2.291397,-0.055587
0.005017,2.291397,-0.055587
0.005018,2.291397,-0.055587
0.005018,2.251196,-0.054623
0.005018,2.251196,-0.053658
0.005018,2.251196,-0.051728
0.005018,2.210995,-0.050763
0.005018,2.210995,-0.050763
0.005019,2.210995,-0.051728
0.005019,2.170794,-0.051728
0.005019,2.170794,-0.052693
0.005019,2.170794,-0.052693
0.005019,2.130593,-0.052693
0.005019,2.130593,-0.051728
0.005019,2.130593,-0.050763
0.005020,2.090392,-0.049798
0.005020,2.090392,-0.048834
0.005020,2.090392,-0.048834
0.005020,2.050191,-0.048834
0.005020,2.050191,-0.048834
0.005020,2.050191,-0.048834
0.005020,2.009990,-0.048834
0.005021,2.009990,-0.048834
0.005021,2.009990,-0.048834
0.005021,1.969789,-0.047869
0.005021,1.969789,-0.045939
0.005021,1.969789,-0.044974
0.005021,1.969789,-0.044974
0.005022,1.929588,-0.046904
0.005022,1.929588,-0.047869
0.005022,1.929588,-0.047869
0.005022,1.889387,-0.046904
0.005022,1.889387,-0.045939
0.005022,1.889387,-0.044974
0.005022,1.849186,-0.044010
0.005023,1.849186,-0.043045
0.005023,1.849186,-0.042080
0.005023,1.849186,-0.042080
0.005023,1.808985,-0.043045
0.005023,1.808985,-0.044010
0.005023,1.808985,-0.044010
0.005023,1.768784,-0.044010
0.005024,1.768784,-0.043045
0.005024,1.768784,-0.042080
0.005024,1.768784,-0.040150
0.005024,1.728583,-0.040150
0.005024,1.728583,-0.040150
0.005024,1.728583,-0.041115
0.005025,1.688382,-0.042080
0.005025,1.688382,-0.043045
0.005025,1.688382,-0.042080
0.005025,1.688382,-0.040150
0.005025,1.648181,-0.039185
0.005025,1.648181,-0.038221
0.005025,1.648181,-0.037256
0.005026,1.648181,-0.038221
0.005026,1.607980,-0.039185
0.005026,1.607980,-0.040150
0.005026,1.607980,-0.040150
0.005026,1.607980,-0.040150
0.005026,1.567779,-0.039185
0.005027,1.567779,-0.038221
0.005027,1.567779,-0.036291
0.005027,1.567779,-0.036291
0.005027,1.527578,-0.035326
0.005027,1.527578,-0.035326
0.005027,1.527578,-0.036291
0.005027,1.527578,-0.037256
0.005028,1.487377,-0.037256
0.005028,1.487377,-0.037256
0.005028,1.487377,-0.037256
0.005028,1.487377,-0.036291
0.005028,1.487377,-0.035326
0.005028,1.447176,-0.035326
0.005028,1.447176,-0.035326
0.005029,1.447176,-0.034361
0.005029,1.447176,-0.034361
0.005029,1.406975,-0.033396
0.005029,1.406975,-0.033396
0.005029,1.406975,-0.033396
0.005029,1.406975,-0.033396
0.005030,1.366774,-0.033396
0.005030,1.366774,-0.034361
0.005030,1.366774,-0.033396
0.005030,1.366774,-0.033396
0.005030,1.366774,-0.033396
0.005030,1.326573,-0.033396
0.005030,1.326573,-0.032432
0.005031,1.326573,-0.032432
0.005031,1.326573,-0.031467
0.005031,1.326573,-0.031467
0.005031,1.286372,-0.031467
0.005031,1.286372,-0.031467
0.005031,1.286372,-0.031467
0.005031,1.286372,-0.032432
0.005032,1.286372,-0.031467
0.005032,1.246171,-0.031467
0.005032,1.246171,-0.030502
0.005032,1.246171,-0.030502
0.005032,1.246171,-0.029537
0.005032,1.246171,-0.029537
0.005033,1.205970,-0.029537
0.005033,1.205970,-0.029537
0.005033,1.205970,-0.030502
0.005033,1.205970,-0.030502
0.005033,1.205970,-0.029537
0.005033,1.165769,-0.029537
0.005033,1.165769,-0.029537
0.005034,1.165769,-0.028572
0.005034,1.165769,-0.027608
0.005034,1.165769,-0.027608
0.005034,1.125568,-0.028572
0.005034,1.125568,-0.028572
0.005034,1.125568,-0.028572
0.005035,1.125568,-0.027608
0.005035,1.125568,-0.026643
0.005035,1.125568,-0.026643
0.005035,1.085367,-0.026643
0.005035,1.085367,-0.026643
0.005035,1.085367,-0.027608
0.005035,1.085367,-0.028572
0.005036,1.085367,-0.027608
0.005036,1.045166,-0.027608
0.005036,1.045166,-0.025678
0.005036,1.045166,-0.024713
0.005036,1.045166,-0.023748
0.005036,1.045166,-0.024713
0.005036,1.045166,-0.025678
0.005037,1.004965,-0.026643
0.005037,1.004965,-0.027608
0.005037,1.004965,-0.026643
0.005037,1.004965,-0.025678
0.005037,1.004965,-0.023748
0.005037,1.004965,-0.022783
0.005038,0.964764,-0.023748
0.005038,0.964764,-0.023748
0.005038,0.964764,-0.024713
0.005038,0.964764,-0.025678
0.005038,0.964764,-0.024713
0.005038,0.964764,-0.023748
0.005038,0.964764,-0.023748
0.005039,0.924563,-0.022783
0.005039,0.924563,-0.022783
0.005039,0.924563,-0.023748
0.005039,0.924563,-0.023748
0.005039,0.924563,-0.023748
0.005039,0.924563,-0.023748
0.005040,0.924563,-0.023748
0.005040,0.884362,-0.022783
0.005040,0.884362,-0.021819
0.005040,0.884362,-0.020854
0.005040,0.884362,-0.020854
0.005040,0.884362,-0.022783
0.005040,0.884362,-0.023748
0.005041,0.844161,-0.023748
0.005041,0.844161,-0.022783
0.005041,0.844161,-0.021819
0.005041,0.844161,-0.020854
0.005041,0.844161,-0.020854
0.005041,0.844161,-0.019889
0.005041,0.844161,-0.020854
0.005042,0.844161,-0.021819
0.005042,0.803960,-0.021819
0.005042,0.803960,-0.021819
0.005042,0.803960,-0.021819
0.005042,0.803960,-0.019889
0.005042,0.803960,-0.018924
0.005043,0.803960,-0.017959
0.005043,0.803960,-0.017959
0.005043,0.763759,-0.018924
0.005043,0.763759,-0.020854
0.005043,0.763759,-0.021819
0.005043,0.763759,-0.021819
0.005043,0.763759,-0.021819
0.005044,0.763759,-0.020854
0.005044,0.763759,-0.018924
0.005044,0.763759,-0.016994
0.005044,0.763759,-0.016030
0.005044,0.723558,-0.016030
0.005044,0.723558,-0.017959
0.005044,0.723558,-0.019889
0.005045,0.723558,-0.021819
0.005045,0.723558,-0.021819
0.005045,0.723558,-0.020854
0.005045,0.723558,-0.018924
0.005045,0.723558,-0.016994
0.005045,0.723558,-0.016030
0.005046,0.683357,-0.016030
0.005046,0.683357,-0.016994
0.005046,0.683357,-0.017959
0.005046,0.683357,-0.018924
0.005046,0.683357,-0.019889
0.005046,0.683357,-0.018924
0.005046,0.683357,-0.017959
0.005047,0.683357,-0.016994
0.005047,0.643156,-0.016030
0.005047,0.643156,-0.016030
0.005047,0.643156,-0.016030
0.005047,0.643156,-0.016030
0.005047,0.643156,-0.016994
0.005048,0.643156,-0.018924
0.005048,0.643156,-0.018924
0.005048,0.643156,-0.018924
0.005048,0.643156,-0.016994
0.005048,0.602955,-0.016030
0.005048,0.602955,-0.015065
0.005048,0.602955,-0.014100
0.005049,0.602955,-0.014100
0.005049,0.602955,-0.015065
0.005049,0.602955,-0.016030
0.005049,0.602955,-0.016994
0.005049,0.602955,-0.017959
0.005049,0.602955,-0.017959
0.005049,0.602955,-0.016994
0.005050,0.562754,-0.015065
0.005050,0.562754,-0.014100
0.005050,0.562754,-0.013135
0.005050,0.562754,-0.013135
0.005050,0.562754,-0.014100
0.005050,0.562754,-0.014100
0.005051,0.562754,-0.016030
0.005051,0.562754,-0.017959
0.005051,0.562754,-0.017959
0.005051,0.562754,-0.016994
0.005051,0.562754,-0.015065
0.005051,0.562754,-0.014100
0.005051,0.522553,-0.013135
0.005052,0.522553,-0.013135
0.005052,0.522553,-0.014100
0.005052,0.522553,-0.014100
0.005052,0.522553,-0.014100
0.005052,0.522553,-0.015065
0.005052,0.522553,-0.014100
0.005052,0.522553,-0.014100
0.005053,0.522553,-0.014100
0.005053,0.522553,-0.013135
0.005053,0.522553,-0.013135
0.005053,0.522553,-0.014100
0.005053,0.482352,-0.015065
0.005053,0.482352,-0.016030
0.005054,0.482352,-0.015065
0.005054,0.482352,-0.014100
0.005054,0.482352,-0.013135
0.005054,0.482352,-0.012170
0.005054,0.482352,-0.011206
0.005054,0.482352,-0.012170
0.005054,0.482352,-0.013135
0.005055,0.482352,-0.014100
0.005055,0.482352,-0.014100
0.005055,0.442151,-0.014100
0.005055,0.442151,-0.014100
0.005055,0.442151,-0.013135
0.005055,0.442151,-0.012170
0.005056,0.442151,-0.011206
0.005056,0.442151,-0.011206
0.005056,0.442151,-0.013135
0.005056,0.442151,-0.014100
0.005056,0.442151,-0.014100
0.005056,0.442151,-0.013135
0.005056,0.442151,-0.012170
0.005057,0.442151,-0.012170
0.005057,0.442151,-0.012170
0.005057,0.442151,-0.012170
0.005057,0.442151,-0.013135
0.005057,0.401950,-0.013135
0.005057,0.401950,-0.013135
0.005057,0.401950,-0.013135
0.005058,0.401950,-0.012170
0.005058,0.401950,-0.011206
0.005058,0.401950,-0.011206
0.005058,0.401950,-0.011206
0.005058,0.401950,-0.012170
0.005058,0.401950,-0.013135
0.005059,0.401950,-0.013135
0.005059,0.401950,-0.012170
0.005059,0.401950,-0.012170
0.005059,0.401950,-0.012170
0.005059,0.361749,-0.011206
0.005059,0.361749,-0.011206
0.005059,0.361749,-0.011206
0.005060,0.361749,-0.011206
0.005060,0.361749,-0.011206
0.005060,0.361749,-0.012170
0.005060,0.361749,-0.012170
0.005060,0.361749,-0.012170
0.005060,0.361749,-0.012170
0.005060,0.361749,-0.011206
0.005061,0.361749,-0.010241
0.005061,0.361749,-0.010241
0.005061,0.361749,-0.010241
0.005061,0.361749,-0.010241
0.005061,0.361749,-0.011206
0.005061,0.361749,-0.011206
0.005062,0.321548,-0.012170
0.005062,0.321548,-0.011206
0.005062,0.321548,-0.011206
0.005062,0.321548,-0.010241
0.005062,0.321548,-0.009276
0.005062,0.321548,-0.009276
0.005062,0.321548,-0.009276
0.005063,0.321548,-0.009276
0.005063,0.321548,-0.010241
0.005063,0.321548,-0.011206
0.005063,0.321548,-0.011206
0.005063,0.321548,-0.011206
0.005063,0.321548,-0.010241
0.005064,0.321548,-0.009276
0.005064,0.321548,-0.008311
0.005064,0.321548,-0.009276
0.005064,0.321548,-0.009276
0.005064,0.321548,-0.010241
0.005064,0.281347,-0.011206
0.005064,0.281347,-0.011206
0.005065,0.281347,-0.010241
0.005065,0.281347,-0.009276
0.005065,0.281347,-0.008311
0.005065,0.281347,-0.008311
0.005065,0.281347,-0.008311
0.005065,0.281347,-0.009276
0.005065,0.281347,-0.010241
0.005066,0.281347,-0.011206
0.005066,0.281347,-0.011206
0.005066,0.281347,-0.010241
0.005066,0.281347,-0.009276
0.005066,0.281347,-0.008311
0.005066,0.281347,-0.008311
0.005067,0.281347,-0.008311
0.005067,0.281347,-0.009276
0.005067,0.281347,-0.009276
0.005067,0.281347,-0.009276
0.005067,0.241146,-0.008311
0.005067,0.241146,-0.008311
0.005067,0.241146,-0.008311
0.005068,0.241146,-0.008311
0.005068,0.241146,-0.009276
0.005068,0.241146,-0.010241
0.005068,0.241146,-0.011206
0.005068,0.241146,-0.010241
0.005068,0.241146,-0.009276
0.005069,0.241146,-0.007346
0.005069,0.241146,-0.006381
0.005069,0.241146,-0.006381
0.005069,0.241146,-0.007346
0.005069,0.241146,-0.009276
0.005069,0.241146,-0.009276
0.005069,0.241146,-0.010241
0.005070,0.241146,-0.009276
0.005070,0.241146,-0.008311
0.005070,0.241146,-0.007346
0.005070,0.241146,-0.006381
0.005070,0.241146,-0.007346
0.005070,0.241146,-0.008311
0.005070,0.241146,-0.009276
0.005071,0.241146,-0.009276
0.005071,0.241146,-0.008311
0.005071,0.241146,-0.008311
0.005071,0.200945,-0.007346
0.005071,0.200945,-0.007346
0.005071,0.200945,-0.007346
0.005072,0.200945,-0.007346
0.005072,0.200945,-0.008311
0.005072,0.200945,-0.009276
0.005072,0.200945,-0.008311
0.005072,0.200945,-0.008311
0.005072,0.200945,-0.007346
0.005072,0.200945,-0.007346
0.005073,0.200945,-0.006381
0.005073,0.200945,-0.007346
0.005073,0.200945,-0.007346
0.005073,0.200945,-0.008311
0.005073,0.200945,-0.008311
0.005073,0.200945,-0.008311
0.005073,0.200945,-0.008311
0.005074,0.200945,-0.007346
0.005074,0.200945,-0.007346
0.005074,0.200945,-0.007346
0.005074,0.200945,-0.007346
0.005074,0.200945,-0.007346
0.005074,0.200945,-0.007346
0.005075,0.200945,-0.006381
0.005075,0.200945,-0.006381
0.005075,0.200945,-0.006381
0.005075,0.200945,-0.006381
0.005075,0.160744,-0.007346
0.005075,0.160744,-0.007346
0.005075,0.160744,-0.007346
0.005076,0.160744,-0.007346
0.005076,0.160744,-0.007346
0.005076,0.160744,-0.006381
0.005076,0.160744,-0.007346
0.005076,0.160744,-0.007346
0.005076,0.160744,-0.006381
0.005077,0.160744,-0.006381
0.005077,0.160744,-0.006381
0.005077,0.160744,-0.006381
0.005077,0.160744,-0.006381
0.005077,0.160744,-0.006381
0.005077,0.160744,-0.006381
0.005077,0.160744,-0.007346
0.005078,0.160744,-0.007346
0.005078,0.160744,-0.007346
0.005078,0.160744,-0.006381
0.005078,0.160744,-0.006381
0.005078,0.160744,-0.006381
0.005078,0.160744,-0.006381
0.005078,0.160744,-0.006381
0.005079,0.160744,-0.006381
0.005079,0.160744,-0.006381
0.005079,0.160744,-0.006381
0.005079,0.160744,-0.005417
0.005079,0.160744,-0.005417
0.005079,0.160744,-0.006381
0.005080,0.120543,-0.006381
0.005080,0.120543,-0.006381
0.005080,0.120543,-0.007346
0.005080,0.120543,-0.007346
0.005080,0.120543,-0.007346
0.005080,0.120543,-0.006381
0.005080,0.120543,-0.005417
0.005081,0.120543,-0.004452
0.005081,0.120543,-0.004452
0.005081,0.120543,-0.004452
0.005081,0.120543,-0.006381
0.005081,0.120543,-0.007346
0.005081,0.120543,-0.007346
0.005081,0.120543,-0.007346
0.005082,0.120543,-0.006381
0.005082,0.120543,-0.005417
0.005082,0.120543,-0.005417
0.005082,0.120543,-0.005417
0.005082,0.120543,-0.005417
0.005082,0.120543,-0.005417
0.005083,0.120543,-0.006381
0.005083,0.120543,-0.006381
0.005083,0.120543,-0.006381
0.005083,0.120543,-0.006381
0.005083,0.120543,-0.006381
0.005083,0.120543,-0.005417
0.005083,0.120543,-0.005417
0.005084,0.120543,-0.005417
0.005084,0.120543,-0.005417
0.005084,0.120543,-0.006381
0.005084,0.120543,-0.007346
0.005084,0.120543,-0.006381
0.005084,0.120543,-0.005417
0.005085,0.120543,-0.004452
0.005085,0.120543,-0.004452
0.005085,0.120543,-0.004452
0.005085,0.120543,-0.005417
0.005085,0.080342,-0.006381
0.005085,0.080342,-0.006381
0.005085,0.080342,-0.005417
0.005086,0.080342,-0.005417
0.005086,0.080342,-0.004452
0.005086,0.080342,-0.003487
0.005086,0.080342,-0.003487
0.005086,0.080342,-0.005417
0.005086,0.080342,-0.007346
0.005086,0.080342,-0.008311
0.005087,0.080342,-0.008311
0.005087,0.080342,-0.006381
0.005087,0.080342,-0.004452
0.005087,0.080342,-0.002522
0.005087,0.080342,-0.001557
0.005087,0.080342,-0.001557
0.005088,0.080342,-0.003487
0.005088,0.080342,-0.005417
0.005088,0.080342,-0.007346
0.005088,0.080342,-0.008311
0.005088,0.080342,-0.007346
0.005088,0.080342,-0.005417
0.005088,0.080342,-0.004452
0.005089,0.080342,-0.002522
0.005089,0.080342,-0.002522
0.005089,0.080342,-0.003487
0.005089,0.080342,-0.004452
0.005089,0.080342,-0.006381
0.005089,0.080342,-0.006381
0.005089,0.080342,-0.006381
0.005090,0.080342,-0.004452
0.005090,0.080342,-0.003487
0.005090,0.080342,-0.002522
0.005090,0.080342,-0.003487
0.005090,0.080342,-0.004452
0.005090,0.080342,-0.006381
0.005091,0.080342,-0.007346
0.005091,0.080342,-0.007346
0.005091,0.080342,-0.005417
0.005091,0.080342,-0.004452
0.005091,0.080342,-0.002522
0.005091,0.080342,-0.002522
0.005091,0.080342,-0.002522
0.005092,0.080342,-0.003487
0.005092,0.080342,-0.005417
0.005092,0.080342,-0.006381
0.005092,0.080342,-0.006381
0.005092,0.080342,-0.006381
0.005092,0.080342,-0.005417
0.005093,0.080342,-0.004452
0.005093,0.080342,-0.003487
0.005093,0.080342,-0.003487
0.005093,0.040141,-0.003487
0.005093,0.040141,-0.004452
0.005093,0.040141,-0.005417
0.005093,0.040141,-0.005417
0.005094,0.040141,-0.004452
0.005094,0.080342,-0.004452
0.005094,0.040141,-0.004452
0.005094,0.040141,-0.004452
0.005094,0.040141,-0.004452
0.005094,0.040141,-0.004452
0.005094,0.040141,-0.003487
0.005095,0.040141,-0.003487
0.005095,0.040141,-0.003487
0.005095,0.040141,-0.003487
0.005095,0.040141,-0.004452
0.005095,0.040141,-0.005417
0.005095,0.040141,-0.005417
0.005096,0.040141,-0.005417
0.005096,0.040141,-0.004452
0.005096,0.040141,-0.003487
0.005096,0.040141,-0.003487
0.005096,0.040141,-0.002522
0.005096,0.040141,-0.003487
0.005096,0.040141,-0.004452
0.005097,0.040141,-0.005417
0.005097,0.040141,-0.005417
0.005097,0.040141,-0.005417
0.005097,0.040141,-0.004452
0.005097,0.040141,-0.002522
0.005097,0.040141,-0.001557
0.005098,0.040141,-0.001557
0.005098,0.040141,-0.002522
0.005098,0.040141,-0.004452
0.005098,0.040141,-0.006381
0.005098,0.040141,-0.006381
0.005098,0.040141,-0.005417
0.005098,0.040141,-0.003487
0.005099,0.040141,-0.002522
0.005099,0.040141,-0.001557
0.005099,0.040141,-0.002522
0.005099,0.040141,-0.003487
0.005099,0.040141,-0.004452
0.005099,0.040141,-0.005417
0.005099,0.040141,-0.005417
0.005100,0.040141,-0.004452
0.005100,0.040141,-0.003487
0.005100,0.040141,-0.002522
0.005100,0.040141,-0.003487
0.005100,0.040141,-0.003487
0.005100,0.040141,-0.004452
0.005101,0.040141,-0.004452
0.005101,0.040141,-0.004452
0.005101,0.040141,-0.004452
0.005101,0.040141,-0.003487
0.005101,0.040141,-0.003487
0.005101,0.040141,-0.002522
0.005101,0.040141,-0.003487
0.005102,0.040141,-0.003487
0.005102,0.040141,-0.004452
0.005102,0.040141,-0.004452
0.005102,0.040141,-0.003487
0.005102,0.040141,-0.003487
0.005102,0.040141,-0.004452
0.005102,0.040141,-0.004452
0.005103,0.040141,-0.003487
0.005103,0.040141,-0.003487
0.005103,0.040141,-0.002522
0.005103,0.040141,-0.002522
0.005103,0.040141,-0.002522
0.005103,0.040141,-0.003487
0.005104,0.040141,-0.004452
0.005104,0.040141,-0.004452
0.005104,0.040141,-0.005417
0.005104,0.040141,-0.004452
0.005104,0.040141,-0.003487
0.005104,0.040141,-0.002522
0.005104,0.040141,-0.001557
0.005105,-0.000060,-0.001557
0.005105,-0.000060,-0.001557
0.005105,-0.000060,-0.003487
0.005105,0.040141,-0.005417
0.005105,0.040141,-0.005417
0.005105,0.040141,-0.004452
0.005106,-0.000060,-0.003487
0.005106,-0.000060,-0.001557
0.005106,-0.000060,-0.001557
0.005106,-0.000060,-0.001557
0.005106,-0.000060,-0.002522
0.005106,-0.000060,-0.003487
0.005106,0.040141,-0.004452
0.005107,-0.000060,-0.005417
0.005107,-0.000060,-0.005417
0.005107,-0.000060,-0.003487
0.005107,-0.000060,-0.001557
0.005107,-0.000060,-0.000592
0.005107,-0.000060,-0.000592
0.005107,-0.000060,-0.001557
0.005108,-0.000060,-0.003487
0.005108,-0.000060,-0.005417
0.005108,-0.000060,-0.005417
0.005108,-0.000060,-0.005417
0.005108,-0.000060,-0.005417
0.005108,-0.000060,-0.003487
0.005109,-0.000060,-0.002522
0.005109,-0.000060,-0.001557
0.005109,-0.000060,-0.000592
0.005109,-0.000060,-0.000592
0.005109,-0.000060,-0.002522
0.005109,-0.000060,-0.004452
0.005109,-0.000060,-0.005417
0.005110,-0.000060,-0.005417
0.005110,-0.000060,-0.004452
0.005110,-0.000060,-0.003487
0.005110,-0.000060,-0.002522
0.005110,-0.000060,-0.002522
0.005110,-0.000060,-0.002522
0.005110,-0.000060,-0.003487
0.005111,-0.000060,-0.004452
0.005111,-0.000060,-0.004452
0.005111,-0.000060,-0.003487
0.005111,-0.000060,-0.002522
0.005111,-0.000060,-0.001557
0.005111,-0.000060,-0.001557
0.005112,-0.000060,-0.002522
0.005112,-0.000060,-0.003487
0.005112,-0.000060,-0.004452
0.005112,-0.000060,-0.004452
0.005112,-0.000060,-0.003487
0.005112,-0.000060,-0.002522
0.005112,-0.000060,-0.002522
0.005113,-0.000060,-0.001557
0.005113,-0.000060,-0.002522
0.005113,-0.000060,-0.002522
0.005113,-0.000060,-0.003487
0.005113,-0.000060,-0.003487
0.005113,-0.000060,-0.003487
0.005114,-0.000060,-0.002522
0.005114,-0.000060,-0.001557
0.005114,-0.000060,-0.001557
0.005114,-0.000060,-0.002522
0.005114,-0.000060,-0.003487
0.005114,-0.000060,-0.004452
0.005114,-0.000060,-0.004452
0.005115,-0.000060,-0.003487
0.005115,-0.000060,-0.002522
0.005115,-0.000060,-0.001557
0.005115,-0.000060,-0.000592
0.005115,-0.000060,-0.001557
0.005115,-0.000060,-0.001557
0.005115,-0.000060,-0.003487
0.005116,-0.000060,-0.004452
0.005116,-0.000060,-0.004452
0.005116,-0.000060,-0.003487
0.005116,-0.000060,-0.002522
0.005116,-0.000060,-0.001557
