Time(s),CH1(V),CH2(V)
0.004271,4.582854,0.000521
0.004271,4.542653,0.000079
0.004271,4.582854,-0.000806
0.004271,4.582854,-0.001248
0.004271,4.582854,-0.001248
0.004271,4.582854,-0.001690
0.004272,4.582854,-0.001248
0.004272,4.582854,-0.000363
0.004272,4.582854,0.000079
0.004272,4.542653,0.000079
0.004272,4.582854,0.000521
0.004272,4.582854,0.000079
0.004273,4.582854,0.000079
0.004273,4.582854,0.000079
0.004273,4.582854,0.000079
0.004273,4.582854,0.000963
0.004273,4.582854,0.000521
0.004273,4.582854,-0.000363
0.004273,4.582854,-0.001248
0.004274,4.582854,-0.002132
0.004274,4.582854,-0.001690
0.004274,4.582854,-0.001248
0.004274,4.582854,0.000079
0.004274,4.582854,0.000963
0.004274,4.582854,0.001848
0.004274,4.582854,0.001848
0.004275,4.582854,0.000521
0.004275,4.582854,-0.001248
0.004275,4.582854,-0.002574
0.004275,4.582854,-0.003017
0.004275,4.582854,-0.001690
0.004275,4.582854,0.000079
0.004276,4.582854,0.001405
0.004276,4.582854,0.002290
0.004276,4.582854,0.001848
0.004276,4.582854,0.000963
0.004276,4.582854,-0.000363
0.004276,4.582854,-0.001690
0.004276,4.582854,-0.003017
0.004277,4.582854,-0.002574
0.004277,4.582854,-0.001248
0.004277,4.582854,0.000521
0.004277,4.582854,0.000963
0.004277,4.582854,0.000963
0.004277,4.582854,0.000521
0.004277,4.582854,-0.000363
0.004278,4.582854,-0.001248
0.004278,4.582854,-0.001248
0.004278,4.582854,-0.000806
0.004278,4.542653,-0.000363
0.004278,4.542653,0.000079
0.004278,4.582854,0.000079
0.004279,4.582854,-0.000806
0.004279,4.582854,-0.000806
0.004279,4.582854,-0.000806
0.004279,4.582854,-0.000806
0.004279,4.582854,-0.001248
0.004279,4.582854,-0.000806
0.004279,4.582854,-0.000363
0.004280,4.582854,0.000079
0.004280,4.582854,0.000079
0.004280,4.582854,-0.000363
0.004280,4.582854,-0.000806
0.004280,4.582854,-0.000806
0.004280,4.582854,-0.000806
0.004281,4.582854,-0.000806
0.004281,4.582854,-0.000363
0.004281,4.582854,0.000079
0.004281,4.582854,0.000079
0.004281,4.582854,-0.000806
0.004281,4.582854,-0.000806
0.004281,4.582854,-0.000806
0.004282,4.582854,-0.000363
0.004282,4.582854,0.000963
0.004282,4.582854,0.001405
0.004282,4.582854,0.000963
0.004282,4.582854,0.000079
0.004282,4.582854,-0.001248
0.004282,4.582854,-0.002132
0.004283,4.582854,-0.002574
0.004283,4.582854,-0.002132
0.004283,4.582854,-0.000806
0.004283,4.582854,0.000963
0.004283,4.582854,0.002290
0.004283,4.582854,0.002290
0.004284,4.582854,0.000521
