Description	
Number of Runs	2000
Preset Time	10
Pause Time	0
Alarm Level	1000
High Voltage	900
Step Voltage	0
Volume	0

Run	High		Elapsed
Number	Voltage	Counts	Time	Date/Time
71	900	1	10	12/17/23 08:17:20 AM	
72	900	4	10	12/17/23 08:17:30 AM	
73	900	3	10	12/17/23 08:17:40 AM	
74	900	1	10	12/17/23 08:17:51 AM	
75	900	4	10	12/17/23 08:18:01 AM	
76	900	1	10	12/17/23 08:18:11 AM	
77	900	4	10	12/17/23 08:18:21 AM	
78	900	5	10	12/17/23 08:18:31 AM	
79	900	3	10	12/17/23 08:18:42 AM	
80	900	5	10	12/17/23 08:18:52 AM	
81	900	0	10	12/17/23 08:19:02 AM	
82	900	2	10	12/17/23 08:19:12 AM	
83	900	1	10	12/17/23 08:19:22 AM	
84	900	4	10	12/17/23 08:19:33 AM	
85	900	2	10	12/17/23 08:19:43 AM	
86	900	3	10	12/17/23 08:19:53 AM	
87	900	0	10	12/17/23 08:20:03 AM	
88	900	2	10	12/17/23 08:20:14 AM	
89	900	3	10	12/17/23 08:20:24 AM	
90	900	2	10	12/17/23 08:20:34 AM	
91	900	3	10	12/17/23 08:20:44 AM	
92	900	4	10	12/17/23 08:20:55 AM	
93	900	2	10	12/17/23 08:21:05 AM	
94	900	5	10	12/17/23 08:21:15 AM	
95	900	2	10	12/17/23 08:21:25 AM	
96	900	2	10	12/17/23 08:21:35 AM	
97	900	4	10	12/17/23 08:21:46 AM	
98	900	3	10	12/17/23 08:21:56 AM	
99	900	2	10	12/17/23 08:22:06 AM	
100	900	1	10	12/17/23 08:22:16 AM	
101	900	2	10	12/17/23 08:22:27 AM	
102	900	1	10	12/17/23 08:22:37 AM	
103	900	4	10	12/17/23 08:22:47 AM	
104	900	2	10	12/17/23 08:22:57 AM	
105	900	2	10	12/17/23 08:23:07 AM	
106	900	3	10	12/17/23 08:23:18 AM	
107	900	3	10	12/17/23 08:23:28 AM	
108	900	3	10	12/17/23 08:23:38 AM	
109	900	3	10	12/17/23 08:23:48 AM	
110	900	3	10	12/17/23 08:23:59 AM	
111	900	2	10	12/17/23 08:24:09 AM	
112	900	2	10	12/17/23 08:24:19 AM	
113	900	2	10	12/17/23 08:24:29 AM	
114	900	4	10	12/17/23 08:24:40 AM	
115	900	2	10	12/17/23 08:24:50 AM	
116	900	1	10	12/17/23 08:25:00 AM	
117	900	1	10	12/17/23 08:25:10 AM	
118	900	5	10	12/17/23 08:25:21 AM	
119	900	6	10	12/17/23 08:25:31 AM	
120	900	1	10	12/17/23 08:25:41 AM	
121	900	4	10	12/17/23 08:25:51 AM	
122	900	5	10	12/17/23 08:26:01 AM	
123	900	1	10	12/17/23 08:26:12 AM	
124	900	6	10	12/17/23 08:26:22 AM	
125	900	1	10	12/17/23 08:26:32 AM	
126	900	4	10	12/17/23 08:26:42 AM	
127	900	4	10	12/17/23 08:26:53 AM	
128	900	1	10	12/17/23 08:27:03 AM	
129	900	1	10	12/17/23 08:27:13 AM	
130	900	3	10	12/17/23 08:27:23 AM	
131	900	3	10	12/17/23 08:27:34 AM	
132	900	5	10	12/17/23 08:27:44 AM	
133	900	2	10	12/17/23 08:27:54 AM	
134	900	4	10	12/17/23 08:28:04 AM	
135	900	4	10	12/17/23 08:28:15 AM	
136	900	0	10	12/17/23 08:28:25 AM	
137	900	2	10	12/17/23 08:28:35 AM	
138	900	4	10	12/17/23 08:28:45 AM	
139	900	2	10	12/17/23 08:28:56 AM	
140	900	6	10	12/17/23 08:29:06 AM	
141	900	4	10	12/17/23 08:29:16 AM	
142	900	3	10	12/17/23 08:29:26 AM	
143	900	1	10	12/17/23 08:29:37 AM	
144	900	2	10	12/17/23 08:29:47 AM	
145	900	1	10	12/17/23 08:29:57 AM	
146	900	1	10	12/17/23 08:30:07 AM	
147	900	0	10	12/17/23 08:30:18 AM	
148	900	0	10	12/17/23 08:30:28 AM	
149	900	2	10	12/17/23 08:30:38 AM	
150	900	1	10	12/17/23 08:30:48 AM	
151	900	2	10	12/17/23 08:30:59 AM	
152	900	2	10	12/17/23 08:31:09 AM	
153	900	2	10	12/17/23 08:31:19 AM	
154	900	1	10	12/17/23 08:31:29 AM	
155	900	2	10	12/17/23 08:31:39 AM	
156	900	7	10	12/17/23 08:31:50 AM	
157	900	8	10	12/17/23 08:32:00 AM	
158	900	2	10	12/17/23 08:32:10 AM	
159	900	1	10	12/17/23 08:32:20 AM	
160	900	3	10	12/17/23 08:32:31 AM	
161	900	4	10	12/17/23 08:32:41 AM	
162	900	1	10	12/17/23 08:32:51 AM	
163	900	3	10	12/17/23 08:33:01 AM	
164	900	4	10	12/17/23 08:33:11 AM	
165	900	1	10	12/17/23 08:33:22 AM	
166	900	1	10	12/17/23 08:33:32 AM	
167	900	3	10	12/17/23 08:33:42 AM	
168	900	2	10	12/17/23 08:33:52 AM	
169	900	1	10	12/17/23 08:34:03 AM	
170	900	0	10	12/17/23 08:34:13 AM	
171	900	2	10	12/17/23 08:34:23 AM	
172	900	4	10	12/17/23 08:34:33 AM	
173	900	2	10	12/17/23 08:34:44 AM	
174	900	3	10	12/17/23 08:34:54 AM	
175	900	4	10	12/17/23 08:35:04 AM	
176	900	3	10	12/17/23 08:35:14 AM	
177	900	4	10	12/17/23 08:35:24 AM	
178	900	0	10	12/17/23 08:35:35 AM	
179	900	0	10	12/17/23 08:35:45 AM	
180	900	3	10	12/17/23 08:35:55 AM	
181	900	1	10	12/17/23 08:36:05 AM	
182	900	4	10	12/17/23 08:36:16 AM	
183	900	2	10	12/17/23 08:36:26 AM	
184	900	3	10	12/17/23 08:36:36 AM	
185	900	3	10	12/17/23 08:36:46 AM	
186	900	2	10	12/17/23 08:36:57 AM	
187	900	1	10	12/17/23 08:37:07 AM	
188	900	3	10	12/17/23 08:37:17 AM	
189	900	5	10	12/17/23 08:37:27 AM	
190	900	2	10	12/17/23 08:37:37 AM	
191	900	2	10	12/17/23 08:37:48 AM	
192	900	4	10	12/17/23 08:37:58 AM	
193	900	1	10	12/17/23 08:38:08 AM	
194	900	1	10	12/17/23 08:38:18 AM	
195	900	0	10	12/17/23 08:38:28 AM	
196	900	5	10	12/17/23 08:38:39 AM	
197	900	3	10	12/17/23 08:38:49 AM	
198	900	2	10	12/17/23 08:38:59 AM	
199	900	4	10	12/17/23 08:39:09 AM	
200	900	1	10	12/17/23 08:39:20 AM	
201	900	2	10	12/17/23 08:39:30 AM	
202	900	5	10	12/17/23 08:39:40 AM	
203	900	2	10	12/17/23 08:39:50 AM	
204	900	2	10	12/17/23 08:40:01 AM	
205	900	1	10	12/17/23 08:40:11 AM	
206	900	0	10	12/17/23 08:40:21 AM	
207	900	1	10	12/17/23 08:40:31 AM	
208	900	3	10	12/17/23 08:40:42 AM	
209	900	3	10	12/17/23 08:40:52 AM	
210	900	4	10	12/17/23 08:41:02 AM	
211	900	1	10	12/17/23 08:41:12 AM	
212	900	2	10	12/17/23 08:41:23 AM	
213	900	4	10	12/17/23 08:41:33 AM	
214	900	6	10	12/17/23 08:41:43 AM	
215	900	0	10	12/17/23 08:41:53 AM	
216	900	2	10	12/17/23 08:42:03 AM	
217	900	0	10	12/17/23 08:42:14 AM	
218	900	2	10	12/17/23 08:42:24 AM	
219	900	5	10	12/17/23 08:42:34 AM	
220	900	2	10	12/17/23 08:42:44 AM	
221	900	2	10	12/17/23 08:42:55 AM	
222	900	4	10	12/17/23 08:43:05 AM	
223	900	3	10	12/17/23 08:43:15 AM	
224	900	1	10	12/17/23 08:43:25 AM	
225	900	1	10	12/17/23 08:43:36 AM	
226	900	1	10	12/17/23 08:43:46 AM	
227	900	1	10	12/17/23 08:43:56 AM	
228	900	0	10	12/17/23 08:44:06 AM	
229	900	2	10	12/17/23 08:44:16 AM	
230	900	5	10	12/17/23 08:44:27 AM	
231	900	1	10	12/17/23 08:44:37 AM	
232	900	1	10	12/17/23 08:44:47 AM	
233	900	4	10	12/17/23 08:44:57 AM	
234	900	3	10	12/17/23 08:45:08 AM	
235	900	5	10	12/17/23 08:45:18 AM	
236	900	2	10	12/17/23 08:45:28 AM	
237	900	2	10	12/17/23 08:45:38 AM	
238	900	1	10	12/17/23 08:45:49 AM	
239	900	1	10	12/17/23 08:45:59 AM	
240	900	1	10	12/17/23 08:46:09 AM	
241	900	0	10	12/17/23 08:46:19 AM	
242	900	5	10	12/17/23 08:46:29 AM	
243	900	2	10	12/17/23 08:46:40 AM	
244	900	3	10	12/17/23 08:46:50 AM	
245	900	3	10	12/17/23 08:47:00 AM	
246	900	4	10	12/17/23 08:47:10 AM	
247	900	3	10	12/17/23 08:47:21 AM	
248	900	1	10	12/17/23 08:47:31 AM	
249	900	3	10	12/17/23 08:47:41 AM	
250	900	1	10	12/17/23 08:47:51 AM	
251	900	4	10	12/17/23 08:48:01 AM	
252	900	4	10	12/17/23 08:48:12 AM	
253	900	3	10	12/17/23 08:48:22 AM	
254	900	5	10	12/17/23 08:48:32 AM	
255	900	1	10	12/17/23 08:48:42 AM	
256	900	5	10	12/17/23 08:48:53 AM	
257	900	3	10	12/17/23 08:49:03 AM	
258	900	3	10	12/17/23 08:49:13 AM	
259	900	1	10	12/17/23 08:49:23 AM	
260	900	6	10	12/17/23 08:49:33 AM	
261	900	0	10	12/17/23 08:49:44 AM	
262	900	5	10	12/17/23 08:49:54 AM	
263	900	2	10	12/17/23 08:50:04 AM	
264	900	1	10	12/17/23 08:50:14 AM	
265	900	0	10	12/17/23 08:50:24 AM	
266	900	2	10	12/17/23 08:50:35 AM	
267	900	1	10	12/17/23 08:50:45 AM	
268	900	2	10	12/17/23 08:50:55 AM	
269	900	1	10	12/17/23 08:51:05 AM	
270	900	1	10	12/17/23 08:51:16 AM	
271	900	1	10	12/17/23 08:51:26 AM	
272	900	3	10	12/17/23 08:51:36 AM	
273	900	3	10	12/17/23 08:51:46 AM	
274	900	0	10	12/17/23 08:51:56 AM	
275	900	4	10	12/17/23 08:52:07 AM	
276	900	5	10	12/17/23 08:52:17 AM	
277	900	3	10	12/17/23 08:52:27 AM	
278	900	4	10	12/17/23 08:52:37 AM	
279	900	1	10	12/17/23 08:52:48 AM	
280	900	3	10	12/17/23 08:52:58 AM	
281	900	6	10	12/17/23 08:53:08 AM	
282	900	5	10	12/17/23 08:53:18 AM	
283	900	4	10	12/17/23 08:53:28 AM	
284	900	2	10	12/17/23 08:53:39 AM	
285	900	4	10	12/17/23 08:53:49 AM	
286	900	1	10	12/17/23 08:53:59 AM	
287	900	1	10	12/17/23 08:54:09 AM	
288	900	5	10	12/17/23 08:54:20 AM	
289	900	4	10	12/17/23 08:54:30 AM	
290	900	2	10	12/17/23 08:54:40 AM	
291	900	2	10	12/17/23 08:54:50 AM	
292	900	1	10	12/17/23 08:55:00 AM	
293	900	4	10	12/17/23 08:55:11 AM	
294	900	1	10	12/17/23 08:55:21 AM	
295	900	1	10	12/17/23 08:55:31 AM	
296	900	1	10	12/17/23 08:55:42 AM	
297	900	4	10	12/17/23 08:55:52 AM	
298	900	2	10	12/17/23 08:56:02 AM	
299	900	2	10	12/17/23 08:56:12 AM	
300	900	0	10	12/17/23 08:56:22 AM	
301	900	2	10	12/17/23 08:56:33 AM	
302	900	4	10	12/17/23 08:56:43 AM	
303	900	3	10	12/17/23 08:56:53 AM	
304	900	1	10	12/17/23 08:57:03 AM	
305	900	5	10	12/17/23 08:57:14 AM	
306	900	9	10	12/17/23 08:57:24 AM	
307	900	2	10	12/17/23 08:57:34 AM	
308	900	2	10	12/17/23 08:57:44 AM	
309	900	1	10	12/17/23 08:57:54 AM	
310	900	1	10	12/17/23 08:58:05 AM	
311	900	2	10	12/17/23 08:58:15 AM	
312	900	3	10	12/17/23 08:58:25 AM	
313	900	4	10	12/17/23 08:58:35 AM	
314	900	4	10	12/17/23 08:58:46 AM	
315	900	1	10	12/17/23 08:58:56 AM	
316	900	2	10	12/17/23 08:59:06 AM	
317	900	2	10	12/17/23 08:59:16 AM	
318	900	2	10	12/17/23 08:59:26 AM	
319	900	3	10	12/17/23 08:59:37 AM	
320	900	4	10	12/17/23 08:59:47 AM	
321	900	2	10	12/17/23 08:59:57 AM	
322	900	2	10	12/17/23 09:00:07 AM	
323	900	0	10	12/17/23 09:00:18 AM	
324	900	2	10	12/17/23 09:00:28 AM	
325	900	7	10	12/17/23 09:00:38 AM	
326	900	5	10	12/17/23 09:00:48 AM	
327	900	2	10	12/17/23 09:00:59 AM	
328	900	3	10	12/17/23 09:01:09 AM	
329	900	6	10	12/17/23 09:01:19 AM	
330	900	1	10	12/17/23 09:01:29 AM	
331	900	0	10	12/17/23 09:01:39 AM	
332	900	4	10	12/17/23 09:01:50 AM	
333	900	2	10	12/17/23 09:02:00 AM	
334	900	5	10	12/17/23 09:02:10 AM	
335	900	3	10	12/17/23 09:02:20 AM	
336	900	7	10	12/17/23 09:02:31 AM	
337	900	3	10	12/17/23 09:02:41 AM	
338	900	0	10	12/17/23 09:02:51 AM	
339	900	4	10	12/17/23 09:03:01 AM	
340	900	4	10	12/17/23 09:03:12 AM	
341	900	2	10	12/17/23 09:03:22 AM	
342	900	1	10	12/17/23 09:03:32 AM	
343	900	1	10	12/17/23 09:03:42 AM	
344	900	1	10	12/17/23 09:03:53 AM	
345	900	2	10	12/17/23 09:04:03 AM	
346	900	6	10	12/17/23 09:04:13 AM	
347	900	2	10	12/17/23 09:04:23 AM	
348	900	2	10	12/17/23 09:04:34 AM	
349	900	3	10	12/17/23 09:04:44 AM	
350	900	0	10	12/17/23 09:04:54 AM	
351	900	2	10	12/17/23 09:05:04 AM	
352	900	3	10	12/17/23 09:05:14 AM	
353	900	1	10	12/17/23 09:05:25 AM	
354	900	3	10	12/17/23 09:05:35 AM	
355	900	1	10	12/17/23 09:05:45 AM	
356	900	1	10	12/17/23 09:05:55 AM	
357	900	4	10	12/17/23 09:06:06 AM	
358	900	1	10	12/17/23 09:06:16 AM	
359	900	4	10	12/17/23 09:06:26 AM	
360	900	3	10	12/17/23 09:06:36 AM	
361	900	4	10	12/17/23 09:06:46 AM	
362	900	5	10	12/17/23 09:06:57 AM	
363	900	3	10	12/17/23 09:07:07 AM	
364	900	2	10	12/17/23 09:07:17 AM	
365	900	1	10	12/17/23 09:07:27 AM	
366	900	3	10	12/17/23 09:07:37 AM	
367	900	3	10	12/17/23 09:07:48 AM	
368	900	0	10	12/17/23 09:07:58 AM	
369	900	2	10	12/17/23 09:08:08 AM	
370	900	4	10	12/17/23 09:08:18 AM	
371	900	4	10	12/17/23 09:08:29 AM	
372	900	1	10	12/17/23 09:08:39 AM	
373	900	2	10	12/17/23 09:08:49 AM	
374	900	6	10	12/17/23 09:08:59 AM	
375	900	4	10	12/17/23 09:09:09 AM	
376	900	4	10	12/17/23 09:09:20 AM	
377	900	5	10	12/17/23 09:09:30 AM	
378	900	1	10	12/17/23 09:09:40 AM	
379	900	3	10	12/17/23 09:09:50 AM	
380	900	1	10	12/17/23 09:10:00 AM	
381	900	3	10	12/17/23 09:10:11 AM	
382	900	2	10	12/17/23 09:10:21 AM	
383	900	2	10	12/17/23 09:10:31 AM	
384	900	0	10	12/17/23 09:10:41 AM	
385	900	1	10	12/17/23 09:10:52 AM	
386	900	1	10	12/17/23 09:11:02 AM	
387	900	3	10	12/17/23 09:11:12 AM	
388	900	2	10	12/17/23 09:11:22 AM	
389	900	7	10	12/17/23 09:11:32 AM	
390	900	3	10	12/17/23 09:11:43 AM	
391	900	1	10	12/17/23 09:11:53 AM	
392	900	1	10	12/17/23 09:12:03 AM	
393	900	2	10	12/17/23 09:12:13 AM	
394	900	6	10	12/17/23 09:12:24 AM	
395	900	2	10	12/17/23 09:12:34 AM	
396	900	2	10	12/17/23 09:12:44 AM	
397	900	0	10	12/17/23 09:12:54 AM	
398	900	1	10	12/17/23 09:13:04 AM	
399	900	4	10	12/17/23 09:13:15 AM	
400	900	3	10	12/17/23 09:13:25 AM	
401	900	2	10	12/17/23 09:13:35 AM	
402	900	0	10	12/17/23 09:13:45 AM	
403	900	2	10	12/17/23 09:13:56 AM	
404	900	3	10	12/17/23 09:14:06 AM	
405	900	2	10	12/17/23 09:14:16 AM	
406	900	2	10	12/17/23 09:14:26 AM	
407	900	5	10	12/17/23 09:14:36 AM	
408	900	2	10	12/17/23 09:14:47 AM	
409	900	1	10	12/17/23 09:14:57 AM	
410	900	1	10	12/17/23 09:15:07 AM	
411	900	2	10	12/17/23 09:15:17 AM	
412	900	1	10	12/17/23 09:15:27 AM	
413	900	5	10	12/17/23 09:15:38 AM	
414	900	1	10	12/17/23 09:15:48 AM	
415	900	3	10	12/17/23 09:15:58 AM	
416	900	2	10	12/17/23 09:16:08 AM	
417	900	0	10	12/17/23 09:16:19 AM	
418	900	1	10	12/17/23 09:16:29 AM	
419	900	6	10	12/17/23 09:16:39 AM	
420	900	2	10	12/17/23 09:16:49 AM	
421	900	2	10	12/17/23 09:16:59 AM	
422	900	2	10	12/17/23 09:17:10 AM	
423	900	1	10	12/17/23 09:17:20 AM	
424	900	3	10	12/17/23 09:17:30 AM	
425	900	4	10	12/17/23 09:17:40 AM	
426	900	5	10	12/17/23 09:17:51 AM	
427	900	4	10	12/17/23 09:18:01 AM	
428	900	4	10	12/17/23 09:18:11 AM	
429	900	6	10	12/17/23 09:18:21 AM	
430	900	4	10	12/17/23 09:18:32 AM	
431	900	7	10	12/17/23 09:18:42 AM	
432	900	4	10	12/17/23 09:18:52 AM	
433	900	5	10	12/17/23 09:19:02 AM	
434	900	5	10	12/17/23 09:19:12 AM	
435	900	3	10	12/17/23 09:19:23 AM	
436	900	2	10	12/17/23 09:19:33 AM	
437	900	6	10	12/17/23 09:19:43 AM	
438	900	3	10	12/17/23 09:19:53 AM	
439	900	4	10	12/17/23 09:20:04 AM	
440	900	3	10	12/17/23 09:20:14 AM	
441	900	4	10	12/17/23 09:20:24 AM	
442	900	2	10	12/17/23 09:20:34 AM	
443	900	3	10	12/17/23 09:20:45 AM	
444	900	3	10	12/17/23 09:20:55 AM	
445	900	3	10	12/17/23 09:21:05 AM	
446	900	3	10	12/17/23 09:21:15 AM	
447	900	4	10	12/17/23 09:21:25 AM	
448	900	2	10	12/17/23 09:21:36 AM	
449	900	4	10	12/17/23 09:21:46 AM	
450	900	4	10	12/17/23 09:21:56 AM	
451	900	3	10	12/17/23 09:22:06 AM	
452	900	3	10	12/17/23 09:22:17 AM	
453	900	3	10	12/17/23 09:22:27 AM	
454	900	3	10	12/17/23 09:22:37 AM	
455	900	4	10	12/17/23 09:22:47 AM	
456	900	0	10	12/17/23 09:22:58 AM	
457	900	3	10	12/17/23 09:23:08 AM	
458	900	1	10	12/17/23 09:23:18 AM	
459	900	1	10	12/17/23 09:23:28 AM	
460	900	2	10	12/17/23 09:23:39 AM	
461	900	6	10	12/17/23 09:23:49 AM	
462	900	3	10	12/17/23 09:23:59 AM	
463	900	3	10	12/17/23 09:24:09 AM	
464	900	2	10	12/17/23 09:24:20 AM	
465	900	2	10	12/17/23 09:24:30 AM	
466	900	2	10	12/17/23 09:24:40 AM	
467	900	3	10	12/17/23 09:24:50 AM	
468	900	2	10	12/17/23 09:25:00 AM	
469	900	0	10	12/17/23 09:25:11 AM	
470	900	2	10	12/17/23 09:25:21 AM	
471	900	1	10	12/17/23 09:25:31 AM	
472	900	3	10	12/17/23 09:25:41 AM	
473	900	3	10	12/17/23 09:25:52 AM	
474	900	4	10	12/17/23 09:26:02 AM	
475	900	2	10	12/17/23 09:26:12 AM	
476	900	4	10	12/17/23 09:26:22 AM	
477	900	3	10	12/17/23 09:26:33 AM	
478	900	2	10	12/17/23 09:26:43 AM	
479	900	2	10	12/17/23 09:26:53 AM	
480	900	1	10	12/17/23 09:27:03 AM	
481	900	5	10	12/17/23 09:27:13 AM	
482	900	2	10	12/17/23 09:27:24 AM	
483	900	1	10	12/17/23 09:27:34 AM	
484	900	2	10	12/17/23 09:27:44 AM	
485	900	2	10	12/17/23 09:27:54 AM	
486	900	4	10	12/17/23 09:28:05 AM	
487	900	4	10	12/17/23 09:28:15 AM	
488	900	1	10	12/17/23 09:28:25 AM	
489	900	2	10	12/17/23 09:28:35 AM	
490	900	4	10	12/17/23 09:28:46 AM	
491	900	2	10	12/17/23 09:28:56 AM	
492	900	2	10	12/17/23 09:29:06 AM	
493	900	2	10	12/17/23 09:29:16 AM	
494	900	1	10	12/17/23 09:29:27 AM	
495	900	4	10	12/17/23 09:29:37 AM	
496	900	4	10	12/17/23 09:29:47 AM	
497	900	2	10	12/17/23 09:29:57 AM	
498	900	3	10	12/17/23 09:30:08 AM	
499	900	3	10	12/17/23 09:30:18 AM	
500	900	3	10	12/17/23 09:30:28 AM	
501	900	2	10	12/17/23 09:30:38 AM	
502	900	4	10	12/17/23 09:30:48 AM	
503	900	6	10	12/17/23 09:30:59 AM	
504	900	2	10	12/17/23 09:31:09 AM	
505	900	3	10	12/17/23 09:31:19 AM	
506	900	2	10	12/17/23 09:31:29 AM	
507	900	2	10	12/17/23 09:31:40 AM	
508	900	3	10	12/17/23 09:31:50 AM	
509	900	3	10	12/17/23 09:32:00 AM	
510	900	6	10	12/17/23 09:32:10 AM	
511	900	2	10	12/17/23 09:32:20 AM	
512	900	0	10	12/17/23 09:32:31 AM	
513	900	3	10	12/17/23 09:32:41 AM	
514	900	2	10	12/17/23 09:32:51 AM	
515	900	2	10	12/17/23 09:33:01 AM	
516	900	4	10	12/17/23 09:33:12 AM	
517	900	4	10	12/17/23 09:33:22 AM	
518	900	7	10	12/17/23 09:33:32 AM	
519	900	3	10	12/17/23 09:33:42 AM	
520	900	1	10	12/17/23 09:33:52 AM	
521	900	2	10	12/17/23 09:34:03 AM	
522	900	4	10	12/17/23 09:34:13 AM	
523	900	5	10	12/17/23 09:34:23 AM	
524	900	3	10	12/17/23 09:34:33 AM	
525	900	1	10	12/17/23 09:34:44 AM	
526	900	5	10	12/17/23 09:34:54 AM	
527	900	2	10	12/17/23 09:35:04 AM	
528	900	7	10	12/17/23 09:35:14 AM	
529	900	3	10	12/17/23 09:35:25 AM	
530	900	3	10	12/17/23 09:35:35 AM	
531	900	2	10	12/17/23 09:35:45 AM	
532	900	3	10	12/17/23 09:35:55 AM	
533	900	4	10	12/17/23 09:36:05 AM	
534	900	3	10	12/17/23 09:36:16 AM	
535	900	3	10	12/17/23 09:36:26 AM	
536	900	4	10	12/17/23 09:36:36 AM	
537	900	2	10	12/17/23 09:36:46 AM	
538	900	3	10	12/17/23 09:36:57 AM	
539	900	5	10	12/17/23 09:37:07 AM	
540	900	5	10	12/17/23 09:37:17 AM	
541	900	3	10	12/17/23 09:37:27 AM	
542	900	5	10	12/17/23 09:37:37 AM	
543	900	0	10	12/17/23 09:37:48 AM	
544	900	3	10	12/17/23 09:37:58 AM	
545	900	2	10	12/17/23 09:38:08 AM	
546	900	1	10	12/17/23 09:38:18 AM	
547	900	2	10	12/17/23 09:38:29 AM	
548	900	2	10	12/17/23 09:38:39 AM	
549	900	4	10	12/17/23 09:38:49 AM	
550	900	1	10	12/17/23 09:38:59 AM	
551	900	3	10	12/17/23 09:39:10 AM	
552	900	2	10	12/17/23 09:39:20 AM	
553	900	3	10	12/17/23 09:39:30 AM	
554	900	3	10	12/17/23 09:39:40 AM	
555	900	2	10	12/17/23 09:39:51 AM	
556	900	3	10	12/17/23 09:40:01 AM	
557	900	1	10	12/17/23 09:40:11 AM	
558	900	2	10	12/17/23 09:40:21 AM	
559	900	1	10	12/17/23 09:40:32 AM	
560	900	1	10	12/17/23 09:40:42 AM	
561	900	2	10	12/17/23 09:40:52 AM	
562	900	4	10	12/17/23 09:41:02 AM	
563	900	5	10	12/17/23 09:41:13 AM	
564	900	4	10	12/17/23 09:41:23 AM	
565	900	2	10	12/17/23 09:41:33 AM	
566	900	5	10	12/17/23 09:41:43 AM	
567	900	1	10	12/17/23 09:41:54 AM	
568	900	4	10	12/17/23 09:42:04 AM	
569	900	1	10	12/17/23 09:42:14 AM	
570	900	5	10	12/17/23 09:42:24 AM	
571	900	3	10	12/17/23 09:42:35 AM	
572	900	5	10	12/17/23 09:42:45 AM	
573	900	1	10	12/17/23 09:42:55 AM	
574	900	2	10	12/17/23 09:43:05 AM	
575	900	5	10	12/17/23 09:43:16 AM	
