# beta range in Al
# Sr-90 (sample #6) setup#1
# width in mm, intensity in counts, acq time in sec
3.13	473	800
2.51	713	400
1.99	544	100
1.59	694	60
1.26	1196	60
0.99	1775	60
0.81	2143	60
0.63	2735	60
0.49	3166	60
0.4	1611	30
0.32	1834	30
0.24	1908	30
0.16	1978	30
0.08	2189	30
0.04	2328	30
0	2522	30
3.94	360	1000
5.12	361	1000
5.64	353	1000
3.58	381	1000
