0.000	1047	10
0.040	969 	10
0.080	942	10
0.120	887	10
0.160	817	10
0.200	1584	20
0.240	1524	20
0.280	1465	20
0.320 	1365	20
0.360 	1374	20
0.400	1379	20
0.440	1342	20
0.480	1223	20
0.560	1164	20
0.640	1060	20
0.720	993	20
0.800	955	20
0.880	886	20
0.960	1209	30
1.000	1125	30
1.400 	685	30  
1.800 	547	40  
2.000 	343	40  
2.600 	537	200 
3.300 	154	200 
3.600 	288	400 
5.300 	217	400 
