Address:,USB0::0x0957::0x179B::MY58106374::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY58106374,,-0.3578125,-6.18095546087716E-05,0.0138190953293815,
Firmware Version:,02.65.2021030741,,-0.35677083334,-1.50805135490373E-06,0.0138190953293815,
Start Time:,2023-02-26 12:59:34.060,,-0.35572916668,-1.50805135490373E-06,0.0138190953293815,
,,,-0.35468750002,5.87934518989641E-05,0.0138190953293815,
,,,-0.35364583336,-1.50805135490373E-06,0.0138190953293815,
,,,-0.3526041667,5.87934518989641E-05,0.0138190953293815,
,,,-0.35156250004,-1.50805135490373E-06,0.0138190953293815,
,,,-0.35052083338,5.87934518989641E-05,0.0138190953293815,
,,,-0.34947916672,-1.50805135490373E-06,0.0138190953293815,
,,,-0.34843750006,5.87934518989641E-05,0.0125628139358014,
,,,-0.3473958334,5.87934518989641E-05,0.0125628139358014,
,,,-0.34635416674,0.000119094955152832,0.0138190953293815,
,,,-0.34531250008,5.87934518989641E-05,0.0138190953293815,
,,,-0.34427083342,5.87934518989641E-05,0.0150753767229617,
,,,-0.34322916676,5.87934518989641E-05,0.0125628139358014,
,,,-0.3421875001,0.000119094955152832,0.0125628139358014,
,,,-0.34114583344,0.000119094955152832,0.0125628139358014,
,,,-0.34010416678,0.0001793964584067,0.0150753767229617,
,,,-0.33906250012,0.000119094955152832,0.0138190953293815,
,,,-0.33802083346,5.87934518989641E-05,0.0150753767229617,
,,,-0.3369791668,0.000119094955152832,0.0150753767229617,
,,,-0.33593750014,0.000119094955152832,0.0125628139358014,
,,,-0.33489583348,0.000119094955152832,0.0138190953293815,
,,,-0.33385416682,0.000119094955152832,0.0138190953293815,
,,,-0.33281250016,0.000119094955152832,0.0150753767229617,
,,,-0.3317708335,0.000119094955152832,0.0150753767229617,
,,,-0.33072916684,0.000119094955152832,0.0138190953293815,
,,,-0.32968750018,0.0001793964584067,0.0138190953293815,
,,,-0.32864583352,0.000119094955152832,0.0150753767229617,
,,,-0.32760416686,0.0001793964584067,0.0150753767229617,
,,,-0.3265625002,0.0001793964584067,0.0150753767229617,
,,,-0.32552083354,0.0001793964584067,0.0150753767229617,
,,,-0.32447916688,0.0001793964584067,0.0150753767229617,
,,,-0.32343750022,0.0001793964584067,0.0150753767229617,
,,,-0.32239583356,0.0001793964584067,0.0150753767229617,
,,,-0.3213541669,0.000239697961660568,0.0150753767229617,
,,,-0.32031250024,0.000239697961660568,0.0163316581165418,
,,,-0.31927083358,0.000239697961660568,0.0150753767229617,
,,,-0.31822916692,0.000239697961660568,0.0163316581165418,
,,,-0.31718750026,0.000239697961660568,0.0150753767229617,
,,,-0.3161458336,0.000239697961660568,0.0150753767229617,
,,,-0.31510416694,0.000299999464914436,0.0150753767229617,
,,,-0.31406250028,0.000239697961660568,0.0150753767229617,
,,,-0.31302083362,0.000299999464914436,0.0150753767229617,
,,,-0.31197916696,0.000299999464914436,0.0150753767229617,
,,,-0.3109375003,0.000299999464914436,0.0138190953293815,
,,,-0.30989583364,0.000239697961660568,0.0138190953293815,
,,,-0.30885416698,0.000299999464914436,0.0138190953293815,
,,,-0.30781250032,0.000299999464914436,0.0138190953293815,
,,,-0.30677083366,0.000299999464914436,0.0138190953293815,
,,,-0.305729167,0.000299999464914436,0.0150753767229617,
,,,-0.30468750034,0.000299999464914436,0.0138190953293815,
,,,-0.30364583368,0.000299999464914436,0.0150753767229617,
,,,-0.30260416702,0.000299999464914436,0.0138190953293815,
,,,-0.30156250036,0.000360300968168303,0.0138190953293815,
,,,-0.3005208337,0.000360300968168303,0.0138190953293815,
,,,-0.29947916704,0.000360300968168303,0.0150753767229617,
,,,-0.29843750038,0.000360300968168303,0.0138190953293815,
,,,-0.29739583372,0.000360300968168303,0.0138190953293815,
,,,-0.29635416706,0.000360300968168303,0.0125628139358014,
,,,-0.2953125004,0.000360300968168303,0.0138190953293815,
,,,-0.29427083374,0.000360300968168303,0.0138190953293815,
,,,-0.29322916708,0.000360300968168303,0.0150753767229617,
,,,-0.29218750042,0.000420602471422171,0.0138190953293815,
