Address:,USB0::0x0957::0x179B::MY58106374::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY58106374,,-0.17478125,-0.00867587423999794,0.0118844226235524,
Firmware Version:,02.65.2021030741,,-0.174291666667,-0.00872612548846519,0.0118844226235524,
Start Time:,2023-02-26 13:46:15.829,,-0.173802083334,-0.00877637673693243,0.0118844226235524,
,,,-0.173312500001,-0.00882662798539968,0.0118844226235524,
,,,-0.172822916668,-0.00887687923386693,0.0118844226235524,
,,,-0.172333333335,-0.00892713048233418,0.0118844226235524,
,,,-0.171843750002,-0.00897738173080143,0.0118844226235524,
,,,-0.171354166669,-0.00907788422773592,0.0108040205668658,
,,,-0.170864583336,-0.00912813547620317,0.0108040205668658,
,,,-0.170375000003,-0.00917838672467042,0.0108040205668658,
,,,-0.16988541667,-0.00927888922160491,0.0118844226235524,
,,,-0.169395833337,-0.00932914047007216,0.00972361851017922,
,,,-0.168906250004,-0.00932914047007216,0.00972361851017922,
,,,-0.168416666671,-0.00942964296700666,0.0118844226235524,
,,,-0.167927083338,-0.00947989421547391,0.00972361851017922,
,,,-0.167437500005,-0.0095803967124084,0.0108040205668658,
,,,-0.166947916672,-0.0096808992093429,0.0118844226235524,
,,,-0.166458333339,-0.00973115045781014,0.0108040205668658,
,,,-0.165968750006,-0.00978140170627739,0.00972361851017922,
,,,-0.165479166673,-0.00983165295474464,0.0108040205668658,
,,,-0.16498958334,-0.00993215545167914,0.0108040205668658,
,,,-0.164500000007,-0.00998240670014638,0.00972361851017922,
,,,-0.164010416674,-0.0100326579486136,0.0108040205668658,
,,,-0.163520833341,-0.0101331604455481,0.0108040205668658,
,,,-0.163031250008,-0.0101834116940154,0.0108040205668658,
,,,-0.162541666675,-0.0102839141909499,0.0108040205668658,
,,,-0.162052083342,-0.0103341654394171,0.00972361851017922,
,,,-0.161562500009,-0.0103844166878844,0.00972361851017922,
,,,-0.161072916676,-0.0104849191848189,0.00972361851017922,
,,,-0.160583333343,-0.0105854216817534,0.00972361851017922,
,,,-0.16009375001,-0.0106356729302206,0.00972361851017922,
,,,-0.159604166677,-0.0107361754271551,0.00972361851017922,
,,,-0.159114583344,-0.0107864266756224,0.00972361851017922,
,,,-0.158625000011,-0.0108366779240896,0.0108040205668658,
,,,-0.158135416678,-0.0109371804210241,0.0108040205668658,
,,,-0.157645833345,-0.0110376829179586,0.0108040205668658,
,,,-0.157156250012,-0.0111381854148931,0.0108040205668658,
,,,-0.156666666679,-0.0111884366633603,0.0108040205668658,
,,,-0.156177083346,-0.0112386879118276,0.0108040205668658,
,,,-0.155687500013,-0.0113391904087621,0.0108040205668658,
,,,-0.15519791668,-0.0114396929056966,0.0108040205668658,
,,,-0.154708333347,-0.0114899441541638,0.0118844226235524,
,,,-0.154218750014,-0.0115904466510983,0.0108040205668658,
,,,-0.153729166681,-0.0116406978995656,0.0118844226235524,
,,,-0.153239583348,-0.0117412003965001,0.00972361851017922,
,,,-0.152750000015,-0.0118417028934346,0.0118844226235524,
,,,-0.152260416682,-0.0118919541419018,0.0118844226235524,
,,,-0.151770833349,-0.0119924566388363,0.0108040205668658,
,,,-0.151281250016,-0.0120929591357708,0.0108040205668658,
,,,-0.150791666683,-0.0121934616327053,0.0108040205668658,
,,,-0.15030208335,-0.0122939641296398,0.0108040205668658,
,,,-0.149812500017,-0.0123944666265743,0.0118844226235524,
,,,-0.149322916684,-0.0124949691235088,0.0108040205668658,
,,,-0.148833333351,-0.012545220371976,0.0108040205668658,
,,,-0.148343750018,-0.0126457228689105,0.0108040205668658,
,,,-0.147854166685,-0.0127964766143123,0.0108040205668658,
,,,-0.147364583352,-0.0128467278627795,0.00972361851017922,
,,,-0.146875000019,-0.0129974816081813,0.0108040205668658,
,,,-0.146385416686,-0.0130477328566485,0.0108040205668658,
,,,-0.145895833353,-0.013148235353583,0.0108040205668658,
,,,-0.14540625002,-0.0132487378505175,0.0108040205668658,
,,,-0.144916666687,-0.013349240347452,0.0118844226235524,
,,,-0.144427083354,-0.0134999940928537,0.0108040205668658,
,,,-0.143937500021,-0.0136004965897882,0.0108040205668658,
,,,-0.143447916688,-0.0137009990867227,0.0108040205668658,
,,,-0.142958333355,-0.0138015015836572,0.0118844226235524,
