Address:,USB0::0x0957::0x179B::MY59127610::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,0.00100760406,3.19843232631683,-0.0704522556770826,
,,,0.0010078123925,3.16828156728297,-0.0696482357016066,
,,,0.001008020725,3.13310568174347,-0.0688442157261306,
,,,0.0010082290575,3.10295492270961,-0.0681406982475892,
,,,0.00100843739,3.07029160042293,-0.0674371807690477,
,,,0.0010086457225,3.03762827813625,-0.066683412042039,
,,,0.001008854055,3.00747751910239,-0.066080397060432,
,,,0.0010090623875,2.97481419681571,-0.065276377084956,
,,,0.00100927072,2.94466343778186,-0.0646231108548818,
,,,0.0010094790525,2.914512678748,-0.0638190908794058,
,,,0.001009687385,2.88687448296696,-0.0630653221523971,
,,,0.0010098957175,2.8567237239331,-0.0626130609161919,
,,,0.00101010405,2.82657296489924,-0.0619095434376504,
,,,0.0010103123825,2.79642220586538,-0.0613567797045107,
,,,0.001010520715,2.76878401008435,-0.0606532622259692,
,,,0.0010107290475,2.74114581430331,-0.0599497447474278,
,,,0.00101093738,2.71099505526945,-0.0594974835112225,
,,,0.0010111457125,2.68586942274123,-0.0589447197780828,
,,,0.001011354045,2.6582312269602,-0.0581909510510741,
,,,0.0010115623775,2.63059303117916,-0.0574874335725326,
,,,0.00101177071,2.60295483539812,-0.0567839160939911,
,,,0.0010119790425,2.57782920286991,-0.0562311523608514,
,,,0.001012187375,2.55019100708887,-0.0556783886277117,
,,,0.0010123957075,2.52506537456065,-0.0551758761430392,
,,,0.00101260404,2.49742717877962,-0.0546733636583667,
,,,0.0010128123725,2.46978898299858,-0.0541708511736942,
,,,0.001013020705,2.44466335047036,-0.05351758494362,
,,,0.0010132290375,2.41953771794215,-0.0529648212104803,
,,,0.00101343737,2.39692464866675,-0.0523618062288733,
,,,0.0010136457025,2.37431157939136,-0.0517085399987991,
,,,0.001013854035,2.34667338361032,-0.0512562787625939,
,,,0.0010140623675,2.32406031433493,-0.0508542687748559,
,,,0.0010142707,2.30144724505953,-0.0502512537932489,
,,,0.0010144790325,2.27883417578414,-0.0498492438055109,
,,,0.001014687365,2.25370854325593,-0.0492964800723712,
,,,0.0010148956975,2.23109547398053,-0.0487437163392315,
,,,0.00101510403,2.20596984145232,-0.048241203854559,
,,,0.0010153123625,2.1808442089241,-0.0477889426183538,
,,,0.001015520695,2.16074370290153,-0.0473366813821485,
,,,0.0010157290275,2.14064319687895,-0.046834168897476,
,,,0.00101593736,2.11803012760356,-0.0463316564128036,
,,,0.0010161456925,2.09792962158099,-0.0459296464250656,
,,,0.001016354025,2.07531655230559,-0.0455778876857948,
,,,0.0010165623575,2.05521604628302,-0.0450251239526551,
,,,0.00101677069,2.03511554026045,-0.0445728627164499,
,,,0.0010169790225,2.01501503423788,-0.0440703502317774,
,,,0.001017187355,1.9949145282153,-0.0436180889955722,
,,,0.0010173956875,1.97481402219273,-0.0432160790078342,
,,,0.00101760402,1.95471351617016,-0.0428140690200962,
,,,0.0010178123525,1.93461301014759,-0.0424623102808255,
,,,0.001018020685,1.91451250412501,-0.0419095465476858,
,,,0.0010182290175,1.89692456135526,-0.041356782814546,
,,,0.00101843735,1.87682405533269,-0.0409045215783408,
,,,0.0010186456825,1.85672354931012,-0.0405527628390701,
,,,0.001018854015,1.83662304328755,-0.0403517578452011,
,,,0.0010190623475,1.81652253726497,-0.0401507528513321,
,,,0.00101927068,1.79893459449522,-0.0395979891181923,
,,,0.0010194790125,1.78134665172547,-0.0389447228881181,
,,,0.001019687345,1.76375870895572,-0.0384422104034456,
