Wave   	Sample   	Dark     	Reference	Scope Corrected for Dark
[nm]   	[counts] 	[counts] 	[counts] 	[counts] 
				
275.22	-51.091	-62	0	10.90892
275.82	-5.043	-49	0	43.9567
276.42	-48.877	-64	0	15.12256
277.02	-108.014	-101	0	-7.01369
277.63	-54.513	52	0	-106.51256
278.23	-36.468	-42	0	5.53166
278.83	-57.253	8	0	-65.25338
279.43	109.99	63	0	46.98987
280.03	-13.156	-18	0	4.84389
280.63	-51.993	-65	0	13.00711
281.23	56.228	52	0	4.22825
281.83	-9.061	-33	0	23.93946
282.43	2257.963	2084	0	173.96289
283.03	56.836	68	0	-11.16361
283.63	-58.424	-34	0	-24.42411
284.23	-2.342	-37	0	34.65816
284.83	-4.475	-4	0	-0.47452
285.43	62.77	1	0	61.77005
286.03	-1.096	-55	0	53.90404
286.63	-22.457	-42	0	19.54272
287.23	10.682	-76	0	86.68159
287.84	-87.356	-33	0	-54.35645
288.44	2.179	-43	0	45.17916
289.04	-62.616	-58	0	-4.61563
289.64	-19.766	-20	0	0.23444
290.24	-26.825	-7	0	-19.82479
290.84	-31.382	-64	0	32.61788
291.44	19.606	26	0	-6.39449
292.04	-44.234	0	0	-44.23351
292.64	81.588	-17	0	98.58826
293.24	39.738	17	0	22.73819
293.84	-7.701	-109	0	101.29947
294.44	54.598	-20	0	74.59801
295.04	-57.445	-59	0	1.55509
295.64	-32.621	-60	0	27.37949
296.24	-23.731	-40	0	16.26893
296.84	-30.616	-14	0	-16.61563
297.44	-31.462	-85	0	53.53785
298.04	-28.327	-43	0	14.67316
298.64	-43.919	-65	0	21.08096
299.24	-45.181	-15	0	-30.18085
299.84	-0.941	10	0	-10.94116
300.44	-24.655	-38	0	13.34501
301.04	-81.813	-16	0	-65.81335
301.64	-31.557	-26	0	-5.55679
302.24	-19.573	-62	0	42.42728
302.83	-7.526	-40	0	32.47414
303.43	-24.225	-30	0	5.77492
304.03	-38.773	-97	0	58.22694
304.63	-17.025	-10	0	-7.02474
305.23	-54.622	-22	0	-32.62182
305.83	-62.13	-109	0	46.86956
306.43	-63.23	-82	0	18.77005
307.03	-28.347	7	0	-35.34671
307.63	-22.075	12	0	-34.07516
308.23	10.93	62	0	-51.07028
308.83	-47.59	-12	0	-35.58996
309.43	-65.271	-8	0	-57.27062
310.03	-12.647	-64	0	51.35344
310.63	3.647	-45	0	48.64711
311.23	-100.846	8	0	-108.84559
311.83	-6.318	-15	0	8.68159
312.43	-44.649	13	0	-57.6488
313.02	3.123	5	0	-1.87744
313.62	-19.732	-58	0	38.26761
314.22	-25.584	-13	0	-12.58378
314.82	109.946	61	0	48.94564
315.42	24.475	36	0	-11.52493
316.02	-33.264	-7	0	-26.26444
316.62	-13.73	-24	0	10.26985
317.22	30.199	-92	0	122.19864
317.82	10.039	-50	0	60.03897
318.42	263.223	249	0	14.22338
319.01	-33.193	-62	0	28.80678
319.61	-29.846	1	0	-30.84559
320.21	-45.049	-35	0	-10.04948
320.81	30.656	-28	0	58.65553
321.41	54.87	44	0	10.86956
322.01	-62.154	-88	0	25.84613
322.61	14.706	-28	0	42.70595
323.21	42.42	-89	0	131.41978
323.8	-35.215	-97	0	61.78466
324.4	4.45	-59	0	63.45032
325	-38.67	-107	0	68.33001
325.6	-20.438	-35	0	14.56221
326.2	-8.443	-35	0	26.55734
326.8	-54.836	-100	0	45.16416
327.4	40.897	-32	0	72.89747
327.99	82.89	-29	0	111.88997
328.59	-7.818	-38	0	30.18233
329.19	411.435	305	0	106.43532
329.79	-46.244	19	0	-65.24402
330.39	116.695	73	0	43.69451
330.99	-95.299	5	0	-100.29931
331.58	-40.953	-52	0	11.04701
332.18	-14.408	-58	0	43.59237
332.78	52.907	34	0	18.90683
333.38	69.154	66	0	3.15364
333.98	-62.166	-73	0	10.8343
334.57	23.574	-5	0	28.57381
335.17	7.055	-62	0	69.05544
335.77	20.261	28	0	-7.73934
336.37	116.74	122	0	-5.26034
336.97	-24.65	-45	0	20.35043
337.56	-24.899	-84	0	59.10099
338.16	72.14	-12	0	84.14034
338.76	55.552	17	0	38.55208
339.36	61.418	-66	0	127.41808
339.96	33.402	26	0	7.40215
340.55	12.656	11	0	1.65646
341.15	49.336	-31	0	80.33581
341.75	68.693	58	0	10.69319
342.35	-81.462	-92	0	10.53839
342.94	67.143	74	0	-6.85741
343.54	8.156	6	0	2.15627
344.14	-29.264	-74	0	44.7361
