Channel number	Impulses
Channel/#	Impulses/#

0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	1
72	0
73	1
74	1
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	2
83	0
84	1
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	1
93	2
94	1
95	4
96	1
97	0
98	5
99	1
100	3
101	2
102	1
103	0
104	1
105	1
106	1
107	2
108	1
109	2
110	1
111	1
112	1
113	3
114	2
115	3
116	2
117	0
118	2
119	1
120	2
121	0
122	0
123	1
124	5
125	5
126	3
127	0
128	0
129	0
130	3
131	2
132	1
133	2
134	0
135	0
136	0
137	2
138	4
139	2
140	1
141	1
142	0
143	2
144	0
145	0
146	3
147	0
148	2
149	2
150	3
151	2
152	2
153	3
154	1
155	2
156	2
157	2
158	0
159	2
160	0
161	2
162	1
163	1
164	1
165	0
166	4
167	4
168	3
169	4
170	1
171	2
172	2
173	2
174	2
175	2
176	1
177	1
178	1
179	1
180	4
181	0
182	1
183	0
184	0
185	1
186	1
187	2
188	3
189	1
190	1
191	0
192	0
193	3
194	2
195	2
196	1
197	1
198	5
199	2
200	3
201	2
202	1
203	4
204	3
205	0
206	1
207	1
208	0
209	0
210	2
211	4
212	0
213	3
214	1
215	2
216	0
217	0
218	0
219	1
220	0
221	1
222	0
223	4
224	1
225	2
226	2
227	0
228	2
229	4
230	0
231	0
232	1
233	1
234	2
235	1
236	2
237	0
238	0
239	1
240	0
241	1
242	2
243	2
244	2
245	2
246	0
247	0
248	1
249	5
250	2
251	2
252	1
253	1
254	1
255	2
256	0
257	3
258	4
259	4
260	2
261	1
262	4
263	0
264	2
265	5
266	0
267	4
268	0
269	3
270	2
271	0
272	2
273	1
274	1
275	2
276	2
277	2
278	0
279	2
280	1
281	1
282	2
283	2
284	1
285	0
286	2
287	1
288	3
289	4
290	2
291	3
292	3
293	5
294	4
295	1
296	0
297	1
298	2
299	2
300	1
301	0
302	2
303	1
304	3
305	4
306	1
307	1
308	2
309	2
310	1
311	1
312	0
313	1
314	0
315	2
316	3
317	0
318	0
319	2
320	1
321	1
322	2
323	3
324	2
325	1
326	1
327	2
328	1
329	2
330	4
331	3
332	4
333	3
334	2
335	1
336	1
337	2
338	3
339	2
340	2
341	3
342	0
343	3
344	1
345	4
346	0
347	3
348	0
349	4
350	1
351	1
352	1
353	0
354	1
355	0
356	2
357	0
358	1
359	3
360	0
361	1
362	2
363	0
364	1
365	2
366	2
367	4
368	0
369	2
370	2
371	3
372	0
373	4
374	2
375	1
376	1
377	2
378	1
379	1
380	2
381	1
382	4
383	5
384	4
385	5
386	1
387	2
388	3
389	0
390	0
391	3
392	2
393	4
394	2
395	3
396	2
397	3
398	3
399	2
400	1
401	3
402	2
403	4
404	3
405	3
406	3
407	2
408	1
409	1
410	1
411	2
412	2
413	2
414	1
415	1
416	1
417	1
418	4
419	0
420	4
421	1
422	4
423	1
424	1
425	5
426	4
427	1
428	3
429	1
430	1
431	4
432	6
433	2
434	5
435	4
436	3
437	1
438	6
439	3
440	5
441	4
442	3
443	4
444	3
445	5
446	4
447	7
448	2
449	4
450	5
451	3
452	6
453	4
454	1
455	7
456	6
457	0
458	8
459	5
460	10
461	6
462	6
463	4
464	6
465	4
466	5
467	5
468	8
469	4
470	9
471	3
472	3
473	7
474	8
475	4
476	5
477	5
478	6
479	3
480	5
481	4
482	6
483	6
484	11
485	4
486	7
487	4
488	5
489	8
490	9
491	7
492	5
493	9
494	3
495	8
496	4
497	6
498	10
499	3
500	6
501	12
502	12
503	11
504	12
505	10
506	8
507	4
508	7
509	8
510	12
511	14
512	2
513	7
514	7
515	12
516	9
517	6
518	6
519	15
520	4
521	11
522	6
523	8
524	7
525	8
526	10
527	8
528	5
529	8
530	12
531	8
532	5
533	4
534	7
535	4
536	0
537	11
538	5
539	6
540	8
541	7
542	6
543	9
544	2
545	9
546	5
547	8
548	10
549	2
550	12
551	8
552	2
553	11
554	9
555	9
556	3
557	7
558	7
559	4
560	5
561	2
562	6
563	6
564	6
565	5
566	9
567	8
568	6
569	7
570	3
571	8
572	6
573	8
574	4
575	10
576	2
577	9
578	4
579	7
580	3
581	6
582	7
583	4
584	3
585	8
586	5
587	4
588	4
589	4
590	7
591	9
592	3
593	5
594	3
595	1
596	4
597	4
598	5
599	4
600	6
601	2
602	3
603	3
604	4
605	2
606	4
607	7
608	0
609	5
610	3
611	6
612	3
613	2
614	1
615	2
616	2
617	2
618	1
619	4
620	5
621	2
622	6
623	0
624	4
625	3
626	4
627	3
628	3
629	6
630	10
631	5
632	4
633	2
634	6
635	7
636	2
637	4
638	1
639	14
640	4
641	5
642	5
643	3
644	4
645	6
646	6
647	5
648	4
649	3
650	5
651	3
652	9
653	2
654	10
655	6
656	3
657	5
658	3
659	2
660	6
661	5
662	4
663	4
664	4
665	8
666	4
667	3
668	7
669	8
670	1
671	6
672	0
673	5
674	3
675	9
676	6
677	11
678	1
679	3
680	7
681	9
682	6
683	5
684	4
685	5
686	8
687	6
688	9
689	4
690	2
691	5
692	2
693	3
694	8
695	3
696	2
697	10
698	3
699	3
700	7
701	7
702	8
703	9
704	5
705	4
706	6
707	8
708	9
709	5
710	6
711	2
712	8
713	4
714	6
715	4
716	11
717	2
718	1
719	4
720	6
721	3
722	5
723	1
724	6
725	8
726	10
727	4
728	0
729	2
730	3
731	5
732	3
733	5
734	3
735	5
736	2
737	5
738	5
739	5
740	8
741	4
742	4
743	3
744	6
745	3
746	5
747	3
748	6
749	7
750	3
751	7
752	5
753	0
754	4
755	3
756	8
757	3
758	5
759	3
760	5
761	1
762	3
763	2
764	2
765	3
766	2
767	3
768	0
769	4
770	3
771	5
772	9
773	3
774	6
775	3
776	4
777	4
778	7
779	2
780	3
781	3
782	7
783	2
784	4
785	1
786	4
787	6
788	5
789	1
790	3
791	4
792	5
793	3
794	4
795	4
796	5
797	6
798	2
799	2
800	4
801	3
802	1
803	3
804	3
805	3
806	3
807	1
808	0
809	7
810	3
811	1
812	4
813	4
814	2
815	2
816	1
817	3
818	2
819	5
820	4
821	3
822	1
823	4
824	2
825	4
826	4
827	6
828	6
829	1
830	5
831	2
832	1
833	6
834	1
835	0
836	5
837	1
838	1
839	1
840	4
841	2
842	3
843	0
844	1
845	2
846	1
847	1
848	4
849	4
850	2
851	4
852	3
853	0
854	3
855	1
856	3
857	4
858	2
859	3
860	1
861	3
862	1
863	3
864	3
865	1
866	2
867	5
868	1
869	0
870	3
871	2
872	3
873	6
874	3
875	2
876	5
877	3
878	1
879	1
880	2
881	1
882	1
883	1
884	3
885	1
886	3
887	1
888	2
889	3
890	2
891	2
892	4
893	2
894	1
895	7
896	4
897	1
898	0
899	5
900	3
901	3
902	4
903	1
904	4
905	3
906	1
907	4
908	0
909	8
910	5
911	3
912	6
913	0
914	4
915	0
916	1
917	2
918	5
919	2
920	2
921	4
922	3
923	0
924	2
925	2
926	1
927	7
928	2
929	4
930	3
931	2
932	3
933	1
934	2
935	3
936	2
937	4
938	3
939	3
940	2
941	1
942	3
943	0
944	2
945	5
946	4
947	3
948	0
949	4
950	2
951	1
952	5
953	1
954	3
955	2
956	4
957	1
958	2
959	6
960	4
961	2
962	5
963	2
964	2
965	2
966	2
967	0
968	3
969	1
970	3
971	3
972	7
973	1
974	3
975	4
976	1
977	1
978	5
979	3
980	0
981	1
982	2
983	2
984	1
985	2
986	3
987	3
988	1
989	0
990	3
991	2
992	0
993	3
994	3
995	1
996	2
997	1
998	2
999	2
1000	0
1001	5
1002	2
1003	0
1004	4
1005	1
1006	4
1007	3
1008	1
1009	3
1010	4
1011	4
1012	3
1013	5
1014	4
1015	0
1016	4
1017	4
1018	0
1019	6
1020	1
1021	2
1022	2
1023	5
1024	1
1025	2
1026	1
1027	4
1028	5
1029	3
1030	4
1031	2
1032	1
1033	2
1034	3
1035	2
1036	2
1037	1
1038	3
1039	3
1040	4
1041	3
1042	2
1043	2
1044	2
1045	1
1046	2
1047	3
1048	4
1049	4
1050	3
1051	0
1052	4
1053	4
1054	1
1055	5
1056	2
1057	1
1058	1
1059	3
1060	4
1061	2
1062	6
1063	2
1064	2
1065	6
1066	5
1067	6
1068	6
1069	6
1070	2
1071	3
1072	2
1073	6
1074	1
1075	5
1076	5
1077	2
1078	2
1079	4
1080	2
1081	3
1082	5
1083	3
1084	0
1085	1
1086	1
1087	3
1088	3
1089	9
1090	2
1091	0
1092	2
1093	2
1094	7
1095	3
1096	3
1097	5
1098	0
1099	4
1100	2
1101	3
1102	6
1103	7
1104	2
1105	2
1106	3
1107	1
1108	2
1109	4
1110	1
1111	0
1112	3
1113	2
1114	2
1115	3
1116	3
1117	1
1118	2
1119	3
1120	1
1121	0
1122	5
1123	1
1124	3
1125	1
1126	5
1127	1
1128	2
1129	3
1130	0
1131	4
1132	4
1133	6
1134	6
1135	5
1136	1
1137	4
1138	6
1139	2
1140	1
1141	2
1142	4
1143	4
1144	1
1145	3
1146	3
1147	3
1148	2
1149	1
1150	4
1151	2
1152	1
1153	1
1154	2
1155	6
1156	1
1157	2
1158	3
1159	2
1160	4
1161	6
1162	1
1163	1
1164	3
1165	0
1166	3
1167	8
1168	4
1169	1
1170	2
1171	5
1172	3
1173	2
1174	3
1175	3
1176	4
1177	0
1178	3
1179	3
1180	0
1181	3
1182	6
1183	3
1184	0
1185	1
1186	0
1187	4
1188	1
1189	3
1190	3
1191	6
1192	3
1193	6
1194	4
1195	4
1196	2
1197	3
1198	1
1199	5
1200	2
1201	2
1202	4
1203	9
1204	4
1205	2
1206	2
1207	6
1208	1
1209	9
1210	3
1211	2
1212	0
1213	3
1214	4
1215	3
1216	2
1217	4
1218	4
1219	5
1220	3
1221	0
1222	2
1223	3
1224	3
1225	2
1226	1
1227	2
1228	6
1229	5
1230	1
1231	2
1232	1
1233	3
1234	4
1235	3
1236	3
1237	3
1238	7
1239	2
1240	5
1241	1
1242	4
1243	3
1244	0
1245	2
1246	2
1247	1
1248	4
1249	2
1250	3
1251	2
1252	3
1253	2
1254	2
1255	1
1256	1
1257	1
1258	1
1259	7
1260	2
1261	4
1262	4
1263	4
1264	2
1265	6
1266	1
1267	5
1268	3
1269	1
1270	1
1271	0
1272	3
1273	8
1274	0
1275	3
1276	3
1277	5
1278	3
1279	5
1280	1
1281	3
1282	5
1283	3
1284	1
1285	3
1286	3
1287	4
1288	2
1289	2
1290	3
1291	2
1292	3
1293	3
1294	2
1295	5
1296	3
1297	4
1298	0
1299	2
1300	2
1301	3
1302	3
1303	4
1304	2
1305	3
1306	2
1307	2
1308	2
1309	1
1310	3
1311	10
1312	1
1313	3
1314	2
1315	1
1316	3
1317	1
1318	4
1319	7
1320	1
1321	4
1322	4
1323	4
1324	5
1325	1
1326	2
1327	2
1328	0
1329	2
1330	3
1331	2
1332	2
1333	1
1334	5
1335	7
1336	3
1337	4
1338	2
1339	2
1340	2
1341	3
1342	3
1343	3
1344	2
1345	2
1346	4
1347	4
1348	2
1349	4
1350	2
1351	4
1352	2
1353	1
1354	1
1355	1
1356	3
1357	0
1358	7
1359	3
1360	2
1361	7
1362	3
1363	2
1364	1
1365	0
1366	6
1367	2
1368	2
1369	3
1370	3
1371	6
1372	3
1373	4
1374	3
1375	2
1376	1
1377	6
1378	3
1379	3
1380	4
1381	3
1382	4
1383	1
1384	1
1385	6
1386	3
1387	2
1388	2
1389	5
1390	5
1391	4
1392	4
1393	4
1394	1
1395	4
1396	4
1397	2
1398	5
1399	3
1400	1
1401	1
1402	4
1403	2
1404	3
1405	3
1406	4
1407	4
1408	2
1409	8
1410	2
1411	1
1412	5
1413	2
1414	2
1415	2
1416	3
1417	4
1418	3
1419	7
1420	4
1421	4
1422	4
1423	5
1424	4
1425	7
1426	3
1427	1
1428	2
1429	2
1430	4
1431	4
1432	7
1433	6
1434	4
1435	8
1436	8
1437	4
1438	5
1439	2
1440	2
1441	2
1442	6
1443	1
1444	5
1445	2
1446	0
1447	6
1448	1
1449	6
1450	6
1451	1
1452	6
1453	4
1454	7
1455	1
1456	5
1457	0
1458	0
1459	6
1460	7
1461	3
1462	6
1463	3
1464	5
1465	2
1466	2
1467	6
1468	3
1469	4
1470	5
1471	3
1472	3
1473	2
1474	4
1475	2
1476	3
1477	2
1478	7
1479	5
1480	6
1481	3
1482	3
1483	8
1484	5
1485	4
1486	3
1487	7
1488	7
1489	3
1490	5
1491	7
1492	4
1493	2
1494	6
1495	1
1496	5
1497	6
1498	4
1499	6
1500	3
1501	4
1502	3
1503	0
1504	2
1505	7
1506	3
1507	3
1508	8
1509	1
1510	1
1511	6
1512	8
1513	8
1514	4
1515	4
1516	7
1517	7
1518	4
1519	4
1520	2
1521	4
1522	4
1523	3
1524	2
1525	3
1526	5
1527	3
1528	6
1529	8
1530	4
1531	7
1532	3
1533	5
1534	2
1535	5
1536	0
1537	2
1538	6
1539	4
1540	1
1541	3
1542	5
1543	2
1544	4
1545	5
1546	0
1547	5
1548	3
1549	4
1550	6
1551	1
1552	2
1553	2
1554	2
1555	1
1556	3
1557	1
1558	2
1559	4
1560	5
1561	6
1562	1
1563	4
1564	6
1565	6
1566	6
1567	7
1568	6
1569	6
1570	3
1571	9
1572	3
1573	4
1574	8
1575	3
1576	6
1577	4
1578	2
1579	5
1580	9
1581	9
1582	2
1583	7
1584	2
1585	4
1586	3
1587	3
1588	3
1589	2
1590	7
1591	7
1592	3
1593	3
1594	2
1595	7
1596	4
1597	7
1598	3
1599	5
1600	5
1601	3
1602	6
1603	2
1604	4
1605	3
1606	5
1607	5
1608	4
1609	8
1610	4
1611	6
1612	4
1613	2
1614	2
1615	5
1616	2
1617	5
1618	6
1619	6
1620	4
1621	4
1622	5
1623	1
1624	4
1625	5
1626	5
1627	2
1628	6
1629	4
1630	4
1631	6
1632	4
1633	5
1634	4
1635	3
1636	5
1637	3
1638	7
1639	7
1640	5
1641	6
1642	7
1643	5
1644	5
1645	4
1646	6
1647	3
1648	2
1649	2
1650	3
1651	9
1652	3
1653	5
1654	6
1655	2
1656	1
1657	1
1658	10
1659	6
1660	3
1661	6
1662	5
1663	6
1664	1
1665	3
1666	9
1667	2
1668	4
1669	6
1670	8
1671	3
1672	1
1673	5
1674	3
1675	7
1676	13
1677	2
1678	7
1679	5
1680	6
1681	2
1682	4
1683	10
1684	10
1685	1
1686	9
1687	1
1688	5
1689	5
1690	0
1691	4
1692	8
1693	5
1694	4
1695	1
1696	3
1697	4
1698	6
1699	6
1700	8
1701	4
1702	1
1703	4
1704	2
1705	10
1706	2
1707	7
1708	5
1709	6
1710	6
1711	4
1712	2
1713	8
1714	4
1715	4
1716	5
1717	4
1718	4
1719	5
1720	4
1721	7
1722	4
1723	9
1724	4
1725	3
1726	4
1727	4
1728	5
1729	4
1730	8
1731	3
1732	4
1733	7
1734	5
1735	5
1736	2
1737	9
1738	6
1739	10
1740	7
1741	8
1742	1
1743	5
1744	8
1745	8
1746	11
1747	8
1748	10
1749	3
1750	4
1751	7
1752	4
1753	6
1754	5
1755	8
1756	7
1757	7
1758	4
1759	4
1760	5
1761	4
1762	5
1763	6
1764	4
1765	2
1766	5
1767	3
1768	3
1769	9
1770	2
1771	5
1772	10
1773	8
1774	6
1775	4
1776	5
1777	3
1778	8
1779	5
1780	5
1781	6
1782	10
1783	5
1784	5
1785	7
1786	3
1787	8
1788	2
1789	12
1790	8
1791	9
1792	3
1793	3
1794	6
1795	7
1796	7
1797	4
1798	8
1799	8
1800	6
1801	7
1802	7
1803	2
1804	9
1805	7
1806	5
1807	6
1808	7
1809	8
1810	7
1811	3
1812	6
1813	4
1814	9
1815	2
1816	7
1817	11
1818	8
1819	4
1820	6
1821	4
1822	8
1823	3
1824	9
1825	9
1826	3
1827	7
1828	7
1829	8
1830	7
1831	6
1832	6
1833	10
1834	3
1835	4
1836	6
1837	9
1838	5
1839	1
1840	4
1841	9
1842	6
1843	8
1844	6
1845	1
1846	7
1847	6
1848	7
1849	10
1850	6
1851	7
1852	8
1853	2
1854	5
1855	4
1856	8
1857	9
1858	8
1859	3
1860	12
1861	4
1862	10
1863	5
1864	7
1865	7
1866	8
1867	8
1868	8
1869	3
1870	6
1871	4
1872	5
1873	14
1874	5
1875	7
1876	8
1877	5
1878	9
1879	3
1880	7
1881	4
1882	5
1883	12
1884	7
1885	4
1886	5
1887	11
1888	8
1889	7
1890	9
1891	8
1892	10
1893	8
1894	7
1895	13
1896	9
1897	7
1898	8
1899	8
1900	6
1901	8
1902	5
1903	2
1904	3
1905	8
1906	7
1907	7
1908	7
1909	12
1910	9
1911	3
1912	5
1913	6
1914	9
1915	5
1916	8
1917	7
1918	8
1919	6
1920	9
1921	7
1922	8
1923	9
1924	7
1925	5
1926	9
1927	2
1928	11
1929	8
1930	10
1931	10
1932	7
1933	5
1934	13
1935	6
1936	7
1937	5
1938	5
1939	7
1940	10
1941	1
1942	9
1943	4
1944	5
1945	15
1946	1
1947	6
1948	8
1949	4
1950	13
1951	6
1952	8
1953	9
1954	3
1955	5
1956	7
1957	7
1958	6
1959	10
1960	10
1961	6
1962	2
1963	6
1964	10
1965	8
1966	8
1967	3
1968	11
1969	12
1970	7
1971	12
1972	7
1973	2
1974	9
1975	5
1976	7
1977	13
1978	4
1979	5
1980	6
1981	6
1982	8
1983	2
1984	5
1985	9
1986	6
1987	8
1988	11
1989	4
1990	9
1991	4
1992	8
1993	6
1994	7
1995	5
1996	16
1997	7
1998	8
1999	4
2000	6
2001	11
2002	8
2003	7
2004	9
2005	7
2006	9
2007	2
2008	7
2009	12
2010	8
2011	7
2012	3
2013	10
2014	7
2015	9
2016	9
2017	7
2018	8
2019	5
2020	12
2021	6
2022	10
2023	9
2024	8
2025	11
2026	3
2027	8
2028	11
2029	7
2030	8
2031	6
2032	5
