Time(s),CHAN1(V),CHAN2(V)
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.723809,-0.064351
0.001011,2.683608,-0.064351
0.001011,2.683608,-0.064351
0.001011,2.683608,-0.063546
0.001011,2.683608,-0.063546
0.001011,2.683608,-0.063546
0.001011,2.683608,-0.063546
0.001011,2.683608,-0.063546
0.001011,2.683608,-0.063546
0.001011,2.683608,-0.063546
0.001011,2.683608,-0.063546
0.001011,2.683608,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.643407,-0.062742
0.001012,2.603206,-0.062742
0.001012,2.603206,-0.062742
0.001012,2.603206,-0.062742
0.001012,2.603206,-0.062742
0.001012,2.603206,-0.061938
0.001012,2.603206,-0.061938
0.001012,2.603206,-0.061938
0.001012,2.603206,-0.061938
0.001012,2.603206,-0.061938
0.001012,2.603206,-0.061938
0.001012,2.603206,-0.061938
0.001012,2.603206,-0.061134
0.001012,2.563005,-0.061134
0.001012,2.563005,-0.061134
0.001012,2.563005,-0.061134
0.001012,2.563005,-0.061134
0.001012,2.563005,-0.060330
0.001012,2.563005,-0.060330
0.001012,2.563005,-0.060330
0.001012,2.563005,-0.060330
0.001012,2.563005,-0.060330
0.001012,2.563005,-0.060330
0.001012,2.563005,-0.060330
0.001012,2.563005,-0.060330
0.001012,2.563005,-0.060330
0.001012,2.522804,-0.060330
0.001012,2.522804,-0.060330
0.001013,2.522804,-0.060330
0.001013,2.522804,-0.060330
0.001013,2.522804,-0.060330
0.001013,2.522804,-0.059526
0.001013,2.522804,-0.059526
0.001013,2.522804,-0.059526
0.001013,2.522804,-0.059526
0.001013,2.522804,-0.059526
0.001013,2.522804,-0.059526
0.001013,2.522804,-0.059526
0.001013,2.482603,-0.059526
0.001013,2.482603,-0.059526
0.001013,2.482603,-0.059526
0.001013,2.482603,-0.058722
0.001013,2.482603,-0.058722
0.001013,2.482603,-0.058722
0.001013,2.482603,-0.058722
0.001013,2.482603,-0.058722
0.001013,2.482603,-0.058722
0.001013,2.482603,-0.058722
0.001013,2.482603,-0.058722
0.001013,2.482603,-0.057918
0.001013,2.482603,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057918
0.001013,2.442402,-0.057114
0.001013,2.442402,-0.057114
0.001013,2.442402,-0.057114
0.001013,2.402201,-0.057114
0.001013,2.402201,-0.057114
0.001014,2.402201,-0.057114
0.001014,2.402201,-0.057114
0.001014,2.402201,-0.057114
0.001014,2.402201,-0.057114
0.001014,2.402201,-0.057114
0.001014,2.402201,-0.056310
0.001014,2.402201,-0.056310
0.001014,2.402201,-0.056310
0.001014,2.402201,-0.056310
0.001014,2.402201,-0.056310
0.001014,2.402201,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.056310
0.001014,2.362000,-0.055506
0.001014,2.362000,-0.055506
0.001014,2.362000,-0.055506
0.001014,2.362000,-0.055506
0.001014,2.362000,-0.055506
0.001014,2.362000,-0.055506
0.001014,2.362000,-0.055506
0.001014,2.362000,-0.055506
0.001014,2.321799,-0.054702
0.001015,2.321799,-0.054702
0.001015,2.321799,-0.054702
0.001015,2.321799,-0.054702
0.001015,2.321799,-0.054702
0.001015,2.321799,-0.054702
0.001015,2.321799,-0.054702
0.001015,2.321799,-0.054702
0.001015,2.321799,-0.054702
0.001015,2.321799,-0.054702
0.001015,2.321799,-0.053898
0.001015,2.321799,-0.053898
0.001015,2.321799,-0.053898
0.001015,2.321799,-0.053898
0.001015,2.321799,-0.053898
0.001015,2.281598,-0.053898
0.001015,2.281598,-0.053094
0.001015,2.281598,-0.053094
0.001015,2.281598,-0.053094
0.001015,2.281598,-0.053094
0.001015,2.281598,-0.053094
0.001015,2.281598,-0.053094
0.001015,2.281598,-0.053094
0.001015,2.281598,-0.052290
0.001015,2.281598,-0.052290
0.001015,2.281598,-0.052290
0.001015,2.281598,-0.052290
0.001015,2.281598,-0.052290
0.001015,2.281598,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001015,2.241397,-0.052290
0.001016,2.241397,-0.052290
0.001016,2.241397,-0.052290
0.001016,2.241397,-0.052290
0.001016,2.241397,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.052290
0.001016,2.201196,-0.051486
0.001016,2.160995,-0.051486
0.001016,2.160995,-0.051486
0.001016,2.160995,-0.051486
0.001016,2.160995,-0.051486
0.001016,2.160995,-0.051486
0.001016,2.160995,-0.051486
0.001016,2.160995,-0.050682
0.001016,2.160995,-0.050682
0.001016,2.160995,-0.050682
0.001016,2.160995,-0.050682
0.001016,2.160995,-0.050682
0.001016,2.160995,-0.049878
0.001016,2.160995,-0.049878
0.001016,2.160995,-0.049878
0.001016,2.160995,-0.049878
0.001016,2.120794,-0.049878
0.001016,2.120794,-0.049878
0.001016,2.120794,-0.049878
0.001016,2.120794,-0.049878
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.120794,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049878
0.001017,2.080593,-0.049878
0.001017,2.080593,-0.049074
0.001017,2.080593,-0.049074
0.001017,2.040392,-0.049074
0.001017,2.040392,-0.049074
0.001017,2.040392,-0.049074
0.001017,2.040392,-0.049074
0.001017,2.040392,-0.049074
0.001017,2.040392,-0.049074
0.001017,2.040392,-0.049074
0.001017,2.040392,-0.048270
0.001017,2.040392,-0.048270
0.001017,2.040392,-0.048270
0.001017,2.040392,-0.048270
0.001017,2.040392,-0.048270
0.001018,2.040392,-0.048270
0.001018,2.040392,-0.048270
0.001018,2.040392,-0.048270
0.001018,2.000191,-0.048270
0.001018,2.000191,-0.048270
0.001018,2.000191,-0.048270
0.001018,2.000191,-0.048270
0.001018,2.000191,-0.048270
0.001018,2.000191,-0.048270
0.001018,2.000191,-0.047466
0.001018,2.000191,-0.047466
0.001018,2.000191,-0.047466
0.001018,2.000191,-0.047466
0.001018,2.000191,-0.047466
0.001018,2.000191,-0.047466
0.001018,2.000191,-0.047466
0.001018,2.000191,-0.046662
0.001018,2.000191,-0.046662
0.001018,2.000191,-0.046662
0.001018,2.000191,-0.046662
0.001018,1.959990,-0.046662
0.001018,1.959990,-0.046662
0.001018,1.959990,-0.045858
0.001018,1.959990,-0.045858
0.001018,1.959990,-0.045858
0.001018,1.959990,-0.045858
0.001018,1.959990,-0.045858
0.001018,1.959990,-0.045858
0.001018,1.959990,-0.045858
0.001018,1.959990,-0.045858
0.001018,1.959990,-0.045054
0.001018,1.959990,-0.045054
0.001018,1.959990,-0.045054
0.001018,1.959990,-0.045054
0.001018,1.959990,-0.045054
0.001018,1.959990,-0.045054
0.001018,1.919789,-0.045858
0.001018,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.919789,-0.045858
0.001019,1.879588,-0.045858
0.001019,1.879588,-0.045858
0.001019,1.879588,-0.045858
0.001019,1.879588,-0.045858
0.001019,1.879588,-0.045858
0.001019,1.879588,-0.045858
0.001019,1.879588,-0.045858
0.001019,1.879588,-0.045858
0.001019,1.879588,-0.045858
0.001019,1.879588,-0.045054
0.001019,1.879588,-0.045054
0.001019,1.879588,-0.045054
0.001019,1.879588,-0.045054
0.001019,1.879588,-0.045054
0.001019,1.879588,-0.045054
0.001019,1.879588,-0.045054
0.001019,1.879588,-0.045054
0.001019,1.839387,-0.045054
0.001019,1.839387,-0.045054
0.001019,1.839387,-0.045054
0.001019,1.839387,-0.045054
0.001019,1.839387,-0.044250
0.001019,1.839387,-0.044250
0.001019,1.839387,-0.044250
0.001020,1.839387,-0.044250
0.001020,1.839387,-0.044250
0.001020,1.839387,-0.044250
0.001020,1.839387,-0.044250
0.001020,1.839387,-0.044250
0.001020,1.839387,-0.044250
0.001020,1.839387,-0.044250
0.001020,1.839387,-0.044250
0.001020,1.839387,-0.043446
0.001020,1.839387,-0.043446
0.001020,1.799186,-0.043446
0.001020,1.799186,-0.043446
0.001020,1.799186,-0.043446
0.001020,1.799186,-0.043446
0.001020,1.799186,-0.043446
0.001020,1.799186,-0.043446
0.001020,1.799186,-0.043446
0.001020,1.799186,-0.042642
0.001020,1.799186,-0.042642
0.001020,1.799186,-0.042642
0.001020,1.799186,-0.043446
0.001020,1.799186,-0.042642
0.001020,1.799186,-0.042642
0.001020,1.799186,-0.042642
0.001020,1.799186,-0.042642
0.001020,1.799186,-0.042642
0.001020,1.799186,-0.042642
0.001020,1.758985,-0.043446
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001020,1.758985,-0.042642
0.001021,1.758985,-0.042642
0.001021,1.758985,-0.042642
0.001021,1.758985,-0.042642
0.001021,1.758985,-0.042642
0.001021,1.758985,-0.042642
0.001021,1.758985,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.042642
0.001021,1.718784,-0.041838
0.001021,1.718784,-0.041838
0.001021,1.718784,-0.041838
0.001021,1.718784,-0.041838
0.001021,1.678583,-0.041838
0.001021,1.678583,-0.041838
0.001021,1.678583,-0.041838
0.001021,1.678583,-0.041838
0.001021,1.678583,-0.041838
0.001021,1.678583,-0.041838
0.001021,1.678583,-0.041838
0.001021,1.678583,-0.041838
0.001021,1.678583,-0.041034
0.001021,1.678583,-0.041034
0.001021,1.678583,-0.041034
0.001021,1.678583,-0.041034
0.001022,1.678583,-0.041034
0.001022,1.678583,-0.041034
0.001022,1.678583,-0.041034
0.001022,1.678583,-0.040230
0.001022,1.678583,-0.040230
0.001022,1.678583,-0.040230
0.001022,1.638382,-0.040230
0.001022,1.638382,-0.040230
0.001022,1.638382,-0.040230
0.001022,1.638382,-0.040230
0.001022,1.638382,-0.040230
0.001022,1.638382,-0.040230
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.638382,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001022,1.598181,-0.039426
0.001023,1.598181,-0.038622
0.001023,1.598181,-0.038622
0.001023,1.598181,-0.039426
0.001023,1.598181,-0.039426
0.001023,1.598181,-0.039426
0.001023,1.557980,-0.039426
0.001023,1.557980,-0.039426
0.001023,1.557980,-0.039426
0.001023,1.557980,-0.039426
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.557980,-0.038622
0.001023,1.517779,-0.038622
0.001023,1.517779,-0.038622
0.001023,1.517779,-0.038622
0.001023,1.517779,-0.037818
0.001023,1.517779,-0.037818
0.001023,1.517779,-0.037818
0.001023,1.517779,-0.037818
0.001023,1.517779,-0.037818
0.001023,1.517779,-0.037818
0.001023,1.517779,-0.037014
0.001023,1.517779,-0.037014
0.001023,1.517779,-0.037014
0.001023,1.517779,-0.037014
0.001024,1.517779,-0.037014
0.001024,1.517779,-0.037014
0.001024,1.517779,-0.036210
0.001024,1.517779,-0.036210
0.001024,1.517779,-0.036210
0.001024,1.517779,-0.036210
0.001024,1.517779,-0.036210
0.001024,1.477578,-0.036210
0.001024,1.477578,-0.036210
0.001024,1.477578,-0.036210
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.036210
0.001024,1.477578,-0.036210
0.001024,1.477578,-0.036210
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.477578,-0.035406
0.001024,1.437377,-0.035406
0.001024,1.437377,-0.035406
0.001024,1.437377,-0.035406
0.001024,1.437377,-0.035406
0.001024,1.437377,-0.035406
0.001024,1.437377,-0.035406
0.001024,1.437377,-0.035406
0.001024,1.437377,-0.035406
0.001024,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.036210
0.001025,1.437377,-0.035406
0.001025,1.437377,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.035406
0.001025,1.397176,-0.034602
0.001025,1.397176,-0.034602
0.001025,1.397176,-0.034602
0.001025,1.397176,-0.034602
0.001025,1.397176,-0.034602
0.001025,1.397176,-0.034602
0.001025,1.397176,-0.034602
0.001025,1.397176,-0.034602
0.001025,1.356975,-0.033798
0.001025,1.356975,-0.033798
0.001025,1.356975,-0.033798
0.001025,1.356975,-0.033798
0.001026,1.356975,-0.032994
0.001026,1.356975,-0.032994
0.001026,1.356975,-0.032994
0.001026,1.356975,-0.032994
0.001026,1.356975,-0.032994
0.001026,1.356975,-0.032994
0.001026,1.356975,-0.032994
0.001026,1.356975,-0.032994
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.356975,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001026,1.316774,-0.032190
0.001027,1.316774,-0.032994
0.001027,1.316774,-0.032994
0.001027,1.316774,-0.032190
0.001027,1.316774,-0.032190
0.001027,1.276573,-0.032994
0.001027,1.276573,-0.032994
0.001027,1.276573,-0.032994
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.032190
0.001027,1.276573,-0.031386
0.001027,1.276573,-0.031386
0.001027,1.276573,-0.031386
0.001027,1.276573,-0.031386
0.001027,1.276573,-0.031386
0.001027,1.276573,-0.031386
0.001027,1.276573,-0.031386
0.001027,1.276573,-0.031386
0.001027,1.236372,-0.030582
0.001027,1.236372,-0.030582
0.001027,1.236372,-0.030582
0.001027,1.236372,-0.030582
0.001027,1.236372,-0.030582
0.001027,1.236372,-0.030582
0.001027,1.236372,-0.030582
0.001027,1.236372,-0.030582
0.001027,1.236372,-0.030582
0.001027,1.236372,-0.030582
0.001028,1.236372,-0.030582
0.001028,1.236372,-0.030582
0.001028,1.236372,-0.030582
0.001028,1.236372,-0.030582
0.001028,1.236372,-0.030582
0.001028,1.236372,-0.030582
0.001028,1.236372,-0.030582
0.001028,1.236372,-0.029778
0.001028,1.236372,-0.029778
0.001028,1.236372,-0.029778
0.001028,1.236372,-0.029778
0.001028,1.236372,-0.029778
0.001028,1.236372,-0.029778
0.001028,1.236372,-0.029778
0.001028,1.236372,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001028,1.196171,-0.029778
0.001029,1.196171,-0.029778
0.001029,1.196171,-0.029778
0.001029,1.196171,-0.029778
0.001029,1.196171,-0.029778
0.001029,1.155970,-0.029778
0.001029,1.155970,-0.029778
0.001029,1.155970,-0.029778
0.001029,1.155970,-0.029778
0.001029,1.155970,-0.029778
0.001029,1.155970,-0.028974
0.001029,1.155970,-0.028974
0.001029,1.155970,-0.028974
0.001029,1.155970,-0.028974
0.001029,1.155970,-0.028974
0.001029,1.155970,-0.028974
0.001029,1.155970,-0.028974
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.155970,-0.028170
0.001029,1.115769,-0.028170
0.001029,1.115769,-0.027366
0.001029,1.115769,-0.027366
0.001029,1.115769,-0.027366
0.001029,1.115769,-0.027366
0.001029,1.115769,-0.027366
0.001029,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.115769,-0.027366
0.001030,1.075568,-0.027366
0.001030,1.075568,-0.027366
0.001030,1.075568,-0.027366
0.001030,1.075568,-0.027366
0.001030,1.075568,-0.027366
0.001030,1.075568,-0.027366
0.001030,1.075568,-0.027366
0.001030,1.075568,-0.027366
