Time(s),CHAN1(V),CHAN2(V)
0.001019,2.120794,-0.050682
0.001019,2.120794,-0.050682
0.001019,2.120794,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.080593,-0.050682
0.001019,2.040392,-0.050682
0.001019,2.040392,-0.050682
0.001019,2.040392,-0.050682
0.001019,2.040392,-0.050682
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049878
0.001020,2.040392,-0.049074
0.001020,2.040392,-0.049074
0.001020,2.040392,-0.049074
0.001020,2.040392,-0.049074
0.001020,2.000191,-0.049074
0.001020,2.000191,-0.048270
0.001020,2.000191,-0.048270
0.001020,2.000191,-0.048270
0.001020,2.000191,-0.048270
0.001020,2.000191,-0.048270
0.001020,2.000191,-0.048270
0.001020,2.000191,-0.047466
0.001020,2.000191,-0.047466
0.001020,2.000191,-0.047466
0.001020,2.000191,-0.047466
0.001020,2.000191,-0.047466
0.001020,2.000191,-0.047466
0.001020,2.000191,-0.047466
0.001020,2.000191,-0.047466
0.001020,2.000191,-0.046662
0.001020,2.000191,-0.046662
0.001020,2.000191,-0.046662
0.001020,1.959990,-0.046662
0.001020,1.959990,-0.046662
0.001020,1.959990,-0.046662
0.001020,1.959990,-0.046662
0.001020,1.959990,-0.046662
0.001020,1.959990,-0.046662
0.001020,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.959990,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.047466
0.001021,1.919789,-0.047466
0.001021,1.919789,-0.047466
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.919789,-0.046662
0.001021,1.879588,-0.046662
0.001021,1.879588,-0.046662
0.001021,1.879588,-0.046662
0.001021,1.879588,-0.046662
0.001021,1.879588,-0.046662
0.001021,1.879588,-0.046662
0.001021,1.879588,-0.046662
0.001021,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.879588,-0.045858
0.001022,1.839387,-0.045858
0.001022,1.839387,-0.045054
0.001022,1.839387,-0.045054
0.001022,1.839387,-0.045054
0.001022,1.839387,-0.045054
0.001022,1.839387,-0.045054
0.001022,1.839387,-0.045054
0.001022,1.839387,-0.045054
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.839387,-0.044250
0.001022,1.799186,-0.044250
0.001022,1.799186,-0.044250
0.001022,1.799186,-0.043446
0.001022,1.799186,-0.043446
0.001022,1.799186,-0.043446
0.001022,1.799186,-0.043446
0.001022,1.799186,-0.043446
0.001022,1.799186,-0.043446
0.001022,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.799186,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.043446
0.001023,1.758985,-0.044250
0.001023,1.758985,-0.044250
0.001023,1.758985,-0.044250
0.001023,1.758985,-0.044250
0.001023,1.758985,-0.044250
0.001023,1.758985,-0.044250
0.001023,1.758985,-0.044250
0.001023,1.758985,-0.044250
0.001023,1.718784,-0.044250
0.001023,1.718784,-0.044250
0.001023,1.718784,-0.044250
0.001023,1.718784,-0.044250
0.001023,1.718784,-0.043446
0.001023,1.718784,-0.044250
0.001023,1.718784,-0.043446
0.001024,1.718784,-0.043446
0.001024,1.718784,-0.043446
0.001024,1.718784,-0.043446
0.001024,1.718784,-0.043446
0.001024,1.718784,-0.043446
0.001024,1.718784,-0.042642
0.001024,1.718784,-0.042642
0.001024,1.718784,-0.042642
0.001024,1.718784,-0.041838
0.001024,1.718784,-0.041838
0.001024,1.718784,-0.041838
0.001024,1.718784,-0.041838
0.001024,1.718784,-0.041838
0.001024,1.718784,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.040230
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.040230
0.001024,1.678583,-0.040230
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.678583,-0.041034
0.001024,1.638382,-0.041034
0.001024,1.638382,-0.041034
0.001024,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.041034
0.001025,1.638382,-0.040230
0.001025,1.638382,-0.040230
0.001025,1.638382,-0.040230
0.001025,1.638382,-0.040230
0.001025,1.638382,-0.040230
0.001025,1.598181,-0.040230
0.001025,1.598181,-0.040230
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.038622
0.001025,1.598181,-0.038622
0.001025,1.598181,-0.038622
0.001025,1.598181,-0.038622
0.001025,1.598181,-0.038622
0.001025,1.598181,-0.038622
0.001025,1.598181,-0.038622
0.001025,1.598181,-0.039426
0.001025,1.598181,-0.039426
0.001026,1.598181,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
0.001026,1.557980,-0.039426
